"obs","year","month","day","date","latitude","longitude","zon.winds","mer.winds","humidity","air temp.","s.s.temp."
1805,87,1,29,870129,0,-109.95,"-5.6","4.6",".","25.72","26.33"
1806,87,1,30,870130,0,-109.96,"-4.7","4.5",".","25.75","26.34"
1807,87,1,31,870131,0,-109.95,"-3","4.9",".","25.95","26.44"
1808,87,2,1,870201,0,-109.95,"-1.4","5.1",".","25.39","26.46"
1809,87,2,2,870202,-0.01,-109.96,"-2.7","4.4",".","25.69","26.51"
1810,87,2,3,870203,-0.01,-109.94,"-3.5","2.8",".","25.94","26.64"
1811,87,2,4,870204,0,-109.95,"-3.5","3.1",".","26.28","26.6"
1812,87,2,5,870205,-0.01,-109.95,"-3.6","3.3",".","26.27","26.78"
1813,87,2,6,870206,-0.01,-109.95,"-3.9","2.3",".","26.28","27.09"
1814,87,2,7,870207,0,-109.96,"-3.5","3.8",".","26.53","27.19"
1815,87,2,8,870208,0.01,-109.97,"-5.8","2.5",".","26.23","27.07"
1816,87,2,9,870209,0,-109.94,"-4.5","2.5",".","26.21","26.7"
1817,87,2,10,870210,-0.01,-109.94,"-4.4","1.6",".","26.37","26.64"
1818,87,2,11,870211,-0.01,-109.94,"-5.4","1.2",".","25.67","26.32"
1819,87,2,12,870212,-0.01,-109.96,"-4.8","1.6",".","25.88","26.06"
1820,87,2,13,870213,-0.01,-109.96,"-4.2","1.7",".","25.85","26.04"
1821,87,2,14,870214,-0.01,-109.96,"-2.7","2.7",".","25.89","26.01"
1822,87,2,15,870215,0,-109.95,"-1.9","3.9",".","26.02","26.2"
1823,87,2,16,870216,0.01,-109.97,"-1.7","4.2",".","25.66","26.1"
1824,87,2,17,870217,0.01,-109.95,"-3.5","2.4",".","26.21","26.39"
1825,87,2,18,870218,0.01,-109.97,"-2.7","1.6",".","26.29","26.8"
1826,87,2,19,870219,0,-109.95,"-0.9","2",".","26.23","27.1"
1827,87,2,20,870220,0,-109.97,"-1.9","-1.5",".","26.35","27.21"
1828,87,2,21,870221,-0.01,-109.96,"-0.9","-0.4",".","26.66","27.29"
1829,87,2,22,870222,-0.01,-109.96,"-4.8","2.8",".","26.35","27.01"
1830,87,2,23,870223,-0.01,-109.98,"-4.2","1.6",".","26.86","26.98"
1831,87,2,24,870224,-0.01,-109.97,"-2.8","1.7",".","26.61","27.33"
1832,87,2,25,870225,-0.01,-109.97,"-2.1","-1.8",".","27.67","27.71"
1833,87,2,26,870226,-0.01,-109.97,"-1.8","2.4",".","26.5","27.89"
1834,87,3,11,870311,0,-109.96,"-2","3",".","26.28","27.84"
1835,87,3,12,870312,0,-109.96,"-4.5","3.4",".","26.73","27.51"
1836,87,3,13,870313,0,-109.96,"-4","3.7",".","26.99","27.45"
1837,87,3,14,870314,0,-109.95,"-3.8","3.4",".","26.67","27.25"
1838,87,3,15,870315,0,-109.96,"-2.7","1.7",".","26.71","27.29"
1839,87,3,16,870316,-0.01,-109.95,"-2.8","1.2",".","26.52","27.63"
1840,87,3,17,870317,-0.01,-109.98,"-0.9","3.2",".","27","27.77"
1841,87,3,18,870318,-0.01,-109.95,"-2.2","3",".","26.32","27.9"
1842,87,3,19,870319,-0.01,-109.96,"-2.3","2.2",".","26.85","28.44"
1843,87,3,20,870320,-0.01,-109.94,"-0.8","1",".","27.37","28.93"
1844,87,3,21,870321,0,-109.95,"-4.6","-1.3",".","28.34","28.96"
1845,87,3,22,870322,0,-109.96,"-5.6","0.1",".","28.27","28.51"
1846,87,3,23,870323,0,-109.95,"-1.3","3.7",".","27.98","28.31"
1847,87,3,24,870324,-0.01,-109.95,"1.3","2.8",".","27.03","28.17"
1848,87,3,25,870325,0,-109.94,"-1.2","4.2",".","27.44","27.95"
1849,87,3,26,870326,0,-109.95,"-2.4","4.6",".","27.5","27.99"
1850,87,3,27,870327,0,-109.95,"-4.3","2.9",".","27.08","27.65"
1851,87,3,28,870328,0,-109.96,"-3.1","1.5",".","26.96","27.26"
1852,87,3,29,870329,0,-109.95,"-1.4","3.4",".","27.41","27.37"
1853,87,3,30,870330,-0.01,-109.94,"-2.6","3.3",".","26.9","27.42"
1854,87,3,31,870331,-0.01,-109.94,"3.3","-0.7",".","25.97","27.22"
1855,87,4,1,870401,0,-109.95,"4.4","2.1",".","26.89","26.85"
1856,87,4,2,870402,-0.01,-109.95,"-1.3","2.1",".","27.71","27.91"
1857,87,4,3,870403,-0.01,-109.95,"-0.5","1.9",".","26.83","28.27"
1858,87,4,4,870404,-0.01,-109.95,"-0.2","4.4",".","27.29","28.49"
1859,87,4,5,870405,0,-109.95,"-0.4","3.5",".","26.18","28.34"
1860,87,4,6,870406,0,-109.95,"-0.3","-3.7",".","27.93","28.41"
1861,87,5,2,870502,0.03,-109.87,"-2.6","5.2",".","27.86","27.98"
1862,87,5,3,870503,0.03,-109.87,"-2","3.2",".","27.38","27.94"
1863,87,5,4,870504,0.03,-109.86,"-2.8","2",".","27.2","28.01"
1864,87,5,5,870505,0.03,-109.87,"-3.7","1.9",".","27.79","28.15"
1865,87,5,6,870506,0.02,-109.87,"-5.1","2.5",".","27.84","28.09"
1866,87,5,7,870507,0.03,-109.87,"-4.7","2.8",".","27.65","28"
1867,87,5,8,870508,0.03,-109.88,"-5.1","1.7",".","27.52","27.93"
1868,87,5,9,870509,0.03,-109.87,"-5.4","2.2",".","27.46","27.75"
1869,87,5,10,870510,0.03,-109.87,"-4.8","3.4",".","27.36","27.51"
1870,87,5,11,870511,0.03,-109.87,"-4.8","3.1",".","27.01","27.07"
1871,87,5,12,870512,0.02,-109.87,"-5.8","2.6",".","27.01","26.93"
1872,87,5,13,870513,0.02,-109.86,"-3.8","4.6",".","27.11","26.85"
1873,87,5,14,870514,0.02,-109.89,"-2","5.4",".","27.16","26.94"
1874,87,5,15,870515,0.02,-109.87,"-3.9","3.3",".","26.97","26.98"
1875,87,5,16,870516,0.02,-109.87,"-3.9","2.5",".","26.95","26.95"
1876,87,5,17,870517,0.02,-109.86,"-5.1","1.9",".","26.84","26.8"
1877,87,5,18,870518,0.02,-109.87,"-3.7","4.1",".","26.77","26.54"
1878,87,5,19,870519,0.02,-109.87,"-2.8","4.9",".","26.77","26.59"
1879,87,5,20,870520,0.02,-109.87,"-2.2","3.3",".","26.67","26.88"
1880,87,5,21,870521,0.02,-109.87,"-4.1","2.8",".","26.54","26.85"
1881,87,5,22,870522,0.03,-109.85,"-4.5","3.7",".","26.7","26.92"
1882,87,5,23,870523,0.02,-109.89,"-5","3.5",".","26.61","26.87"
1883,87,5,24,870524,0.02,-109.87,"-4.2","4.1",".","26.57","26.78"
1884,87,5,25,870525,0.03,-109.86,"-3.3","4.5",".","26.41","26.65"
1885,87,5,26,870526,0.02,-109.87,"-4.5","4.4",".","26.5","26.42"
1886,87,5,27,870527,0.02,-109.87,"-5","4",".","26.41","26.24"
1887,87,5,28,870528,0.02,-109.87,"-5.4","2.8",".","26.41","26.15"
1888,87,5,29,870529,0.03,-109.87,"-7.4","-1.3",".","26.21","26.18"
1889,87,5,30,870530,0.02,-109.87,"-5.6","0.5",".","26.01","26.02"
1890,87,5,31,870531,0.03,-109.87,"-4.8","-0.8",".","25.66","25.98"
1891,87,6,1,870601,0.03,-109.87,"-3.6","1.1",".","25.96","26.14"
1892,87,6,2,870602,0.03,-109.86,"-4.8","2.2",".","26.07","26.16"
1893,87,6,3,870603,0.02,-109.87,"-5.5","1.6",".","26.1","26.09"
1894,87,6,4,870604,0.02,-109.87,"-4.1","3.3",".","26.1","26.11"
1895,87,6,5,870605,0.03,-109.88,"-4.3","4.1",".","26.21","26.1"
1896,87,6,6,870606,0.03,-109.87,"-3.7","3.3",".","26.22","26.11"
1897,87,6,7,870607,0.03,-109.87,"-4.7","3",".","26.23","26.26"
1898,87,6,8,870608,0.02,-109.87,"-4.6","4.8",".","26.49","26.33"
1899,87,6,9,870609,0.03,-109.87,"-4.5","4.1",".","26.23","26.51"
1900,87,6,10,870610,0.03,-109.87,"-5.2","3.5",".","26.43","26.61"
1901,87,6,11,870611,0.03,-109.87,"-6.3","1.9",".","25.99","26.45"
1902,87,6,12,870612,0.03,-109.87,"-5.1","0.5",".","26.18","26.25"
1903,87,6,13,870613,0.02,-109.87,"-4.2","2.6",".","26.33","26.33"
1904,87,6,14,870614,0.02,-109.87,"-4.4","4",".","26.29","26.29"
1905,87,6,15,870615,0.02,-109.88,"-4.5","4.6",".","26.09","26.13"
1906,87,6,16,870616,0.02,-109.88,"-4.8","2",".","25.92","26.06"
1907,87,6,17,870617,0.02,-109.87,"-4.6","2.9",".","25.8","25.94"
1908,87,6,18,870618,0.02,-109.87,"-6.5","1",".","25.86","25.84"
1909,87,6,19,870619,0.02,-109.87,"-5.7","2.5",".","25.56","25.76"
1910,87,6,20,870620,0.02,-109.87,"-5.9","1.9",".","25.62","25.77"
1911,87,6,21,870621,0.02,-109.87,"-6.6","1",".","25.64","25.76"
1912,87,6,22,870622,0.02,-109.87,"-4.1","1.3",".","25.32","25.85"
1913,87,6,23,870623,0.02,-109.88,"-4.8","4.3",".","25.64","25.91"
1914,87,6,24,870624,0.02,-109.87,"-5.2","4.7",".","25.86","25.99"
1915,87,6,25,870625,0.02,-109.87,"-6.2","3.8",".","25.6","25.89"
1916,87,6,26,870626,0.03,-109.87,"-5.2","2.8",".","25.51","25.84"
1917,87,6,27,870627,0.02,-109.86,"-3.4","3.8",".","25.62","25.91"
1918,87,6,28,870628,0.02,-109.87,"-3.7","5.7",".","25.83","25.99"
1919,87,6,29,870629,0.02,-109.87,"-4.4","6.1",".","25.99","26.01"
1920,87,6,30,870630,0.02,-109.87,"-4.1","5.6",".","25.91","25.98"
1921,87,7,1,870701,0.02,-109.86,"-3.9","1.8",".","25.45","26.04"
1922,87,7,2,870702,0.02,-109.88,"-3.9","3.9",".","25.58","26.01"
1923,87,7,3,870703,0.02,-109.87,"-5.2","4.2",".","25.45","25.89"
1924,87,7,4,870704,0.02,-109.88,"-6.1","3.5",".","25.42","25.79"
1925,87,7,5,870705,0.02,-109.89,"-5.3","3.4",".","25.89","26.72"
1926,87,7,6,870706,0.03,-109.89,"-5.3","4.3",".","26.21","27.11"
1927,87,7,7,870707,0.02,-109.89,"-5.9","4.8",".","26.44","27.49"
1928,87,7,8,870708,0.02,-109.89,"-6.8","5.5",".","26.83","27.47"
1929,87,7,9,870709,0.03,-109.89,"-5.9","5.2",".","26.38","27.21"
1930,87,7,10,870710,0.03,-109.88,"-4.7","2.4",".","25.9","27.07"
1931,87,7,11,870711,0.02,-109.88,"-2.8","5.5",".","25.97","26.61"
1932,87,7,12,870712,0.03,-109.88,"-5.5","4.8",".","25.52","25.96"
1933,87,7,13,870713,0.03,-109.88,"-3.9","4.7",".","25.64","25.61"
1934,87,7,14,870714,0.03,-109.87,"-5","4.5",".","25.63","25.71"
1935,87,7,15,870715,0.03,-109.87,"-4.8","3.5",".","25.69","25.89"
1936,87,7,16,870716,0.03,-109.87,"-6.2","2.5",".","25.47","25.87"
1937,87,7,17,870717,0.03,-109.88,"-7.6","2",".","25.59","25.62"
1938,87,7,18,870718,0.03,-109.87,"-6.9","2.8",".","25.23","25.4"
1939,87,7,19,870719,0.02,-109.87,"-6.2","3.2",".","24.89","25.23"
1940,87,7,20,870720,0.02,-109.88,"-5.2","5",".","24.83","24.95"
1941,87,7,21,870721,0.03,-109.87,"-4.8","6",".","24.63","24.73"
1942,87,7,22,870722,0.03,-109.87,"-4.8","6",".","24.46","24.49"
1943,87,7,23,870723,0.03,-109.87,"-4.3","4.2",".","24.11","24.23"
1944,87,7,24,870724,0.02,-109.87,"-5.2","3.6",".","24.02","24.13"
1945,87,7,25,870725,0.02,-109.87,"-3.7","3",".","23.87","23.76"
1946,87,7,26,870726,0.02,-109.87,"-3","2.2",".","23.73","23.81"
1947,87,7,27,870727,0.02,-109.87,"-2.6","2.8",".","23.84","23.9"
1948,87,7,28,870728,0.02,-109.87,"-1.9","3.2",".","23.78","23.98"
1949,87,7,29,870729,0.02,-109.88,"-3.5","4.1",".","23.8","23.89"
1950,87,7,30,870730,0.02,-109.88,"-3.5","4.2",".","23.85","23.83"
1951,87,7,31,870731,0.03,-109.88,"-3.5","3.1",".","23.89","24"
1952,87,8,1,870801,0.03,-109.88,"-3.7","2.8",".","23.91","24.12"
1953,87,8,2,870802,0.03,-109.88,"-3.5","3.8",".","24.1","24.2"
1954,87,8,3,870803,0.03,-109.88,"-2.7","4.1",".","24.13","24.21"
1955,87,8,4,870804,0.04,-109.88,"-5.9","4.4",".","23.97","23.92"
1956,87,8,5,870805,0.03,-109.88,"-6.6","2.3",".","23.74","23.81"
1957,87,8,6,870806,0.03,-109.88,"-7.1","1.2",".","23.51","23.78"
1958,87,8,7,870807,0.03,-109.88,"-5.2","3.5",".","23.51","23.79"
1959,87,8,8,870808,0.03,-109.88,"-4.8","3.6",".","23.72","23.83"
1960,87,8,9,870809,0.03,-109.88,"-4.6","2.9",".","23.77","23.89"
1961,87,8,10,870810,0.03,-109.87,"-5.8","3.1",".","23.63","23.69"
1962,87,8,11,870811,0.03,-109.87,"-6.3","0.9",".","23.28","23.52"
1963,87,8,12,870812,0.03,-109.87,"-5.9","1",".","23.38","23.59"
1964,87,8,13,870813,0.03,-109.87,"-3.5","2.4",".","23.59","23.63"
1965,87,8,14,870814,0.02,-109.87,"-4.2","3.4",".","23.78","23.71"
1966,87,8,15,870815,0.03,-109.87,"-4.9","1.3",".","23.45","23.69"
1967,87,8,16,870816,0.02,-109.87,"-5.1","3",".","23.4","23.57"
1968,87,8,17,870817,0.03,-109.87,"-4.7","2.7",".","23.54","23.5"
1969,87,8,18,870818,0.02,-109.87,"-3.8","2.5",".","23.6","23.62"
1970,87,8,19,870819,0.02,-109.87,"-3.9","2",".","23.73","23.72"
1971,87,8,20,870820,0.03,-109.87,"-5.2","3",".","23.65","23.66"
1972,87,8,21,870821,0.03,-109.87,"-4.3","2.8",".","23.79","23.83"
1973,87,8,22,870822,0.03,-109.87,"-4.4","2.6",".","24","24.08"
1974,87,8,23,870823,0.02,-109.88,"-3.7","3.1",".","24.22","24.31"
1975,87,8,24,870824,0.02,-109.87,"-4.1","2.7",".","24.39","24.52"
1976,87,8,25,870825,0.02,-109.87,"-4","2.3",".","24.5","24.46"
1977,87,8,26,870826,0.02,-109.87,"-4","2.3",".","24.42","24.26"
1978,87,8,27,870827,0.02,-109.87,"-4.2","3.6",".","24.3","24.36"
1979,87,8,28,870828,0.02,-109.87,"-4.9","3.8",".","24.49","24.67"
1980,87,8,29,870829,0.02,-109.88,"-5.3","4",".","24.79","25.16"
1981,87,8,30,870830,0.02,-109.88,"-6.4","2.8",".","24.89","25.52"
1982,87,8,31,870831,0.02,-109.88,"-3.4","5",".","25.08","25.84"
1983,87,9,1,870901,0.01,-109.89,"-3.4","7.3",".","25.48","25.86"
1984,87,9,2,870902,0.02,-109.88,"-4.2","6.6",".","25.27","25.99"
1985,87,9,3,870903,0.02,-109.88,"-5.6","5.5",".","25","25.94"
1986,87,9,4,870904,0.02,-109.88,"-6.3","4.8",".","25.34","26.17"
1987,87,9,5,870905,0.03,-109.89,"-5.4","4.6",".","25.36","26.27"
1988,87,9,6,870906,0.03,-109.89,"-5.2","5.2",".","24.97","26.38"
1989,87,9,7,870907,0.03,-109.89,"-5.9","4.9",".","25.19","26.55"
1990,87,9,8,870908,0.03,-109.89,"-4.9","6.5",".","25.37","26.43"
1991,87,9,9,870909,0.03,-109.88,"-4","6.1",".","25.05","25.75"
1992,87,9,10,870910,0.03,-109.88,"-4","6.8",".","24.89","25.03"
1993,87,9,11,870911,0.03,-109.88,"-5.1","6.2",".","24.73","24.64"
1994,87,9,12,870912,0.03,-109.88,"-6.3","4.4",".","24.82","24.41"
1995,87,9,13,870913,0.03,-109.87,"-6.5","4.9",".","24.92","24.83"
1996,87,9,14,870914,0.03,-109.88,"-6.1","5.2",".","24.8","24.89"
1997,87,9,15,870915,0.03,-109.88,"-5.6","4.9",".","24.5","24.75"
1998,87,9,16,870916,0.02,-109.88,"-5","4.3",".","24.35","24.64"
1999,87,9,17,870917,0.02,-109.88,"-4.4","5",".","24.34","24.51"
2000,87,9,18,870918,0.02,-109.88,"-3.7","3.8",".","24.36","24.57"
2001,87,9,19,870919,0.02,-109.88,"-3.5","5",".","24.42","24.68"
2002,87,9,20,870920,0.02,-109.88,"-4.2","4.7",".","24.81","24.89"
2003,87,9,21,870921,0.02,-109.89,"-4.5","3.4",".","24.85","25.29"
2004,87,9,22,870922,0.02,-109.89,"-4.6","4",".","25.15","25.71"
2005,87,9,23,870923,0.02,-109.9,"-4.3","5.3",".","25.31","26.34"
2006,87,9,24,870924,0.02,-109.89,"-5.4","4.6",".","25.17","26.35"
2007,87,9,25,870925,0.02,-109.89,"-5.5","5",".","25.22","26.31"
2008,87,9,26,870926,0.03,-109.88,"-5.6","4.6",".","24.67","25.44"
2009,87,9,27,870927,0.04,-109.88,"-4.9","4.8",".","24.19","24.19"
2010,87,9,28,870928,0.03,-109.88,"-4","3.4",".","23.93","23.83"
2011,87,9,29,870929,0.04,-109.88,"-3.5","3.8",".","24.24","24.27"
2012,87,9,30,870930,0.03,-109.88,"-3.8","5.2",".","24.54","24.49"
2013,87,10,1,871001,0.04,-109.88,"-3.4","5",".","24.61","24.74"
2014,87,10,2,871002,0.02,-109.87,"-3.1","4.4",".","24.73","24.69"
2015,87,10,3,871003,0.02,-109.89,"-1.4","4.4",".","24.49","24.64"
2016,87,10,4,871004,0.02,-109.87,"-3.9","4.9",".","24.36","24.36"
2017,87,10,5,871005,0.02,-109.88,"-3.6","4.2",".","24.34","24.68"
2018,87,10,6,871006,0.02,-109.88,"-3.5","5.1",".","24.63","25.34"
2019,87,10,7,871007,0.02,-109.88,"-4.4","5.2",".","24.74","25.87"
2020,87,10,8,871008,0.02,-109.88,"-3.8","4.3",".","24.51","25.96"
2021,87,10,9,871009,0.03,-109.88,"-4","3.7",".","24.54","25.88"
2022,87,10,10,871010,0.03,-109.88,"-4.8","5.3",".","24.68","25.29"
2023,87,10,11,871011,0.03,-109.87,"-5.7","5.2",".","24.41","24.91"
2024,87,10,12,871012,0.03,-109.88,"-6.4","3.2",".","24.06","24.54"
2025,87,10,13,871013,0.03,-109.87,"-5.7","3.3",".","23.48","24.16"
2026,87,10,14,871014,0.03,-109.87,"-4.6","2.9",".","23.62","23.79"
2027,87,10,15,871015,0.03,-109.87,"-4","3.1",".","23.73","23.64"
2028,87,10,16,871016,0.03,-109.87,"-4.1","4.2",".","23.87","23.68"
2029,87,10,17,871017,0.03,-109.88,"-5.2","3.4",".","23.94","23.71"
2030,87,10,18,871018,0.03,-109.87,"-4","4.3",".","23.9","23.74"
2031,87,10,19,871019,0.03,-109.87,"-4.2","4.7",".","23.93","23.82"
2032,87,10,20,871020,0.03,-109.87,"-4.8","4.3",".","23.84","23.76"
2033,87,10,21,871021,0.03,-109.87,"-4.8","4",".","23.85","23.69"
2034,87,10,22,871022,0.03,-109.87,"-5","3.6",".","23.8","23.67"
2035,87,10,23,871023,0.02,-109.87,"-4.1","3.9",".","23.86","23.76"
2036,87,10,24,871024,0.02,-109.87,"-4.9","3.6",".","23.7","23.72"
2037,87,10,25,871025,0.02,-109.87,"-4.7","3.7",".","23.7","23.83"
2038,87,10,26,871026,0.02,-109.87,"-5","2.9",".","23.51","23.68"
2039,87,10,27,871027,0.02,-109.87,"-3.8","3.1",".","23.44","23.57"
2040,87,10,28,871028,-0.06,-109.86,"-2.6","2.5",".","23.26","23.49"
2041,87,10,29,871029,-0.06,-109.87,"-5.6","2.4",".","23.45","23.45"
2042,87,10,30,871030,-0.06,-109.87,"-5","2.9",".","23.37","23.91"
2043,87,10,31,871031,-0.06,-109.86,"-4.4","3.2",".","23.52","24.06"
2044,87,11,1,871101,-0.05,-109.87,"-5.8","4.9",".","24.12","25.12"
2045,87,11,2,871102,-0.05,-109.87,"-5.9","3.6",".","23.93","24.61"
2046,87,11,3,871103,-0.05,-109.86,"-4.8","4.5",".","23.57","23.87"
2047,87,11,4,871104,-0.05,-109.86,"-6.2","1.1",".","23.23","23.11"
2048,87,11,5,871105,-0.05,-109.85,"-4.7","1.5",".","23.1","23.05"
2049,87,11,6,871106,-0.05,-109.85,"-5.2","2.2",".","23.14","23.14"
2050,87,11,7,871107,-0.05,-109.85,"-4.4","1.6",".","23.17","23.19"
2051,87,11,8,871108,-0.05,-109.84,"-3.9","2.7",".","23.47","23.36"
2052,87,11,9,871109,-0.05,-109.85,"-4","3.2",".","23.63","23.51"
2053,87,11,10,871110,-0.05,-109.85,"-4.8","4.8",".","23.81","23.5"
2054,87,11,11,871111,-0.05,-109.85,"-4.6","3.3",".","23.75","23.39"
2055,87,11,12,871112,-0.05,-109.85,"-3.5","2.3",".","23.68","23.52"
2056,87,11,13,871113,-0.06,-109.85,"-2.7","4.5",".","23.82","23.6"
2057,87,11,14,871114,-0.05,-109.85,"-2.3","3.4",".","23.84","23.77"
2058,87,11,15,871115,-0.06,-109.85,"-5.4","2.9",".","23.7","23.58"
2059,87,11,16,871116,-0.06,-109.85,"-4.1","2.4",".","23.53","23.55"
2060,87,11,17,871117,-0.06,-109.85,"-3.7","3.8",".","23.66","23.57"
2061,87,11,18,871118,-0.06,-109.85,"-2.8","4.5",".","23.59","23.54"
2062,87,11,19,871119,-0.06,-109.86,"-3.3","4.7",".","23.75","23.79"
2063,87,11,20,871120,-0.06,-109.86,"-4.3","4.6",".","23.99","24.36"
2064,87,11,21,871121,-0.06,-109.86,"-6.8","3.2",".","23.97","24.49"
2065,87,11,22,871122,-0.05,-109.87,"-6.5","4.3",".","23.87","24.37"
2066,87,11,23,871123,-0.06,-109.88,"-5","6",".","24.14","24.6"
2067,87,11,24,871124,-0.06,-109.87,"-4.6","4.6",".","23.9","24.5"
2068,87,11,25,871125,-0.06,-109.86,"-3.2","1.5",".","23.46","24.25"
2069,87,11,26,871126,-0.05,-109.85,"-4.8","3.4",".","23.37","23.73"
2070,87,11,27,871127,-0.05,-109.85,"-4.5","2.6",".","23.32","23.29"
2071,87,11,28,871128,-0.05,-109.85,"-3.6","4.1",".","23.45","23.17"
2072,87,11,29,871129,-0.05,-109.85,"-3.6","3.7",".","23.51","23.25"
2073,87,11,30,871130,-0.05,-109.85,"-4.2","3.3",".","23.52","23.37"
2074,87,12,1,871201,-0.05,-109.85,"-4","4",".","23.63","23.48"
2075,87,12,2,871202,-0.05,-109.85,"-4.7","4.6",".","23.64","23.45"
2076,87,12,3,871203,-0.06,-109.85,"-5.5","2.2",".","23.37","23.36"
2077,87,12,4,871204,-0.06,-109.85,"-4.4","3.2",".","23.49","23.22"
2078,87,12,5,871205,-0.06,-109.85,"-5.2","2.3",".","23.29","23.16"
2079,87,12,6,871206,-0.06,-109.85,"-5.2","2.5",".","23.17","23.29"
2080,87,12,7,871207,-0.06,-109.85,"-4.7","3.5",".","23.3","23.45"
2081,87,12,8,871208,-0.05,-109.85,"-3.4","4",".","23.37","23.44"
2082,87,12,9,871209,-0.05,-109.85,"-3.6","3.5",".","23.45","23.54"
2083,87,12,10,871210,-0.05,-109.85,"-5.8","2.6",".","23.35","23.46"
2084,87,12,11,871211,-0.05,-109.85,"-4.2","3.3",".","23.43","23.44"
2085,87,12,12,871212,-0.05,-109.85,"-5.2","3.4",".","23.55","23.43"
2086,87,12,13,871213,-0.06,-109.85,"-3.5","1.3",".","23.35","23.55"
2087,87,12,14,871214,-0.06,-109.85,"-3.8","2.9",".","23.51","23.6"
2088,87,12,15,871215,-0.06,-109.85,"-4","5.1",".","23.76","23.66"
2089,87,12,16,871216,-0.06,-109.85,"-3.8","4.1",".","23.79","23.61"
2090,87,12,17,871217,-0.06,-109.85,"-4.3","4.3",".","23.74","23.52"
2091,87,12,18,871218,-0.06,-109.85,"-4.4","3.3",".","23.78","23.63"
2092,87,12,19,871219,-0.06,-109.85,"-3.7","3.9",".","23.72","23.64"
2093,87,12,20,871220,-0.06,-109.86,"-3.5","3.2",".","23.85","23.68"
2094,87,12,21,871221,-0.06,-109.87,"-4.5","2.3",".","23.96","23.83"
2095,87,12,22,871222,-0.06,-109.87,"-4.6","4.6",".","24.12","24.09"
2096,87,12,23,871223,-0.06,-109.87,"-3.9","4.5",".","24.12","24.26"
2097,87,12,24,871224,-0.06,-109.87,"-4.4","2.8",".","24.54","25.21"
2098,87,12,25,871225,-0.05,-109.87,"-3.9","4.7",".","24.56","25.27"
2099,87,12,26,871226,-0.05,-109.87,"-2.9","5.5",".","24.66","25"
2100,87,12,27,871227,-0.06,-109.87,"-3.2","5.1",".","24.78","25.36"
2101,87,12,28,871228,-0.05,-109.87,"-4.4","5",".","24.82","25.58"
2102,87,12,29,871229,-0.05,-109.87,"-4.9","3",".","24.54","24.78"
2103,87,12,30,871230,-0.05,-109.86,"-3.8","0.9",".","24.3","24.62"
2104,87,12,31,871231,-0.05,-109.86,"-4.6","2.5",".","24.63","24.59"
6502,87,5,8,870508,0.05,-124.41,"0.9","5.2",".",".","."
6503,87,5,9,870509,0.05,-124.41,"-0.1","3.3",".","26.48","27.91"
6504,87,5,10,870510,0.05,-124.41,"1.1","2.6",".","27.44","27.82"
6505,87,5,11,870511,0.05,-124.41,"1","4.7",".","28.12","27.76"
6506,87,5,12,870512,0.05,-124.42,"1.5","5.2",".","27.72","27.48"
6507,87,5,13,870513,0.06,-124.42,"1.6","2.5",".","27.82","27.56"
