"obs","year","month","day","date","latitude","longitude","zon.winds","mer.winds","humidity","air temp.","s.s.temp."
2179,88,3,15,880315,-0.05,-109.86,"-0.8","-1.2",".","26.14","27.41"
2180,88,3,16,880316,-0.05,-109.86,"-2.1","-2",".","25.96","27.33"
2181,88,3,17,880317,-0.05,-109.86,"-4.5","0.9",".","26.27","26.47"
2182,88,3,18,880318,-0.05,-109.86,"-4.3","1.1",".","26.16","26.29"
2183,88,3,19,880319,-0.06,-109.87,"-5.5","0.2",".","25.8","25.95"
2184,88,3,20,880320,-0.06,-109.87,"-4.2","-1.5",".","25.51","25.68"
2185,88,3,21,880321,-0.06,-109.87,"-4.9","-2.5",".","25.41","25.65"
2186,88,3,22,880322,-0.06,-109.87,"-6.7","-0.2",".","25.28","25.42"
2187,88,3,23,880323,-0.06,-109.87,"-5.9","0.5",".","24.63","24.68"
2188,88,3,24,880324,-0.05,-109.87,"-4.4","-1.1",".","24.15","23.89"
2189,88,3,25,880325,-0.05,-109.86,"-4.3","0",".","23.5","23.16"
2190,88,3,26,880326,-0.05,-109.86,"-4.2","-0.6",".","22.97","22.81"
2191,88,3,27,880327,-0.05,-109.85,"-2.5","-0.9",".","22.54","22.4"
2192,88,3,28,880328,-0.05,-109.85,"-2.2","-0.6",".","21.97","22.5"
2193,88,3,29,880329,-0.05,-109.86,"-2.9","0.6",".","23.35","23.49"
2194,88,3,30,880330,-0.05,-109.85,"-2.7","-1",".","24.01","24.07"
2195,88,3,31,880331,-0.05,-109.85,"-4.1","-2.1",".","23.55","23.66"
2196,88,4,1,880401,-0.05,-109.85,"-2.3","0",".","23.32","23.28"
2197,88,4,2,880402,-0.05,-109.85,"1.3","0.1",".","23.51","23.3"
2198,88,4,3,880403,-0.05,-109.85,"-1.4","0.8",".","24.27","23.85"
2199,88,4,4,880404,-0.05,-109.85,"-2.3","-1.4",".","23.01","23.47"
2200,88,4,5,880405,-0.05,-109.85,"-2.2","0.2",".","22.61","22.98"
2201,88,4,6,880406,-0.05,-109.85,"-3.3","0.6",".","22.04","22.79"
2202,88,4,7,880407,-0.05,-109.85,"-3","-0.2",".","22.92","23.01"
2203,88,4,8,880408,-0.05,-109.85,"-1.8","-0.9",".","23.69","23.44"
2204,88,4,9,880409,-0.05,-109.85,"0.8","0.4",".","24.67","24.54"
2205,88,4,10,880410,-0.06,-109.85,"1.1","1.1",".","24.93","24.98"
2206,88,4,11,880411,-0.06,-109.85,"1.1","0.7",".","24.85","25.19"
2207,88,4,12,880412,-0.06,-109.85,"-0.8","0.1",".","25.32","25.58"
2208,88,4,13,880413,-0.05,-109.85,"-1.6","0",".","24.48","24.39"
2209,88,4,14,880414,-0.05,-109.85,"-2.2","0.1",".","24.17","24.3"
2210,88,4,15,880415,-0.05,-109.85,"-2.5","-0.1",".","23.87","23.4"
2211,88,4,16,880416,-0.05,-109.84,"-3","0.5",".","23.23","23.28"
2212,88,4,17,880417,-0.05,-109.85,"-1.8","0.9",".","23.21","23.88"
2213,88,4,18,880418,-0.05,-109.85,"-1.9","0.4",".","23.67","23.56"
2214,88,4,19,880419,-0.05,-109.85,"-1.7","0.6",".","22.81","22.7"
2215,88,4,20,880420,-0.05,-109.85,"-1","1",".","21.89","22.15"
2216,88,4,21,880421,-0.05,-109.85,"-1.4","0.6",".","22.59","22.3"
2217,88,4,22,880422,-0.05,-109.85,"-1.2","0.1",".","23.19","23"
2218,88,4,23,880423,-0.05,-109.85,"-2.8","0.7",".","22.94","22.98"
2219,88,4,24,880424,-0.05,-109.85,"-3.2","-0.1",".","23.22","23.34"
2220,88,4,25,880425,-0.05,-109.85,"-3.3","-0.2",".","22.52","23.3"
2221,88,4,26,880426,-0.06,-109.85,"-4.1","-0.5",".","22.69","23.49"
2222,88,4,27,880427,-0.05,-109.84,"-4.9","0.6",".","22.64","23.04"
2223,88,4,28,880428,-0.06,-109.85,"-3.8","0.2",".","22.18","22.75"
2224,88,4,29,880429,-0.06,-109.85,"-4.3","-1.1",".","22.48","22.48"
2225,88,4,30,880430,-0.06,-109.85,"-3.9","0.1",".","22.48","22.34"
2226,88,5,1,880501,-0.05,-109.85,"-3.3","0.6",".","22.58","22.35"
2227,88,5,2,880502,-0.05,-109.85,"-3.9","1",".","22.28","22.28"
2228,88,5,3,880503,-0.06,-109.85,"-1.2","2",".","22.11","22.29"
2229,88,5,4,880504,-0.05,-109.85,"-2.2","0.1",".","22.27","22.48"
2230,88,5,5,880505,-0.06,-109.85,"-1.6","0.5",".","22.17","22.46"
2231,88,5,6,880506,-0.06,-109.85,"-0.5","0",".","22.47","22.42"
2232,88,5,7,880507,-0.05,-109.85,"-0.3","0.3",".","22.82","22.52"
2233,88,5,8,880508,-0.06,-109.85,"-1.3","-0.2",".","23.73","23.44"
2234,88,5,9,880509,-0.06,-109.85,"-2.5","0.5",".","23.14","22.83"
2235,88,5,10,880510,-0.06,-109.85,"-1.3","-0.1",".","22.85","22.66"
2236,88,5,11,880511,-0.06,-109.85,"-1.6","0.5",".","23.38","23.11"
2237,88,5,12,880512,-0.06,-109.85,"-3","1.2",".","23.43","23"
2238,88,5,13,880513,-0.06,-109.85,"-3","0.6",".","22.38","22.24"
2239,88,5,14,880514,-0.06,-109.85,"-3.5","1.6",".","21.92","22.04"
2240,88,5,15,880515,-0.06,-109.85,"-4","1.1",".","21.8","21.76"
2241,88,5,16,880516,-0.06,-109.85,"-3.5","1.1",".","21.38","21.14"
2242,88,5,17,880517,-0.06,-109.85,"-1.3","0.4",".","21.27","21.09"
2243,88,5,18,880518,-0.06,-109.85,"-1.2","0.8",".","21.67","21.82"
2244,88,5,19,880519,-0.05,-109.85,"-2.2","1.5",".","20.72","20.64"
2245,88,5,20,880520,-0.05,-109.85,"-1.8","0.8",".","19.38","18.98"
2246,88,5,21,880521,-0.06,-109.85,"-2.3","0.7",".","19.31","18.81"
2247,88,5,22,880522,-0.06,-109.85,"-0.9","-0.3",".","19.5","19.06"
2248,88,5,23,880523,-0.06,-109.85,"-2","-0.3",".","19.26","19.34"
2249,88,5,24,880524,-0.06,-109.85,"-0.4","-0.9",".","19.36","19.52"
2250,88,5,25,880525,-0.06,-109.85,"-1.2","-1.3",".","18.94","19.5"
2251,88,5,26,880526,-0.06,-109.85,"0.3","-1.1",".","19.95","19.73"
2252,88,5,27,880527,-0.06,-109.85,"-0.6","1.3",".","20.82","20.27"
2253,88,5,28,880528,-0.06,-109.84,"-1.3","0.9",".","20.88","20.61"
2254,88,5,29,880529,-0.06,-109.85,"-1.6","1.3",".","20.77","20.57"
2255,88,5,30,880530,-0.05,-109.85,"-2.3","0.5",".","20.79","20.57"
2256,88,5,31,880531,-0.05,-109.85,"-3.2","-1.7",".","21.41","21.19"
2257,88,6,1,880601,-0.05,-109.84,"-3.5","-0.4",".","21.54","21.19"
2258,88,6,2,880602,-0.01,-109.84,"-3.5","-0.5",".","21.13","20.86"
2259,88,6,3,880603,-0.06,-109.85,"-3.4","-0.5",".","20.37","19.92"
2260,88,6,4,880604,-0.06,-109.85,"-2.3","-0.7",".","19.97","19.59"
2261,88,6,5,880605,-0.06,-109.85,"-2.9","-0.4",".","20.18","19.78"
2262,88,6,6,880606,-0.06,-109.85,"-3.5","0.5",".","20.37","19.67"
2263,88,6,7,880607,-0.06,-109.85,"-1.6","-0.5",".","20.39","20.02"
2264,88,6,8,880608,-0.06,-109.85,"-2.7","-1.3",".","20.26","20.08"
2265,88,6,9,880609,-0.06,-109.85,"-3","-1.8",".","19.9","20.04"
2266,88,6,10,880610,-0.06,-109.84,"-1.4","0.4",".","20.56","20.48"
2267,88,6,11,880611,-0.06,-109.85,"-2.2","-0.1",".","20.84","20.58"
2268,88,6,12,880612,-0.07,-109.85,"-2.5","-0.6",".","20.66","20.5"
2269,88,6,13,880613,-0.06,-109.85,"-2.7","-0.8",".","20.68","20.48"
2270,88,6,14,880614,-0.06,-109.85,"-3.3","-0.2",".","20.97","20.8"
2271,88,6,15,880615,-0.07,-109.85,"-2.3","-0.4",".","21.33","21.2"
2272,88,6,16,880616,-0.07,-109.85,"-3.6","0.7",".","21.31","21.29"
2273,88,6,17,880617,-0.06,-109.85,"-3.4","-0.4",".","21.14","21.21"
2274,88,6,18,880618,-0.06,-109.85,"-3.3","0.7",".","20.94","21.13"
2275,88,6,19,880619,-0.06,-109.85,"-4.3","0.9",".","21.28","21.25"
2276,88,6,20,880620,-0.06,-109.85,"-4","-0.1",".","20.96","20.89"
2277,88,6,21,880621,-0.06,-109.85,"-3.4","0.3",".","20.73","20.7"
2278,88,6,22,880622,-0.06,-109.85,"-3.7","1.2",".","20.68","20.7"
2279,88,6,23,880623,-0.06,-109.85,"-4.1","1.6",".","20.77","20.72"
2280,88,6,24,880624,-0.06,-109.86,"-4.8","2.2",".","20.83","20.85"
2281,88,6,25,880625,-0.06,-109.86,"-5","1.5",".","21.4","21.55"
2282,88,6,26,880626,-0.06,-109.87,"-5.2","1.7",".","21.63","22.66"
2283,88,6,27,880627,-0.06,-109.87,"-5.5","2.3",".","22.07","23.1"
2284,88,6,28,880628,-0.06,-109.87,"-3.9","1.8",".","22.12","23.27"
2285,88,6,29,880629,-0.06,-109.87,"-4.8","2.8",".","22.25","23.49"
2286,88,6,30,880630,-0.06,-109.86,"-4.3","2.5",".","22.41","23.5"
2287,88,7,1,880701,-0.06,-109.86,"-5","1.4",".","22.17","23.13"
2288,88,7,2,880702,-0.05,-109.85,"-4.5","1.2",".","22.15","22.94"
2289,88,7,3,880703,-0.07,-109.99,"-3.5","0.7",".","22.19","22.99"
2290,88,7,4,880704,0.02,-110.15,"-2.2","1.7",".","21.84","22.64"
2291,88,7,5,880705,0.03,-110.15,"-3.3","3.2",".","21.92","22.23"
2292,88,7,6,880706,0.03,-110.15,"-4.2","3.1",".","21.69","21.58"
2293,88,7,7,880707,0.02,-110.15,"-3.4","1.3",".","21.41","21.23"
2294,88,7,8,880708,0.03,-110.16,"-4.6","2.2",".","21.39","21.04"
2295,88,7,9,880709,0.03,-110.16,"-4.4","2.7",".","21.4","21.19"
2296,88,7,10,880710,0.03,-110.16,"-4.1","2.8",".","21.48","21.31"
2297,88,7,11,880711,0.02,-110.16,"-2.7","1.9",".","21.62","21.55"
2298,88,7,12,880712,0.02,-110.16,"-3.7","1",".","21.75","21.74"
2299,88,7,13,880713,0.02,-110.15,"-3.9","2.9",".","21.82","21.76"
2300,88,7,14,880714,0.02,-110.15,"-4.4","3",".","21.87","21.79"
2301,88,7,15,880715,0.02,-110.16,"-5.4","2.7",".","21.37","21.51"
2302,88,7,16,880716,0.02,-110.16,"-4.8","3.1",".","21.45","21.35"
2303,88,7,17,880717,0.02,-110.16,"-5.9","3.3",".","21.4","21.14"
2304,88,7,18,880718,0.01,-110.17,"-6","3",".","20.99","20.84"
2305,88,7,19,880719,0.01,-110.17,"-4.1","2",".","20.83","20.76"
2306,88,7,20,880720,0.01,-110.16,"-3.7","2.5",".","21.07","20.89"
2307,88,7,21,880721,0.01,-110.17,"-4.5","3.9",".","20.91","20.82"
2308,88,7,22,880722,0.01,-110.17,"-4.3","2.9",".","20.78","20.82"
2309,88,7,23,880723,0.01,-110.17,"-3.7","1.9",".","21","21.16"
2310,88,7,24,880724,0.01,-110.17,"-4.3","3.5",".","21.25","21.52"
2311,88,7,25,880725,0.02,-110.17,"-5.3","4.3",".","21.52","21.77"
2312,88,7,26,880726,0.02,-110.17,"-5.3","3.7",".","21.55","21.78"
2313,88,7,27,880727,0.02,-110.17,"-5.9","3.9",".","21.51","21.49"
2314,88,7,28,880728,0.02,-110.17,"-5.4","1.8",".","21.21","21.36"
2315,88,7,29,880729,0.02,-110.16,"-3.3","3.9",".","21.18","21.3"
2316,88,7,30,880730,0.02,-110.16,"-4.2","3.6",".","21.03","21.14"
2317,88,7,31,880731,0.02,-110.16,"-4.6","1.4",".","20.71","20.61"
2318,88,8,1,880801,0.03,-110.16,"-4","1.4",".","20.43","20.23"
2319,88,8,2,880802,0.03,-110.16,"-4.2","0.9",".","20.46","20.11"
2320,88,8,3,880803,0.03,-110.16,"-5","1.5",".","20.38","20.19"
2321,88,8,4,880804,0.03,-110.16,"-5","2.2",".","20.35","20.26"
2322,88,8,5,880805,0.03,-110.16,"-4.7","2.3",".","20.33","20.19"
2323,88,8,6,880806,0.03,-110.16,"-4.1","2.7",".","20.21","20.16"
2324,88,8,7,880807,0.02,-110.16,"-3.6","2.2",".","20.18","20.16"
2325,88,8,8,880808,0.03,-110.16,"-2.3","1.6",".","20.34","20.39"
2326,88,8,9,880809,0.02,-110.17,"-3.2","2.6",".","20.37","20.38"
2327,88,8,10,880810,0.02,-110.17,"-3.8","2.7",".","20.06","19.99"
2328,88,8,11,880811,0.02,-110.17,"-3.4","2.7",".","19.97","19.82"
2329,88,8,12,880812,0.02,-110.17,"-3","1.5",".","20.1","19.97"
2330,88,8,13,880813,0.02,-110.17,"-2.9","2.4",".","20.13","20.15"
2331,88,8,14,880814,0.02,-110.17,"-2.5","2.4",".","20.26","20.08"
2332,88,8,15,880815,0.02,-110.17,"-3.2","2.6",".","20.14","20.06"
2333,88,8,16,880816,0.02,-110.17,"-3","3.2",".","20.24","20.29"
2334,88,8,17,880817,0.02,-110.17,"-2.6","2.8",".","20.05","19.67"
2335,88,8,18,880818,0.02,-110.17,"-4.3","1.4",".","20.08","20.13"
2336,88,8,19,880819,0.02,-110.17,"-3.2","2",".","20.08","20.4"
2337,88,8,20,880820,0.02,-110.17,"-3.8","3.8",".","20.92","22.18"
2338,88,8,21,880821,0.02,-110.17,"-3.4","5.5",".","21.91","23"
2339,88,8,22,880822,0.02,-110.17,"-5.1","6.1",".","21.98","22.9"
2340,88,8,23,880823,0.02,-110.17,"-3.7","5.8",".","21.57","22.11"
2341,88,8,24,880824,0.02,-110.17,"-4.9","4",".","21.12","21.62"
2342,88,8,25,880825,0.03,-110.17,"-1","2.2",".","21.05","20.88"
2343,88,8,26,880826,0.03,-110.16,"-1.9","1.9",".","20.79","20.97"
2344,88,8,27,880827,0.03,-110.16,"-2.9","3.6",".","21.14","20.94"
2345,88,8,28,880828,0.03,-110.16,"-3","2",".","21.19","21.1"
2346,88,8,29,880829,0.03,-110.16,"-1.6","1.5",".","21.21","21.17"
2347,88,8,30,880830,0.03,-110.16,"-2.5","2.9",".","21.13","21.13"
2348,88,8,31,880831,0.03,-110.16,"-3.6","2.3",".","20.89","20.86"
2349,88,9,1,880901,0.03,-110.16,"-4.4","1.2",".","20.76","20.97"
2350,88,9,2,880902,0.03,-110.16,"-4.6","1",".","20.72","20.99"
2351,88,9,3,880903,0.03,-110.16,"-5.7","2.4",".","20.79","20.61"
2352,88,9,4,880904,0.02,-110.16,"-3.8","2.2",".","20.64","20.52"
2353,88,9,5,880905,0.02,-110.16,"-4.2","2.3",".","20.7","20.54"
2354,88,9,6,880906,0.02,-110.17,"-3.9","2.6",".","20.84","20.74"
2355,88,9,7,880907,0.02,-110.17,"-3.5","3.1",".","20.92","20.67"
2356,88,9,8,880908,0.02,-110.17,"-3.5","2.7",".","20.87","20.77"
2357,88,9,9,880909,0.02,-110.17,"-3.5","4",".","21.31","21.77"
2358,88,9,10,880910,0.02,-110.17,"-3.1","3.8",".","21.77","21.81"
2359,88,9,11,880911,0.02,-110.17,"-3.8","4.3",".","21.42","21.58"
2360,88,9,12,880912,0.02,-110.18,"-5.9","4.2",".","21.29","21.13"
2361,88,9,13,880913,0.02,-110.17,"-4.8","2.1",".","20.96","20.75"
2362,88,9,14,880914,0.02,-110.17,"-3.7","2.2",".","20.98","21.18"
2363,88,9,15,880915,0.02,-110.18,"-3.8","2.1",".","21.11","21.41"
2364,88,9,16,880916,0.02,-110.17,"-4.4","2.4",".","21.1","21.24"
2365,88,9,17,880917,0.02,-110.17,"-4.2","2.3",".","20.97","21.11"
2366,88,9,18,880918,0.02,-110.17,"-3.9","1.8",".","20.94","21.07"
2367,88,9,19,880919,0.03,-110.16,"-4.4","1.4",".","21.15","21.11"
2368,88,9,20,880920,0.02,-110.17,"-4.6","1.9",".","21.2","21.14"
2369,88,9,21,880921,0.02,-110.17,"-7","2.8",".","21.08","21.12"
2370,88,9,22,880922,0.02,-110.17,"-8.1","3.5",".","20.9","21.02"
2371,88,9,23,880923,0.03,-110.17,"-7.2","2.3",".","20.66","20.66"
2372,88,9,24,880924,0.03,-110.17,"-6.8","2.4",".","20.09","20.25"
2373,88,9,25,880925,0.03,-110.17,"-5.3","1.9",".","19.92","20.02"
2374,88,9,26,880926,0.03,-110.16,"-4.3","3.2",".","20.17","19.95"
2375,88,9,27,880927,0.03,-110.16,"-4.2","3.5",".","20.18","19.97"
2376,88,9,28,880928,0.02,-110.15,"-4.8","3.4",".","20.24","19.91"
2377,88,9,29,880929,0.02,-110.15,"-3.8","2",".","20.17","19.98"
2378,88,9,30,880930,0.02,-110.15,"-5.2","2.7",".","19.63","19.98"
2379,88,10,1,881001,0.01,-110.16,"-3.9","0.8",".","19.58","20.01"
2380,88,10,2,881002,0.01,-110.16,"-2.3","2.6",".","20.47","20.69"
2381,88,10,3,881003,0.01,-110.16,"-2.5","3.8",".","20.76","20.66"
2382,88,10,4,881004,0.01,-110.16,"-3.8","3.7",".","20.42","20.49"
2383,88,10,5,881005,0.01,-110.16,"-4.3","1.3",".","20.2","20.31"
2384,88,10,6,881006,0.01,-110.16,"-3.5","3.6",".","20.28","20.47"
2385,88,10,7,881007,0.01,-110.16,"-3.9","3.8",".","20.55","20.55"
2386,88,10,8,881008,0.01,-110.17,"-5.1","4.1",".","20.74","20.76"
2387,88,10,9,881009,0.01,-110.17,"-4.4","4.5",".","20.91","21.05"
2388,88,10,10,881010,-0.02,-110.15,"-3.7","2.9",".","20.93","21.14"
2389,88,10,11,881011,0.01,-110.17,"-3.7","1.9",".","20.86","22.34"
2390,88,10,12,881012,0.02,-110.17,"-3.4","3",".","20.95","22.54"
2391,88,10,13,881013,0.02,-110.17,"-3","2.8",".","20.92","21.55"
2392,88,10,14,881014,0.03,-110.16,"-3","2.9",".","20.69","20.58"
2393,88,10,15,881015,0.03,-110.16,"-4.1","3.8",".","20.5","20.53"
2394,88,10,16,881016,0.03,-110.16,"-3.8","3.3",".","20.34","20.31"
2395,88,10,17,881017,0.03,-110.16,"-3.1","2.9",".","20.11","20.06"
2396,88,10,18,881018,0.03,-110.16,"-3.7","2.8",".","20.12","20.06"
2397,88,10,19,881019,0.03,-110.16,"-3.9","2.1",".","20.17","19.98"
2398,88,10,20,881020,0.03,-110.16,"-2.8","2.3",".","20.53","20.2"
2399,88,10,21,881021,0.02,-110.15,"-3.5","2.1",".","20.23","20.01"
2400,88,10,22,881022,0.01,-110.16,"-3.2","3.2",".","19.98","19.81"
2401,88,10,23,881023,0.02,-110.17,"-2.1","3.3",".","20.42","20.51"
2402,88,10,24,881024,0.01,-110.17,"-4.6","5",".","20.85","21.18"
2403,88,10,25,881025,0.01,-110.17,"-4.6","3.9",".","20.87","21.13"
2404,88,10,26,881026,0.01,-110.17,"-3.5","2.4",".","20.23","20.52"
2405,88,10,27,881027,-0.08,-110,"-2.4","3.2",".","20.27","20.73"
2406,88,10,28,881028,-0.08,-110,"-4.8","3.5",".","20.47","20.7"
2407,88,10,29,881029,-0.08,-110,"-4.3","2.6",".","20.28","20.46"
2408,88,10,30,881030,-0.07,-110,"-3.6","1.5",".","20.28","20.31"
2409,88,10,31,881031,-0.07,-109.99,"-2.6","2.1",".","20.17","20.1"
2410,88,11,1,881101,-0.07,-109.99,"-0.9","0.9",".","19.91","20.18"
2411,88,11,2,881102,-0.07,-110,"-2.7","1.2",".","20.31","20.63"
2412,88,11,3,881103,-0.07,-109.99,"-3.7","2.5",".","20.52","20.64"
2413,88,11,4,881104,-0.07,-109.99,"-3.2","2.5",".","20.12","20.19"
2414,88,11,5,881105,-0.06,-109.99,"-3","2",".","19.88","20.06"
2415,88,11,6,881106,-0.06,-109.99,"-2.1","0.6",".","19.66","19.74"
2416,88,11,7,881107,-0.07,-109.99,"-2.1","1.2",".","20.02","19.92"
2417,88,11,8,881108,-0.07,-109.99,"-2.1","1.9",".","20.2","20.16"
2418,88,11,9,881109,-0.07,-109.99,"-1.6","2.7",".","20.22","19.97"
2419,88,11,10,881110,-0.07,-109.99,"-0.7","3.8",".","20.26","19.89"
2420,88,11,11,881111,-0.07,-109.99,"-1.2","2",".","19.95","20.33"
2421,88,11,12,881112,-0.07,-109.99,"-2.8","2.4",".","20.35","20.55"
2422,88,11,13,881113,-0.07,-109.99,"-2.9","3.5",".","20.08","20"
2423,88,11,14,881114,-0.08,-109.99,"-2.8","0.6",".","19.78","20.21"
2424,88,11,15,881115,-0.07,-109.99,"-2.5","0.8",".","20.26","20.47"
2425,88,11,16,881116,-0.07,-109.99,"-2.6","1.5",".","20.42","20.58"
2426,88,11,17,881117,-0.07,-109.99,"-2.4","1.7",".","20.53","20.62"
2427,88,11,18,881118,-0.08,-109.99,"-3","0.4",".","20.27","20.32"
2428,88,11,19,881119,-0.07,-109.99,"-2.4","1.4",".","20.09","20.22"
2429,88,11,20,881120,-0.07,-109.99,"-4.1","1.7",".","19.83","19.78"
2430,88,11,21,881121,-0.07,-109.99,"-3.3","0.7",".","19.35","19.06"
2431,88,11,22,881122,-0.07,-109.99,"-3.2","0.8",".","18.51","18.27"
2432,88,11,23,881123,-0.07,-109.99,"-3.5","2.1",".","18.46","18.33"
