"obs","year","month","day","date","latitude","longitude","zon.winds","mer.winds","humidity","air temp.","s.s.temp."
1240,85,7,13,850713,0.11,-110.01,"-4.3","3.7",".","22.32","22.55"
1241,85,7,14,850714,0.1,-110.01,"-3.1","4.2",".","22.17","21.88"
1242,85,7,15,850715,0.1,-110.02,"-2.7","2.8",".","22.09","21.92"
1243,85,7,16,850716,0.1,-110.02,"-3","2.5",".","21.79","21.48"
1244,85,7,17,850717,0.11,-110.01,"-3","1.4",".","21.84","21.49"
1245,85,7,18,850718,0.1,-110.01,"-3.7","0.6",".","21.77","21.43"
1246,85,7,19,850719,0.1,-110.01,"-2.5","0.8",".","21.61","21.22"
1247,85,7,20,850720,0.1,-110.02,"-1.7","1.7",".","21.98","21.63"
1248,85,7,21,850721,0.1,-110.01,"-2.7","1.6",".","21.69","21.6"
1249,85,7,22,850722,0.08,-110.02,"-5.1","1.4",".","21.64","21.61"
1250,85,7,23,850723,0.1,-110.01,"-5.5","2.1",".","21.48","21.5"
1251,85,7,24,850724,0.1,-110.01,"-6.1","1.8",".","21.41","21.33"
1252,85,7,25,850725,0.1,-110.01,"-4.5","1.9",".","21.39","21.2"
1253,85,7,26,850726,0.09,-110.01,"-5","2.3",".","21.3","21.1"
1254,85,7,27,850727,0.1,-110.01,"-4.8","1.8",".","21.11","21.12"
1255,85,7,28,850728,0.1,-110,"-4.4","1",".","20.91","20.74"
1256,85,7,29,850729,0.09,-110.02,"-4.5","1.2",".","20.81","20.68"
1257,85,7,30,850730,0.1,-110.02,"-4","0.9",".","20.85","20.67"
1258,85,7,31,850731,0.09,-110.02,"-4.9","1.5",".","20.93","21"
1259,85,8,1,850801,0.09,-110.01,"-5.3","2.3",".","21.28","21.47"
1260,85,8,2,850802,0.1,-110.03,"-5.3","3.5",".","21.8","22.42"
1261,85,8,3,850803,0.1,-110.03,"-4.6","3.8",".","22.25","23.23"
1262,85,8,4,850804,0.1,-110.02,"-7.2","3.1",".","22.66","23.62"
1263,85,8,5,850805,0.09,-110.02,"-6.3","4.3",".","22.29","23.35"
1264,85,8,6,850806,0.1,-110.01,"-6.6","4",".","22.33","23.15"
1265,85,8,7,850807,0.1,-110.01,"-5.3","1.4",".","21.8","22.88"
1266,85,8,8,850808,0.1,-110.01,"-2.7","4.7",".","22.07","22.43"
1267,85,8,9,850809,0.1,-110.01,"-3.3","4.3",".","21.71","21.71"
1268,85,8,10,850810,0.1,-110.01,"-4.8","3.2",".","21.55","21.44"
1269,85,8,11,850811,0.1,-110.01,"-4.8","1.9",".","21.17","21.15"
1270,85,8,12,850812,0.11,-110.01,"-4.2","1.8",".","21.19","21.06"
1271,85,8,13,850813,0.11,-110.01,"-3.8","3.1",".","21.63","21.35"
1272,85,8,14,850814,0.1,-110,"-4.9","3.9",".","21.7","21.35"
1273,85,8,15,850815,0.11,-110.01,"-4.5","4",".","21.8","21.27"
1274,85,8,16,850816,0.11,-110.01,"-4.3","4.2",".","21.84","21.28"
1275,85,8,17,850817,0.1,-110.01,"-4.1","2",".","21.69","21.67"
1276,85,8,18,850818,0.1,-110.01,"-4.1","1.9",".","21.75","21.87"
1277,85,8,19,850819,0.1,-110.02,"-4.6","3.6",".","22.05","22.06"
1278,85,8,20,850820,0.1,-110.01,"-4.9","4.4",".","22.32","22.34"
1279,85,8,21,850821,0.09,-110.01,"-4.8","5.4",".","22.36","22.37"
1280,85,8,22,850822,0.1,-110.01,"-5","4.6",".","22.26","22.28"
1281,85,8,23,850823,0.1,-110.01,"-6.3","4.2",".","22.14","22.1"
1282,85,8,24,850824,0.1,-110.01,"-6.2","5.2",".","22.06","22.09"
1283,85,8,25,850825,0.1,-110.02,"-7.2","4",".","21.76","22.1"
1284,85,8,26,850826,0.1,-110.01,"-7.8","2.4",".","21.75","21.98"
1285,85,8,27,850827,0.1,-110.03,"-6.8","2.2",".","21.51","21.92"
1286,85,8,28,850828,0.1,-110.01,"-5.1","4.1",".","21.5","21.89"
1287,85,8,29,850829,0.1,-110.04,"-6.6","5.1",".","21.95","22.32"
1288,85,8,30,850830,0.1,-110.01,"-6.7","4.2",".","21.76","22.69"
1289,85,8,31,850831,0.1,-110.03,"-7.1","3.5",".","22.35","23.24"
1290,85,9,1,850901,0.1,-110.03,"-6.7","2.7",".","22.04","23.02"
1291,85,9,2,850902,0.1,-110.03,"-5.6","3.8",".","21.85","22.93"
1292,85,9,3,850903,0.1,-110.03,"-5.5","4.4",".","22.09","22.88"
1293,85,9,4,850904,0.1,-110.03,"-5","3.7",".","21.77","22.76"
1294,85,9,5,850905,0.11,-110.01,"-4.8","3.3",".","21.31","21.73"
1295,85,9,6,850906,0.1,-110.02,"-4.9","3.5",".","21.2","21.09"
1296,85,9,7,850907,0.11,-110.02,"-6.2","3.1",".","21.6","21.11"
1297,85,9,8,850908,0.11,-110.01,"-6.7","3",".","21.82","21.39"
1298,85,9,9,850909,0.1,-110.01,"-6.5","3.7",".","21.6","21.69"
1299,85,9,10,850910,0.1,-110.01,"-6.3","4",".","21.54","21.52"
1300,85,9,11,850911,0.11,-110.03,"-5.4","3.3",".","21.24","21.42"
1301,85,9,12,850912,0.1,-110.01,"-6.2","3.4",".","21.18","21.28"
1302,85,9,13,850913,0.1,-110.02,"-5.2","2.2",".","21.31","21.28"
1303,85,9,14,850914,0.1,-110.01,"-3.9","3.8",".","21.2","21.29"
1304,85,9,15,850915,0.1,-110.01,"-4.1","5.7",".","21.25","21.27"
1305,85,9,16,850916,0.1,-110.03,"-5.3","4",".","20.81","21.23"
1306,85,9,17,850917,0.1,-110.03,"-6.2","2.4",".","21.18","21.29"
1307,85,9,18,850918,0.11,-110.01,"-6.4","2.3",".","20.98","21.35"
1308,85,9,19,850919,0.09,-110.05,"-6.6","4.3",".","21.21","21.23"
1309,85,9,20,850920,0.1,-110.03,"-5","3.5",".","21.57","21.9"
1310,85,9,21,850921,0.1,-110.03,"-4.5","3.5",".","21.63","22.56"
1311,85,9,22,850922,0.1,-110.03,"-5.3","3.5",".","21.43","22.02"
1312,85,9,23,850923,0.1,-110.04,"-4.9","3.7",".","20.92","21.12"
1313,85,9,24,850924,0.09,-110.04,"-4.2","2.3",".","20.47","20.35"
1314,85,9,25,850925,0.1,-110.03,"-1.1","1.5",".","20.35","20.16"
1315,85,9,26,850926,0.11,-110.03,"-2.6","3.9",".","20.76","20.32"
1316,85,9,27,850927,0.11,-110.03,"-2.5","2.5",".","20.78","20.64"
1317,85,9,28,850928,0.1,-110.01,"-3.2","3",".","20.97","20.75"
1318,85,9,29,850929,0.1,-110.01,"-4.3","2.2",".","21.04","21.03"
1319,85,9,30,850930,0.11,-110.03,"-5.2","1.7",".",".","20.66"
1320,85,10,1,851001,-0.01,-110.03,"-4.4","1.3",".",".","21.58"
1321,85,10,2,851002,-0.01,-110.03,"-3.7","2",".",".","22.44"
1322,85,10,3,851003,-0.02,-110.03,"-5.4","3.9",".",".","23.68"
1323,85,10,4,851004,-0.01,-110.03,"-6.3","5.2",".",".","24.01"
1324,85,10,5,851005,-0.01,-110.03,"-7.2","5.6",".",".","23.92"
1325,85,10,6,851006,-0.01,-110.03,"-8","5.4",".",".","23.11"
1326,85,10,7,851007,0,-110.04,"-6.9","3.1",".",".","21.65"
1327,85,10,8,851008,0,-110.03,"-4.7","1",".",".","21.18"
1328,85,10,9,851009,0,-110.02,"-4.9","2.8",".",".","21.26"
1329,85,10,10,851010,-0.01,-110.02,"-2.8","2.7",".",".","21.24"
1330,85,10,11,851011,-0.01,-110.01,"-3.7","3",".",".","21.2"
1331,85,10,12,851012,-0.01,-110.02,"-4.1","2.7",".",".","21.05"
1332,85,10,13,851013,0,-110.02,"-4","2.8",".",".","20.96"
1333,85,10,14,851014,-0.01,-110.03,"-3.2","3.5",".",".","20.82"
1334,85,10,15,851015,-0.02,-110.01,"-2.3","3",".",".","20.7"
1335,85,10,16,851016,-0.02,-110.03,"-4.3","1.2",".",".","20.79"
1336,85,10,17,851017,-0.02,-110.02,"-4.3","1.2",".",".","20.62"
1337,85,10,18,851018,-0.02,-110.01,"-3.7","1.1",".",".","20.74"
1338,85,10,19,851019,-0.02,-110.02,"-4.6","1.8",".",".","20.76"
1339,85,10,20,851020,-0.02,-110.06,"-3.5","1.1",".",".","20.92"
1340,85,10,21,851021,-0.01,-110.01,"-3.1","1",".",".","20.99"
1341,85,10,22,851022,-0.01,-110,"-3.5","2.5",".",".","20.79"
1342,85,10,23,851023,-0.01,-110.01,"-1.8","1.8",".",".","20.83"
1343,85,10,24,851024,-0.01,-110.02,"-2.9","2.6",".",".","21.06"
1344,85,10,25,851025,-0.01,-110.02,"-3.6","2.3",".",".","21.55"
1345,85,10,26,851026,-0.01,-110.03,"-3.9","2.3",".",".","21.74"
1346,85,10,27,851027,-0.01,-110.03,"-4.9","3.2",".",".","23.59"
1347,85,10,28,851028,-0.01,-110.03,"-5.7","4.4",".",".","24.21"
1348,85,10,29,851029,-0.01,-110.03,"-5.2","4.8",".",".","23.69"
1349,85,10,30,851030,0,-110.03,"-3.8","4",".",".","22.94"
1350,85,10,31,851031,-0.01,-110.02,"-4","4.2",".",".","22.31"
1351,85,11,1,851101,-0.01,-110.02,"-4.6","4.7",".",".","22.09"
1352,85,11,2,851102,-0.01,-110.03,"-5.6","4",".",".","21.97"
1353,85,11,3,851103,-0.01,-110.02,"-6.5","1.2",".",".","21.67"
1354,85,11,4,851104,-0.01,-110.02,"-7.2","1.2",".",".","21.31"
1355,85,11,5,851105,-0.01,-110.01,"-6.7","2.4",".",".","21.13"
1356,85,11,6,851106,-0.01,-110.03,"-5.8","2",".",".","21.14"
1357,85,11,7,851107,-0.02,-110.02,"-5.1","1.2",".",".","21.16"
1358,85,11,8,851108,-0.01,-110.01,"-5.9","1.6",".",".","21.15"
1359,85,11,9,851109,-0.01,-110.01,"-4.1","2.2",".",".","21.31"
1360,85,11,10,851110,-0.01,-110,"-5","2.8",".",".","21.2"
1361,85,11,11,851111,-0.01,-110.03,"-5.9","0.8",".",".","21.02"
1362,85,11,12,851112,-0.01,-110.01,"-4.1","2.2",".",".","21.01"
1363,85,11,13,851113,-0.01,-110.01,"-3.4","1.8",".",".","21.25"
1364,85,11,14,851114,-0.01,-110.01,"-3.9","2.2",".",".","21.39"
1365,85,11,15,851115,-0.02,-110.01,"-5.2","2.3",".",".","21.26"
1366,85,11,16,851116,-0.03,-110.03,"-4.8","2.1",".",".","21.11"
1367,85,11,17,851117,-0.01,-110.02,"-4.2","2.2",".",".","21.05"
1368,85,11,18,851118,-0.01,-110.02,"-2.8","2.2",".",".","21.31"
1369,85,11,19,851119,-0.02,-110.02,"-2.6","1.5",".",".","21.66"
1370,85,11,20,851120,-0.01,-110.01,"-2.5","2.7",".",".","21.73"
1371,85,11,21,851121,-0.01,-110.03,"-3.7","3",".",".","21.72"
1372,85,11,22,851122,-0.01,-110.02,"-5.4","2.5",".",".","21.62"
1373,85,11,23,851123,0,-110.02,"-6.2","2.7",".",".","21.48"
1374,85,11,24,851124,-0.02,-110.01,"-4.8","2.6",".",".","21.47"
1375,85,11,25,851125,-0.01,-110.01,"-4.3","4.4",".",".","21.55"
1376,85,11,26,851126,-0.02,-110.02,"-4","4.3",".",".","21.6"
1377,85,11,27,851127,-0.02,-110.02,"-5","1.2",".",".","21.73"
1378,85,11,28,851128,-0.01,-110.01,"-4.1","3.1",".",".","21.85"
1379,85,11,29,851129,-0.01,-110.03,"-4.8","2.1",".",".","21.92"
1380,85,11,30,851130,-0.01,-110.01,"-6.3","1.8",".",".","21.94"
1381,85,12,1,851201,-0.01,-110.02,"-5.4","1.7",".",".","21.94"
1382,85,12,2,851202,-0.01,-110.02,"-5.3","3.2",".",".","21.91"
1383,85,12,3,851203,-0.01,-110.01,"-3.3","2.3",".",".","21.65"
1384,85,12,4,851204,-0.01,-110.01,"-3.1","2.7",".",".","21.69"
1385,85,12,5,851205,-0.01,-110.01,"-4.1","3.9",".",".","21.78"
1386,85,12,6,851206,-0.02,-110.02,"-3.7","4.4",".",".","22.01"
1387,85,12,7,851207,-0.01,-110.03,"-4.5","4.4",".",".","22.11"
1388,85,12,8,851208,-0.01,-110.02,"-3.7","3.9",".",".","21.54"
1389,85,12,9,851209,-0.01,-110.03,"-2.3","2.6",".",".","22.03"
1390,85,12,10,851210,-0.01,-110.02,"-3.6","3",".",".","22.07"
1391,85,12,11,851211,0,-110.02,"-4.5","3",".",".","21.76"
1392,85,12,12,851212,0,-110.02,"-4.8","3.6",".",".","21.63"
1393,85,12,13,851213,-0.01,-110.02,"-5.1","3",".",".","21.58"
1394,85,12,14,851214,-0.01,-110.03,"-4.8","3",".",".","21.63"
1395,85,12,15,851215,-0.01,-110.02,"-5.9","2.7",".",".","21.59"
1396,85,12,16,851216,-0.01,-110.02,"-5","1.9",".",".","21.53"
1397,85,12,17,851217,0,-110.01,"-4.3","2.9",".",".","21.75"
1398,85,12,18,851218,-0.01,-110.01,"-4.3","3.3",".",".","22.13"
1399,85,12,19,851219,-0.01,-110.02,"-5.1","2.7",".",".","22.29"
1400,85,12,20,851220,-0.02,-110,"-5.7","4.1",".",".","22"
1401,85,12,21,851221,-0.01,-110.01,"-5.4","1.9",".",".","21.76"
1402,85,12,22,851222,-0.01,-110.01,"-4.5","1.2",".",".","21.55"
1403,85,12,23,851223,-0.01,-110.01,"-1.7","3.1",".",".","21.76"
1404,85,12,24,851224,-0.02,-110.02,"-2.7","4.4",".",".","21.84"
1405,85,12,25,851225,0.03,-110.02,"-4.2","2.2",".",".","22.23"
1406,85,12,26,851226,-0.02,-110.02,"-4.9","2.3",".",".","22.38"
1407,85,12,27,851227,-0.02,-110.01,"-4.1","1.9",".",".","22.5"
1408,85,12,28,851228,-0.02,-110.02,"-4.6","2.8",".",".","22.61"
1409,85,12,29,851229,-0.02,-110.01,"-4.6","3.4",".",".","22.48"
1410,85,12,30,851230,-0.02,-110.01,"-4.7","4.1",".",".","22.55"
1411,85,12,31,851231,-0.02,-110.01,"-5.4","3.2",".",".","22.51"
6225,85,1,1,850101,-0.01,-124.57,".",".",".","22.38","22.39"
6226,85,1,2,850102,-0.01,-124.57,".",".",".","22.34","22.53"
6227,85,1,3,850103,-0.01,-124.57,".",".",".","22.51","22.58"
6228,85,1,4,850104,-0.01,-124.57,".",".",".","22.36","22.61"
6229,85,1,5,850105,-0.01,-124.57,".",".",".","22.3","22.42"
6230,85,1,6,850106,-0.01,-124.57,".",".",".","22.2","22.27"
6231,85,1,7,850107,-0.01,-124.57,".",".",".","22.51","23.05"
6232,85,1,8,850108,-0.01,-124.57,".",".",".","23.18","24.03"
6233,85,1,9,850109,-0.01,-124.57,".",".",".","23.36","24.7"
6234,85,1,10,850110,-0.01,-124.57,".",".",".","23.48","24.84"
6235,85,1,11,850111,-0.01,-124.57,".",".",".","23.54","24.75"
6236,85,1,12,850112,-0.01,-124.57,".",".",".","23.63","24.54"
6237,85,1,13,850113,-0.01,-124.57,".",".",".","23.15","24.09"
6238,85,1,14,850114,-0.01,-124.57,".",".",".","22.89","23.39"
6239,85,1,15,850115,-0.01,-124.57,".",".",".","21.98","22.24"
6240,85,1,16,850116,-0.01,-124.57,".",".",".","21.84","21.94"
6241,85,1,17,850117,-0.01,-124.57,".",".",".","22.19","22.35"
6242,85,1,18,850118,-0.01,-124.57,".",".",".","22.47","22.69"
6243,85,1,19,850119,-0.01,-124.57,".",".",".","22.27","22.82"
6244,85,1,20,850120,-0.01,-124.57,".",".",".","22.82","23.05"
6245,85,1,21,850121,-0.01,-124.57,".",".",".","22.78","23.2"
6246,85,1,22,850122,-0.01,-124.57,".",".",".","23.01","23.31"
6247,85,1,23,850123,-0.01,-124.57,".",".",".","21.97","23.12"
6248,85,1,24,850124,-0.01,-124.57,".",".",".","22.43","22.9"
6249,85,1,25,850125,-0.01,-124.57,".",".",".","22.19","22.51"
6250,85,1,26,850126,-0.01,-124.57,".",".",".","21.98","22.2"
6251,85,1,27,850127,-0.01,-124.57,".",".",".","22.11","22.27"
6252,85,1,28,850128,-0.01,-124.57,".",".",".","22.02","22.32"
6253,85,1,29,850129,-0.01,-124.57,".",".",".","22.06","22.47"
6254,85,1,30,850130,-0.01,-124.57,".",".",".","22.03","22.37"
6255,85,1,31,850131,-0.01,-124.57,".",".",".","22.05","22.44"
6256,85,2,1,850201,-0.01,-124.57,".",".",".","22.19","22.93"
6257,85,2,2,850202,-0.01,-124.57,".",".",".","22.42","23.05"
6258,85,2,3,850203,-0.01,-124.57,".",".",".","21.81","22.6"
6259,85,2,4,850204,-0.01,-124.57,".",".",".","21.25","22.25"
6260,85,2,5,850205,-0.01,-124.57,".",".",".","22.36","22.44"
6261,85,2,6,850206,-0.01,-124.57,".",".",".","22.59","22.68"
6262,85,2,7,850207,-0.01,-124.57,".",".",".","22.34","22.89"
6263,85,2,8,850208,-0.01,-124.57,".",".",".","22.71","23.01"
6264,85,2,9,850209,-0.01,-124.57,".",".",".","22.59","23.02"
6265,85,2,10,850210,-0.01,-124.57,".",".",".","22.71","23.11"
6266,85,2,11,850211,-0.01,-124.57,".",".",".","22.63","23.09"
6267,85,2,12,850212,-0.01,-124.57,".",".",".","22.57","22.9"
6268,85,2,13,850213,-0.01,-124.57,".",".",".","22.75","23.07"
6269,85,2,14,850214,-0.01,-124.57,".",".",".","22.81","23.16"
6270,85,2,15,850215,-0.01,-124.57,".",".",".","23.59","23.82"
6271,85,2,16,850216,-0.01,-124.57,".",".",".","23.86","24.56"
6272,85,2,17,850217,-0.01,-124.57,".",".",".","24.23","25.17"
6273,85,2,18,850218,-0.01,-124.57,".",".",".","24.55","25.5"
6274,85,2,19,850219,-0.01,-124.57,".",".",".","24.36","25.5"
6275,85,2,20,850220,-0.01,-124.57,".",".",".","24.12","25.32"
6276,85,2,21,850221,-0.01,-124.57,".",".",".","23.91","25.05"
6277,85,2,22,850222,-0.01,-124.57,".",".",".","24.02","25.02"
6278,85,2,23,850223,-0.01,-124.57,".",".",".","24.17","24.9"
6279,85,2,24,850224,-0.01,-124.57,".",".",".","24.13","25.03"
6280,85,2,25,850225,-0.01,-124.57,".",".",".","24.2","25.1"
6281,85,2,26,850226,-0.01,-124.57,".",".",".","24.55","25.29"
6282,85,2,27,850227,-0.01,-124.57,".",".",".","24.59","25.25"
6283,85,2,28,850228,-0.01,-124.57,".",".",".","24.21","25.04"
6284,85,3,1,850301,-0.01,-124.57,".",".",".","24.56","25.14"
6285,85,3,2,850302,-0.01,-124.57,".",".",".","24.64","24.99"
6286,85,3,3,850303,-0.01,-124.57,".",".",".","24.51","24.95"
6287,85,3,4,850304,-0.01,-124.57,".",".",".","24.74","24.85"
6288,85,3,5,850305,-0.01,-124.57,".",".",".","24.67","24.74"
6289,85,3,6,850306,-0.01,-124.57,".",".",".","24.37","24.54"
6290,85,3,7,850307,-0.01,-124.57,".",".",".","23.74","24.59"
6291,85,3,8,850308,-0.01,-124.57,".",".",".","24.25","24.76"
6292,85,3,9,850309,-0.01,-124.57,".",".",".","24.54","24.78"
6293,85,3,10,850310,-0.01,-124.57,".",".",".","24.27","24.64"
6294,85,3,11,850311,-0.01,-124.57,".",".",".","24.04","24.46"
6295,85,3,12,850312,-0.01,-124.57,".",".",".","24.34","24.59"
6296,85,3,13,850313,-0.01,-124.57,".",".",".","24.39","24.68"
6297,85,3,14,850314,-0.01,-124.57,".",".",".","24.38","24.71"
6298,85,3,15,850315,-0.01,-124.57,".",".",".","24.11","24.75"
6299,85,3,16,850316,-0.01,-124.57,".",".",".","24.28","24.72"
6300,85,3,17,850317,-0.01,-124.57,".",".",".","24.47","24.7"
6301,85,3,18,850318,-0.01,-124.57,".",".",".","24.3","24.45"
6302,85,3,19,850319,-0.01,-124.57,".",".",".","24.29","24.45"
6303,85,3,20,850320,-0.01,-124.57,".",".",".","24.19","24.48"
6304,85,3,21,850321,-0.01,-124.57,".",".",".","23.71","24.58"
6305,85,3,22,850322,-0.01,-124.57,".",".",".","23.93","24.56"
6306,85,3,23,850323,-0.01,-124.57,".",".",".","23.22","24.15"
6307,85,3,24,850324,-0.01,-124.57,".",".",".","23.53","24.31"
6308,85,3,25,850325,-0.01,-124.57,".",".",".","22.61","24.45"
6309,85,3,26,850326,-0.01,-124.57,".",".",".","23.51","24.6"
6310,85,3,27,850327,-0.01,-124.57,".",".",".","24.03","24.52"
6311,85,3,28,850328,-0.01,-124.57,".",".",".","23.92","24.51"
6312,85,3,29,850329,-0.01,-124.57,".",".",".","24.2","24.82"
6313,85,3,30,850330,-0.01,-124.57,".",".",".","24.59","25.12"
6314,85,3,31,850331,-0.01,-124.57,".",".",".","24.59","25.34"
6315,85,4,1,850401,-0.01,-124.57,".",".",".","24.28","25"
6316,85,4,2,850402,-0.01,-124.57,".",".",".","23.91","24.87"
6317,85,4,3,850403,-0.01,-124.57,".",".",".","23.69","24.83"
6318,85,4,4,850404,-0.01,-124.57,".",".",".","24.05","24.54"
6319,85,4,5,850405,-0.01,-124.57,".",".",".","24","24.58"
6320,85,4,6,850406,-0.01,-124.57,".",".",".","24.55","25.14"
6321,85,4,7,850407,-0.01,-124.57,".",".",".","24.98","25.15"
6322,85,4,8,850408,-0.01,-124.57,".",".",".","24.7","24.95"
6323,85,4,9,850409,-0.01,-124.57,".",".",".","24.66","25.11"
6324,85,4,10,850410,-0.01,-124.57,".",".",".","24.58","25.55"
6325,85,4,11,850411,-0.01,-124.57,".",".",".","25.38","25.77"
6326,85,4,12,850412,-0.01,-124.57,".",".",".","24.63","25.16"
6327,85,4,13,850413,-0.01,-124.57,".",".",".","24.68","25.06"
6328,85,4,14,850414,-0.01,-124.57,".",".",".","24","24.57"
6329,85,4,15,850415,-0.01,-124.57,".",".",".","23.86","24.16"
6330,85,4,16,850416,-0.01,-124.57,".",".",".","23.66","24.26"
6331,85,4,17,850417,-0.01,-124.57,".",".",".","23.93","24.46"
6332,85,4,18,850418,-0.01,-124.57,".",".",".","23.74","24.49"
6333,85,4,19,850419,-0.01,-124.57,".",".",".","24.23","24.59"
6334,85,4,20,850420,-0.01,-124.57,".",".",".","23.93","24.59"
6335,85,4,21,850421,-0.01,-124.57,".",".",".","24.16","24.73"
6336,85,4,22,850422,-0.01,-124.57,".",".",".","24.2","24.96"
6337,85,4,23,850423,-0.01,-124.57,".",".",".","24.63","25.22"
6338,85,4,24,850424,-0.01,-124.57,".",".",".","24.98","25.45"
