"obs","year","month","day","date","latitude","longitude","zon.winds","mer.winds","humidity","air temp.","s.s.temp."
1502,86,4,1,860401,-0.01,-110.03,"-3.2","0",".",".","24.72"
1503,86,4,2,860402,-0.01,-110.03,"-2.4","-0.7",".",".","24.75"
1504,86,4,3,860403,-0.01,-110.03,"-0.3","0.3",".",".","24.96"
1505,86,4,4,860404,-0.01,-110.03,"-0.3","0.8",".",".","25.31"
1506,86,4,5,860405,-0.01,-110.03,"-0.4","-0.8",".",".","25.64"
1507,86,4,6,860406,-0.01,-110.03,"-1.7","-1.1",".",".","25.3"
1508,86,4,7,860407,-0.01,-110.03,"0.3","0.3",".",".","25.38"
1509,86,4,8,860408,-0.01,-110.03,"-1.2","-2.8",".",".","25.55"
1510,86,4,9,860409,-0.01,-110.03,"-2","-2",".",".","25.33"
1511,86,4,10,860410,-0.01,-110.03,"-3.6","-0.8",".",".","25.41"
1512,86,4,11,860411,-0.01,-110.03,"-3.3","-2.8",".",".","25.59"
1513,86,4,12,860412,-0.01,-110.03,"-3.8","-3.4",".",".","25.56"
1514,86,4,13,860413,-0.01,-110.03,"-1.6","-2.5",".",".","25.8"
1515,86,4,14,860414,-0.01,-110.03,"-0.6","0.4",".",".","26.16"
1516,86,4,15,860415,-0.01,-110.03,"0.1","1.9",".",".","26.43"
1517,86,4,16,860416,-0.01,-110.03,"1.1","1.2",".",".","26.7"
1518,86,4,17,860417,-0.01,-110.03,"1.7","-0.5",".",".","27.28"
1519,86,4,18,860418,-0.01,-110.03,"-1.2","-1",".",".","27.45"
1520,86,4,19,860419,-0.01,-110.03,"-1.5","-1.9",".",".","27.33"
1521,86,4,20,860420,-0.01,-110.03,"-2.1","0",".",".","26.92"
1522,86,4,21,860421,-0.01,-110.03,"-1.3","1.6",".",".","26.97"
1523,86,4,22,860422,-0.01,-110.03,"-2.4","0.6",".",".","26.94"
1524,86,4,23,860423,-0.01,-110.03,"-2.3","-1.7",".",".","26.89"
1525,86,4,24,860424,-0.01,-110.03,"-1.7","-0.1",".",".","26.94"
1526,86,4,25,860425,-0.01,-110.03,"-1.1","2.8",".",".","27.21"
1527,86,4,26,860426,-0.01,-110.03,"-3.2","3.5",".",".","26.71"
1528,86,4,27,860427,-0.01,-110.03,"-3.7","0.8",".",".","26.52"
1529,86,4,28,860428,-0.01,-110.03,"-4.9","1.4",".",".","26.45"
1530,86,4,29,860429,-0.01,-110.03,"-4.7","2.4",".",".","26.24"
1531,86,4,30,860430,-0.01,-110.03,"-5.6","2.5",".",".","25.96"
1532,86,5,1,860501,-0.01,-110.03,"-4.6","1.1",".",".","25.72"
1533,86,5,2,860502,-0.01,-110.03,"-3.6","2.7",".",".","25.65"
1534,86,5,3,860503,-0.01,-110.03,"-3.5","2.6",".",".","25.68"
1535,86,5,4,860504,-0.01,-110.03,"-3.2","2.1",".",".","25.74"
1536,86,5,5,860505,-0.01,-110.03,"-3.6","1.9",".",".","25.52"
1537,86,5,6,860506,-0.01,-110.03,"-4","1.8",".",".","25.25"
1538,86,5,7,860507,-0.01,-110.03,"-3.8","1.6",".",".","25.03"
1539,86,5,8,860508,-0.01,-110.03,"-2.3","2.7",".",".","25.2"
1540,86,5,9,860509,-0.01,-110.03,"-3","2.4",".",".","25.37"
1541,86,5,10,860510,-0.01,-110.03,"-2.6","2.7",".",".","25.23"
1542,86,5,11,860511,-0.01,-110.03,"-3.8","3.3",".",".","25.25"
1543,86,5,12,860512,-0.01,-110.03,"-4.2","2.9",".",".","25.22"
1544,86,5,13,860513,-0.01,-110.03,"-3.6","2.8",".",".","24.64"
1545,86,5,14,860514,-0.01,-110.03,"-3.3","1.1",".",".","24.37"
1546,86,5,15,860515,-0.01,-110.03,"-1.8","1.6",".",".","24.58"
1547,86,5,16,860516,-0.01,-110.03,"-3.3","3",".",".","24.56"
1548,86,5,17,860517,-0.01,-110.03,"-2.7","1.7",".",".","24.44"
1549,86,5,18,860518,-0.01,-110.03,"-3","2.5",".",".","24.75"
1550,86,5,19,860519,-0.01,-110.03,"-0.4","2",".",".","25.04"
1551,86,5,20,860520,-0.01,-110.03,"-2.5","2",".",".","25.04"
1552,86,5,21,860521,-0.01,-110.03,"-0.5","1.1",".",".","25.19"
1553,86,5,22,860522,-0.01,-110.03,"-2.7","2.7",".",".","25.44"
1554,86,5,23,860523,-0.01,-110.03,"-3.4","2.8",".",".","25.29"
1555,86,5,24,860524,-0.01,-110.03,"-3.5","3.9",".",".","24.87"
1556,86,5,25,860525,-0.01,-110.03,"-2.9","3.2",".",".","24.98"
1557,86,5,26,860526,-0.01,-110.03,"-2.5","2.1",".",".","25.21"
1558,86,5,27,860527,-0.01,-110.03,"-3.8","3.4",".",".","25.09"
1559,86,5,28,860528,-0.01,-110.03,"-4.2","3.7",".",".","24.67"
1560,86,5,29,860529,-0.01,-110.03,"-3.8","2.3",".",".","24.39"
1561,86,5,30,860530,-0.01,-110.03,"-3.7","2.1",".",".","24.3"
1562,86,5,31,860531,-0.01,-110.03,"-3.2","1.7",".",".","24.61"
1563,86,6,1,860601,-0.01,-110.03,"-2.5","2.6",".","23.92","24.6"
1564,86,6,2,860602,-0.01,-110.02,"-3.1","4",".","24.13","24.62"
1565,86,6,3,860603,-0.01,-110.03,"-5.1","3.4",".","24.33","24.64"
1566,86,6,4,860604,-0.01,-110.03,"-6.1","3",".","24.44","24.61"
1567,86,6,5,860605,-0.01,-110.04,"-5.3","3.1",".","24.52","24.59"
1568,86,6,6,860606,-0.01,-110.03,"-5.7","2.4",".","24.67","24.58"
1569,86,6,7,860607,-0.01,-110.04,"-5.3","1.4",".","24.59","24.55"
1570,86,6,8,860608,-0.01,-110.03,"-4","2.9",".","24.23","24.57"
1571,86,6,9,860609,-0.01,-110.03,"-3.6","3.4",".","24.51","24.44"
1572,86,6,10,860610,-0.01,-110.03,"-3.2","4.7",".","24.4","24.47"
1573,86,6,11,860611,-0.01,-110.02,"-2.8","3.8",".","24.35","24.3"
1574,86,6,12,860612,-0.01,-110.03,"-3.5","3.9",".","24.18","24.37"
1575,86,6,13,860613,-0.01,-110.03,"-4","4.1",".","24.52","24.7"
1576,86,6,14,860614,-0.01,-110.03,"-4.3","4",".","24.72","24.95"
1577,86,6,15,860615,-0.01,-110.03,"-3.2","5.7",".","25","25.01"
1578,86,6,16,860616,0,-110.03,"-3.3","4.6",".","24.9","24.9"
1579,86,6,17,860617,-0.01,-110.03,"-4.1","2.7",".","25.04","24.82"
1580,86,6,18,860618,-0.01,-110.03,"-3.9","3.7",".","24.94","24.84"
1581,86,6,19,860619,0,-110.02,"-2.9","4",".","24.88","24.71"
1582,86,6,20,860620,0,-110.02,"-1.6","5.1",".","24.78","24.74"
1583,86,6,21,860621,-0.01,-110.03,"-2.3","4.9",".","24.88","25.36"
1584,86,6,22,860622,0,-110.03,"-3.5","4.8",".","25.11","25.56"
1585,86,6,23,860623,-0.01,-110.03,"-4.4","5.1",".","25.23","25.4"
1586,86,6,24,860624,-0.01,-110.04,"-3.7","5.7",".","25.23","25.18"
1587,86,6,25,860625,-0.01,-110.03,"-4","5.8",".","25.2","25.1"
1588,86,6,26,860626,0,-110.03,"-4.2","6.5",".","25.12","25.06"
1589,86,6,27,860627,-0.01,-110.03,"-4.9","5.8",".","25.07","24.94"
1590,86,6,28,860628,-0.01,-110.04,"-5.9","3.7",".","24.95","24.9"
1591,86,6,29,860629,0,-110.03,"-5.1","3.8",".","24.67","24.61"
1592,86,6,30,860630,-0.01,-110.04,"-2.8","5.6",".","24.61","24.4"
1593,86,7,1,860701,-0.01,-110.02,"-4.9","4.6",".","24.36","24.53"
1594,86,7,2,860702,-0.01,-110.03,"-5.2","4.9",".","24.28","24.34"
1595,86,7,3,860703,-0.01,-110.03,"-4.8","3.5",".","23.99","24.26"
1596,86,7,4,860704,-0.01,-110.03,"-2.5","3.7",".","23.96","24.46"
1597,86,7,5,860705,-0.01,-110.03,"-2.1","3.7",".","23.99","24.67"
1598,86,7,6,860706,-0.01,-110.05,"-4.1","4.2",".","24.36","24.71"
1599,86,7,7,860707,-0.01,-110.03,"-3","5.7",".","24.3","24.55"
1600,86,7,8,860708,-0.01,-110.04,"-3.6","5.6",".","23.89","24"
1601,86,7,9,860709,-0.01,-110.04,"-4.1","4.9",".","23.66","23.59"
1602,86,7,10,860710,-0.01,-110.04,"-4.7","2.7",".","23.31","23.35"
1603,86,7,11,860711,-0.01,-110.04,"-4.8","2.8",".","23.35","23.31"
1604,86,7,12,860712,-0.01,-110.04,"-4.6","4.2",".","23.49","23.2"
1605,86,7,13,860713,0,-110.03,"-3.6","2.9",".","23.24","23.2"
1606,86,7,14,860714,0,-110.03,"-3","3.9",".","23.28","23.1"
1607,86,7,15,860715,0,-110.03,"-3.3","4.8",".","23.36","23"
1608,86,7,16,860716,0,-110.04,"-4.5","3.6",".","23.1","22.83"
1609,86,7,17,860717,0,-110.03,"-4.9","4.4",".","23.05","22.78"
1610,86,7,18,860718,0,-110.03,"-5.2","4.4",".","23.01","22.74"
1611,86,7,19,860719,0,-110.04,"-6","2.6",".","22.91","22.88"
1612,86,7,20,860720,-0.01,-110.05,"-5.8","2.9",".","22.95","22.94"
1613,86,7,21,860721,-0.01,-110.04,"-5.5","5.2",".","23.14","23.33"
1614,86,7,22,860722,0,-110.03,"-5.6","4.1",".","22.97","23.73"
1615,86,7,23,860723,-0.01,-110.04,"-5.1","3",".","23.22","24.21"
1616,86,7,24,860724,-0.01,-110.05,"-4.5","3.2",".","23.68","24.92"
1617,86,7,25,860725,0,-110.04,"-4.7","3.2",".","23.73","24.9"
1618,86,7,26,860726,-0.01,-110.03,"-4","4.2",".","23.71","24.72"
1619,86,7,27,860727,0,-110.04,"-3.6","5.8",".","23.43","24.45"
1620,86,7,28,860728,0,-110.04,"-3.6","5.3",".","23.11","24.1"
1621,86,7,29,860729,0,-110.04,"-6.8","3.3",".","22.69","23.2"
1622,86,7,30,860730,0,-110.03,"-4.9","2.1",".","22.09","22.18"
1623,86,7,31,860731,0,-110.04,"-3.2","2.7",".","22.03","21.83"
1624,86,8,1,860801,0,-110.04,"-3.9","2.6",".","22.1","21.83"
1625,86,8,2,860802,0,-110.03,"-3.7","3.8",".","22.21","21.88"
1626,86,8,3,860803,0,-110.03,"-4.2","3.2",".","22.38","21.98"
1627,86,8,4,860804,-0.01,-110.07,"-4.8","2.3",".","22.21","21.87"
1628,86,8,5,860805,0,-110.04,"-5.4","2.1",".","21.91","21.78"
1629,86,8,6,860806,-0.01,-110.03,"-5.3","3.3",".","21.99","21.82"
1630,86,8,7,860807,-0.01,-110.04,"-7","2.6",".","21.71","21.75"
1631,86,8,8,860808,-0.01,-110.03,"-4.2","1.7",".","21.38","21.47"
1632,86,8,9,860809,-0.01,-110.04,"-1.9","3.4",".","21.66","21.68"
1633,86,8,10,860810,-0.01,-110.04,"-3","2.3",".","22.09","22.03"
1634,86,8,11,860811,-0.02,-110.03,"-4.1","2.6",".","21.9","21.96"
1635,86,8,12,860812,-0.01,-110.03,"-5.3","2.7",".","21.55","21.54"
1636,86,8,13,860813,-0.01,-110.04,"-3.7","2.9",".","21.54","20.95"
1637,86,8,14,860814,-0.01,-110.03,"-3.5","2.6",".","20.96","21.07"
1638,86,8,15,860815,0,-110.04,"-3.5","2.3",".","20.7","20.87"
1639,86,8,16,860816,0,-110.05,"-2.8","2.7",".","21.24","21.2"
1640,86,8,17,860817,0,-110.04,"-2.4","2.6",".","21.56","21.37"
1641,86,8,18,860818,0,-110.05,"-1.6","3.3",".","21.64","21.67"
1642,86,8,19,860819,0,-110.04,"-2.6","6.1",".","22.34","23.59"
1643,86,8,20,860820,0,-110.05,"-4.7","6.9",".","22.99","24"
1644,86,8,21,860821,0,-110.05,"-6.2","5.2",".","22.93","23.65"
1645,86,8,22,860822,0,-110.05,"-5.6","2.4",".","22.22","22.64"
1646,86,8,23,860823,0,-110.04,"-4.8","0.4",".","21.86","22.18"
1647,86,8,24,860824,0,-110.03,"-4.4","2.9",".","21.71","22.1"
1648,86,8,25,860825,0,-110.04,"-3.8","4.6",".","21.68","21.91"
1649,86,8,26,860826,0,-110.03,"-4.2","4.3",".","21.77","21.93"
1650,86,8,27,860827,0,-110.03,"-4.7","2.1",".","21.98","21.92"
1651,86,8,28,860828,0,-110.01,"-4.4","1.2",".","21.9","21.99"
1652,86,8,29,860829,-0.01,-110.04,"-3.1","2.6",".","22.07","22.23"
1653,86,8,30,860830,-0.01,-110.04,"-3.4","3.4",".","22.31","22.3"
1654,86,8,31,860831,-0.01,-110.03,"-4.1","3.9",".","22.26","22.29"
1655,86,9,1,860901,-0.01,-110.01,"-4","3.5",".","22.27","22.37"
1656,86,9,2,860902,-0.01,-110.03,"-4.3","3",".","22.42","22.52"
1657,86,9,3,860903,-0.01,-110.03,"-5.8","2.9",".","22.46","22.48"
1658,86,9,4,860904,-0.01,-110.03,"-6","3.2",".","22.56","22.6"
1659,86,9,5,860905,-0.01,-110.03,"-5.4","3.2",".","22.58","22.54"
1660,86,9,6,860906,-0.01,-110.02,"-4.6","2.5",".","22.18","22.58"
1661,86,9,7,860907,-0.01,-110.03,"-3.7","3.3",".","22.44","22.73"
1662,86,9,8,860908,-0.01,-110.03,"-2.8","3.7",".","22.54","22.91"
1663,86,9,9,860909,-0.01,-110.02,"-2.1","4.3",".","22.82","22.92"
1664,86,9,10,860910,-0.01,-110.03,"-2","3",".","22.68","22.62"
1665,86,9,11,860911,-0.01,-110.03,"-3.7","2.8",".","22.95","22.94"
1666,86,9,12,860912,-0.01,-110.03,"-6.1","3.7",".","23.04","23.15"
1667,86,9,13,860913,-0.01,-110.03,"-6.8","3.8",".","23.18","23.07"
1668,86,9,14,860914,-0.01,-110.01,"-5.4","2.8",".","23.04","22.99"
1669,86,9,15,860915,-0.01,-110.03,"-4.6","4.9",".","23","22.95"
1670,86,9,16,860916,-0.01,-110.03,"-5.2","5.1",".","23.18","23.21"
1671,86,9,17,860917,-0.01,-110.04,"-6.3","5.8",".","23.3","23.57"
1672,86,9,18,860918,-0.01,-110.02,"-6.1","4.2",".","23.47","23.52"
1673,86,9,19,860919,-0.01,-110.03,"-5.8","3.5",".","23.42","23.53"
1674,86,9,20,860920,-0.01,-110.03,"-5.4","4.7",".","23.44","23.57"
1675,86,9,21,860921,-0.01,-110.04,"-5.3","4.6",".",".","23.66"
1676,86,9,22,860922,-0.01,-110.03,"-5.1","4.3",".",".","23.63"
1677,86,9,23,860923,-0.01,-110.04,"-4.1","4.7",".",".","23.64"
1678,86,9,24,860924,-0.01,-110.04,"-4.4","4.9",".",".","23.7"
1679,86,9,25,860925,-0.01,-110.04,"-5","4.3",".",".","23.65"
1680,86,9,26,860926,-0.01,-110.03,"-5.5","3.9",".",".","23.62"
1681,86,9,27,860927,0,-110.04,"-5","4.3",".",".","23.61"
1682,86,9,28,860928,0,-110.04,"-3","3.9",".",".","23.98"
1683,86,9,29,860929,-0.01,-110.03,"-3","3.4",".",".","23.8"
1684,86,9,30,860930,0,-110.04,"-5.4","4",".",".","23.51"
1685,86,10,1,861001,0,-110.04,"-4.8","3.9",".",".","23.16"
1686,86,10,2,861002,0,-110.04,"-3.3","2.6",".",".","23.21"
1687,86,10,3,861003,0,-110.04,"-3.7","4.3",".",".","23.45"
1688,86,10,4,861004,0,-110.04,"-2.7","4.2",".",".","23.49"
1689,86,10,5,861005,0,-110.03,"-1.9","3.1",".",".","24.1"
1690,86,10,6,861006,0,-110.04,"-3.2","4.2",".",".","25.22"
1691,86,10,7,861007,0,-110.04,"-5.2","3.5",".",".","25.09"
1692,86,10,8,861008,0,-110.04,"-4.2","4.9",".",".","24.78"
1693,86,10,9,861009,0,-110.04,"-3.2","4.2",".",".","24.81"
1694,86,10,10,861010,0,-110.03,"-1.7","6.2",".",".","24.77"
1695,86,10,11,861011,-0.01,-110.03,"-2.6","4.9",".",".","24.74"
1696,86,10,12,861012,0,-110.03,"-1.8","3.8",".",".","24.75"
1697,86,10,13,861013,-0.01,-110.04,"-3.3","4.9",".",".","24.78"
1698,86,10,14,861014,-0.01,-110.03,"-4","4.3",".",".","24.59"
1699,86,10,15,861015,-0.01,-110.03,"-3.7","4.8",".",".","24.42"
1700,86,10,16,861016,-0.01,-110.02,"-4.5","5.9",".",".","24.34"
1701,86,10,17,861017,-0.01,-110.03,"-4.4","5.2",".",".","24.28"
1702,86,10,18,861018,-0.01,-110.03,"-5","4.3",".",".","24.27"
1703,86,10,19,861019,-0.01,-110.03,"-6","3.8",".",".","24.16"
1704,86,10,20,861020,-0.01,-110.03,"-5.9","4.2",".",".","24.06"
1705,86,10,21,861021,-0.01,-110.03,"-5.9","4",".",".","24.08"
1706,86,10,22,861022,-0.01,-110.03,"-4.9","2.7",".",".","24.19"
1707,86,10,23,861023,-0.01,-110.04,"-2.6","5",".",".","24.27"
1708,86,10,24,861024,-0.01,-110.03,"-4.2","6.1",".",".","24.3"
1709,86,10,25,861025,-0.01,-110.03,"-4.3","4.9",".",".","24.42"
1710,86,10,26,861026,0,-110.03,"-5.2","3.9",".",".","24.48"
1711,86,10,27,861027,-0.01,-110.03,"-4.6","3.5",".",".","24.52"
1712,86,10,28,861028,-0.01,-110.03,"-4.5","4.6",".",".","24.43"
1713,86,10,29,861029,-0.01,-110.03,"-4.6","5.1",".",".","24.38"
1714,86,10,30,861030,-0.01,-110.03,"-4.4","5.1",".",".","24.36"
1715,86,10,31,861031,-0.01,-110.03,"-4.2","4.9",".",".","24.31"
1716,86,11,1,861101,0,-110.03,"-5","3.9",".",".","24.29"
1717,86,11,2,861102,-0.01,-110.03,"-5.4","3.8",".",".","24.35"
1718,86,11,3,861103,-0.01,-110.03,"-5.6","5.2",".",".","24.65"
1719,86,11,4,861104,-0.01,-110.03,"-6.1","5.1",".",".","24.76"
1720,86,11,5,861105,-0.01,-110.03,"-7.1","3.3",".",".","24.5"
1721,86,11,6,861106,0.01,-109.95,"-5.5","3.5",".",".","24.46"
1722,86,11,7,861107,0,-109.96,"-4.9","5.9",".","24.29","24.37"
1723,86,11,8,861108,-0.01,-109.94,"-6.5","5.3",".","24.31","24.32"
1724,86,11,9,861109,-0.01,-109.94,"-5.6","4.5",".","24.2","24.31"
1725,86,11,10,861110,0,-109.94,"-6.3","4.8",".","24.02","24.27"
1726,86,11,11,861111,0,-109.95,"-5.4","3.4",".","24.24","24.26"
1727,86,11,12,861112,0,-109.95,"-5.3","4",".","24.13","24.24"
1728,86,11,13,861113,0,-109.95,"-6","3.2",".","24.12","24.2"
1729,86,11,14,861114,0,-109.96,"-5.9","2.5",".","24.05","24.19"
1730,86,11,15,861115,0,-109.96,"-4.5","3.5",".","24.09","24.25"
1731,86,11,16,861116,0,-109.96,"-3.7","4.4",".","24.32","24.32"
1732,86,11,17,861117,0,-109.96,"-4.7","4.1",".","24.31","24.25"
1733,86,11,18,861118,0,-109.95,"-5","3.4",".","24.04","24.27"
1734,86,11,19,861119,0,-109.96,"-4.4","3.5",".","24","24.27"
1735,86,11,20,861120,0,-109.96,"-5.7","3.4",".","24.05","24.25"
1736,86,11,21,861121,0,-109.97,"-6.8","4.1",".","24.09","24.15"
1737,86,11,22,861122,-0.01,-109.94,"-6.6","4.2",".","23.84","23.92"
1738,86,11,23,861123,0,-109.97,"-5","4.3",".","24.04","23.92"
1739,86,11,24,861124,0,-109.97,"-6.2","5",".","23.73","23.84"
1740,86,11,25,861125,0,-109.97,"-5.6","3.8",".","23.54","23.74"
1741,86,11,26,861126,0,-109.98,"-5.8","2.5",".","23.3","23.62"
1742,86,11,27,861127,0,-109.96,"-5.1","2.5",".","23.26","23.54"
1743,86,11,28,861128,0,-109.95,"-5.4","3.9",".","23.41","23.36"
1744,86,11,29,861129,0,-109.97,"-4.5","3.6",".","23.18","23.1"
1745,86,11,30,861130,0,-109.96,"-4.7","2.6",".","22.96","23.14"
1746,86,12,1,861201,-0.01,-109.93,"-4","2.6",".","23.17","23.2"
1747,86,12,2,861202,0,-109.96,"-3.6","5.1",".","23.48","23.21"
1748,86,12,3,861203,0,-109.96,"-3.6","4.1",".","23.3","23.17"
1749,86,12,4,861204,-0.01,-109.94,"-3.5","4.2",".","23.25","23.12"
1750,86,12,5,861205,0,-109.96,"-2.8","4.6",".","23.16","23.09"
1751,86,12,6,861206,0,-109.94,"-3.1","3.9",".","23.29","23.17"
1752,86,12,7,861207,0,-109.95,"-4.2","3.5",".","23.62","23.78"
