"obs","year","month","day","date","latitude","longitude","zon.winds","mer.winds","humidity","air temp.","s.s.temp."
4035,93,4,14,930414,0.02,-109.96,".",".",".",".","27.81"
4036,93,4,15,930415,0.02,-109.95,".",".",".",".","27.9"
4037,93,4,16,930416,0.02,-109.95,".",".",".",".","28.06"
4038,93,4,17,930417,0.03,-109.95,".",".",".",".","28.18"
4039,93,4,18,930418,0.02,-109.95,".",".",".",".","27.56"
4040,93,4,19,930419,0.03,-109.96,".",".",".",".","27.4"
4041,93,4,20,930420,0.03,-109.96,".",".",".",".","27.4"
4042,93,4,21,930421,0.03,-109.96,".",".",".",".","27.27"
4043,93,4,22,930422,0.03,-109.96,".",".",".",".","27.36"
4044,93,4,23,930423,0.03,-109.96,".",".",".",".","27.44"
4045,93,4,24,930424,0.02,-109.96,".",".",".",".","27.43"
4046,93,4,25,930425,0.03,-109.96,".",".",".",".","27.4"
4047,93,4,26,930426,0.03,-109.95,".",".",".",".","27.38"
4048,93,4,27,930427,0.03,-109.96,".",".",".",".","27.49"
4049,93,4,28,930428,0.03,-109.96,".",".",".",".","27.15"
4050,93,4,29,930429,0.03,-109.96,".",".",".",".","27.09"
4051,93,4,30,930430,0.03,-109.96,".",".",".",".","27.29"
4052,93,5,1,930501,0.03,-109.95,".",".",".",".","27.42"
4053,93,5,2,930502,0.02,-109.96,".",".",".",".","27.18"
4054,93,5,3,930503,0.02,-109.96,".",".",".",".","27.28"
4055,93,5,4,930504,0.02,-109.95,".",".",".",".","27.22"
4056,93,5,5,930505,0.02,-109.95,".",".",".",".","27.13"
4057,93,5,6,930506,0.02,-109.96,".",".",".",".","26.83"
4058,93,5,7,930507,0.02,-109.96,".",".",".",".","26.75"
4059,93,5,8,930508,0.03,-109.96,".",".",".",".","26.94"
4060,93,5,9,930509,-0.02,-109.96,"-2.1","2.1","81.2","26.8","27.02"
4061,93,5,10,930510,-0.02,-109.96,"-3.4","1.4","84.2","26.95","26.91"
4062,93,5,11,930511,-0.02,-109.96,"-3.8","2.2","84.9","26.98","26.78"
4063,93,5,12,930512,-0.02,-109.96,"-3","1.5","86.9","26.93","26.74"
4064,93,5,13,930513,-0.02,-109.96,"-4.5","1.9","87.6","27.01","26.82"
4065,93,5,14,930514,-0.02,-109.96,"-5","1.3","85.6","26.96","26.68"
4066,93,5,15,930515,-0.02,-109.96,"-4.5","0.3","83.4","26.89","26.82"
4067,93,5,16,930516,-0.02,-109.97,"-1.9","0","82.4","26.82","27.08"
4068,93,5,17,930517,-0.02,-109.97,"-0.8","4.3","85.1","27.01","27.33"
4069,93,5,18,930518,-0.02,-109.96,"-2","5.8","85.7","27.19","27.13"
4070,93,5,19,930519,-0.02,-109.96,"-2.9","4.4","83","27.15","26.99"
4071,93,5,20,930520,-0.02,-109.96,"-3.3","3.5","83.5","27.09","26.88"
4072,93,5,21,930521,-0.02,-109.97,"-4.3","3","85.1","27.06","26.79"
4073,93,5,22,930522,-0.02,-109.97,"-4.4","2.6","86.5","27.03","26.71"
4074,93,5,23,930523,-0.03,-109.96,"-4.4","-0.4","88.3","26.65","26.58"
4075,93,5,24,930524,-0.02,-109.96,"-3.3","2.7","88.5","26.53","26.25"
4076,93,5,25,930525,-0.02,-109.96,"-3.5","3.2","88.6","26.74","26.39"
4077,93,5,26,930526,-0.02,-109.96,"-2.4","4.9","86.7","26.85","26.51"
4078,93,5,27,930527,-0.02,-109.96,"-1.7","5.5","82.3","26.88","26.59"
4079,93,5,28,930528,-0.02,-109.96,"-1.6","5.2","83.2","26.76","26.61"
4080,93,5,29,930529,-0.02,-109.96,"-3.9","4.8","80.5","26.6","26.57"
4081,93,5,30,930530,-0.01,-109.97,"-5","4.1","82","26.67","26.47"
4082,93,5,31,930531,-0.02,-109.96,"-5.3","1.4","82","26.55","26.48"
4083,93,6,1,930601,-0.02,-109.97,"-5.7","2.1","85.8","26.65","26.55"
4084,93,6,2,930602,-0.02,-109.97,"-6.1","2.8","85.3","26.89","26.56"
4085,93,6,3,930603,-0.02,-109.97,"-5.7","2.3","86.2","26.62","26.41"
4086,93,6,4,930604,-0.03,-109.97,"-4.7","0.5","87.5","26.25","26.07"
4087,93,6,5,930605,-0.03,-109.97,"-4.6","3.4","87.4","26.47","26.18"
4088,93,6,6,930606,-0.02,-109.98,"-5.1","4","87.6","26.49","26.29"
4089,93,6,7,930607,-0.02,-109.98,"-4.9","4.8","87.5","26.55","26.22"
4090,93,6,8,930608,-0.02,-109.98,"-5","3.8","86.7","26.34","26.05"
4091,93,6,9,930609,-0.01,-109.98,"-3.4","2.9","86.8","26.19","25.92"
4092,93,6,10,930610,-0.01,-109.98,"-3.6","4.4","86.9","26.11","25.85"
4093,93,6,11,930611,-0.01,-109.97,"-4.6","3.5","86.3","25.81","25.66"
4094,93,6,12,930612,-0.01,-109.97,"-4.4","3.6","86.8","25.87","25.55"
4095,93,6,13,930613,-0.01,-109.97,"-5.3","3.7","87.3","25.82","25.37"
4096,93,6,14,930614,-0.02,-109.97,"-4.7","1.9","86.7","25.6","25.31"
4097,93,6,15,930615,-0.02,-109.97,"-4.6","1.9","87.8","25.54","25.07"
4098,93,6,16,930616,-0.02,-109.97,"-3.3","0.9","88.3","25.53","25.26"
4099,93,6,17,930617,-0.02,-109.97,"-3.8","1.3","87.2","25.56","25.28"
4100,93,6,18,930618,-0.02,-109.97,"-4.9","3","85.9","25.56","25.24"
4101,93,6,19,930619,-0.02,-109.97,"-5.5","2","86.7","25.62","25.28"
4102,93,6,20,930620,-0.02,-109.97,"-5.1","0.9","86.1","25.35","24.99"
4103,93,6,21,930621,-0.03,-109.97,"-4.1","0.4","86.1","25.1","24.94"
4104,93,6,22,930622,-0.02,-109.96,"-2.3","1.5","89.3","25.06","24.83"
4105,93,6,23,930623,-0.02,-109.97,"-3","1.8","90.2","25.1","24.85"
4106,93,6,24,930624,-0.02,-109.97,"-5.2","2","89","24.89","24.67"
4107,93,6,25,930625,-0.02,-109.97,"-4.2","2","90.4","24.55","24.29"
4108,93,6,26,930626,-0.03,-109.97,"-3","2","89.6","24.4","24.06"
4109,93,6,27,930627,-0.02,-109.98,"-3.2","1.6","87.6","24.52","24.51"
4110,93,6,28,930628,-0.02,-109.99,"-5.3","2.8","84.6","25.24","25.82"
4111,93,6,29,930629,-0.02,-109.99,"-6.5","4.7","82.6","25.68","26.13"
4112,93,6,30,930630,-0.02,-109.99,"-6.4","3.1","82.9","25.77","25.62"
4113,93,7,1,930701,-0.02,-109.99,"-6.9","2.1","85.8","25.54","25.41"
4114,93,7,2,930702,-0.03,-109.99,"-6.3","1.8","85.2","25.23","25.29"
4115,93,7,3,930703,-0.02,-109.99,"-4.9","3","89","25.02","24.92"
4116,93,7,4,930704,-0.02,-109.98,"-4.2","2.4","90.9","24.92","24.49"
4117,93,7,5,930705,-0.01,-109.98,"-5.3","1","90.3","24.88","24.31"
4118,93,7,6,930706,-0.01,-109.98,"-5.5","1.9","89","24.88","24.21"
4119,93,7,7,930707,-0.01,-109.98,"-5.5","3.1","89.9","24.84","24.08"
4120,93,7,8,930708,-0.01,-109.98,"-6.2","1.4","88.6","24.67","23.93"
4121,93,7,9,930709,-0.01,-109.98,"-6","0","86.6","24.48","23.84"
4122,93,7,10,930710,-0.01,-109.97,"-4.7","1.2","87","24.28","23.73"
4123,93,7,11,930711,-0.02,-109.97,"-4","4.1","86.2","24.51","24.1"
4124,93,7,12,930712,-0.02,-109.97,"-3.9","4.8","84.4","24.84","24.57"
4125,93,7,13,930713,-0.03,-109.97,"-4.3","1",".","24.56","24.59"
4126,93,7,14,930714,-0.03,-109.98,"-5.3","0.8",".","24.3","24.17"
4127,93,7,15,930715,-0.03,-109.98,"-5.2","3",".","24.09","23.77"
4128,93,7,16,930716,-0.03,-109.98,"-4.2","1.5",".","23.83","23.55"
4129,93,7,17,930717,-0.03,-109.98,"-4.1","1.9",".","23.65","23.33"
4130,93,7,18,930718,-0.03,-109.98,"-5.8","-0.1",".","23.51","23.32"
4131,93,7,19,930719,-0.03,-109.98,"-6.4","1.6",".","23.38","23.4"
4132,93,7,20,930720,-0.03,-109.99,"-5.2","0.2",".","23.19","23.06"
4133,93,7,21,930721,-0.02,-109.99,"-3.3","0.7",".","23.19","23.02"
4134,93,7,22,930722,-0.01,-109.98,"-3.1","0.9",".","23.08","22.81"
4135,93,7,23,930723,-0.01,-109.98,"-4.8","2.1",".","23.11","22.69"
4136,93,7,24,930724,-0.01,-109.98,"-5","1.9",".","23.14","22.7"
4137,93,7,25,930725,-0.01,-109.97,"-5.6","1.5",".","23.07","22.56"
4138,93,7,26,930726,-0.01,-109.97,"-5.3","0.7",".","23.01","22.38"
4139,93,7,27,930727,-0.02,-109.97,"-4.9","0.6",".","23.16","22.61"
4140,93,7,28,930728,-0.03,-109.98,"-4.9","1.2",".","23.13","22.61"
4141,93,7,29,930729,-0.02,-109.98,"-6.4","0.6",".","23.57","23.17"
4142,93,7,30,930730,-0.03,-109.98,"-5.5","1.1",".","23.27","22.94"
4143,93,7,31,930731,-0.02,-109.98,"-5.4","2.2",".","23.09","22.75"
4144,93,8,1,930801,-0.02,-109.97,"-5","3.2",".","22.97","22.41"
4145,93,8,2,930802,-0.02,-109.97,"-3.9","1.6",".","22.8","22.27"
4146,93,8,3,930803,-0.02,-109.97,"-3.3","0.6",".","22.66","22.36"
4147,93,8,4,930804,-0.02,-109.97,"-3.4","1.1",".","22.76","22.3"
4148,93,8,5,930805,-0.02,-109.97,"-3","1.2",".","22.74","21.91"
4149,93,8,6,930806,-0.02,-109.97,"-2","1.5",".","22.68","21.99"
4150,93,8,7,930807,-0.03,-109.96,"-2","2.3",".","22.32","21.72"
4151,93,8,8,930808,-0.02,-109.96,"-2.3","2.1",".","22.36","21.81"
4152,93,8,9,930809,-0.02,-109.97,"-1.8","2.3",".","22.62","21.82"
4153,93,8,10,930810,-0.02,-109.97,"-4.2","0.4",".","22.49","21.89"
4154,93,8,11,930811,-0.02,-109.97,"-4.3","0.2",".","22.21","21.72"
4155,93,8,12,930812,-0.01,-109.97,"-3.4","0.7",".","22.32","21.88"
4156,93,8,13,930813,-0.01,-109.97,"-2.2","3.4",".","22.56","21.87"
4157,93,8,14,930814,-0.01,-109.97,"-2.9","3.3",".","22.58","21.63"
4158,93,8,15,930815,-0.01,-109.97,"-3.6","2.5",".","22.87","22.12"
4159,93,8,16,930816,-0.01,-109.97,"-6.3","0.2",".","22.48","22.17"
4160,93,8,17,930817,-0.01,-110,"-7.3","0.8",".","22.1","22.01"
4161,93,8,18,930818,-0.02,-109.98,"-5.3","0.6",".","22.28","21.84"
4162,93,8,19,930819,-0.03,-109.98,"-4.7","0.4",".","22.25","21.75"
4163,93,8,20,930820,-0.03,-109.99,"-6.1","0.4",".","22.93","22.8"
4164,93,8,21,930821,-0.03,-109.99,"-6.5","0.3",".","24.13","24.52"
4165,93,8,22,930822,-0.03,-109.99,"-6.9","1.2",".","23.74","24.64"
4166,93,8,23,930823,-0.03,-109.99,"-6.3","1.7",".","24.11","25.12"
4167,93,8,24,930824,-0.03,-109.98,"-5.6","2.9",".","24.17","25.46"
4168,93,8,25,930825,-0.03,-109.98,"-6.7","2.7",".","24.28","25.84"
4169,93,8,26,930826,-0.03,-109.98,"-8.2","1.4",".","24.62","25.63"
4170,93,8,27,930827,-0.01,-109.98,"-6.4","0.9",".","23.48","24.01"
4171,93,8,28,930828,-0.02,-109.96,"-4.7","2.4",".","22.86","22.52"
4172,93,8,29,930829,-0.02,-109.97,"-3.5","1.1",".","22.42","21.86"
4173,93,8,30,930830,-0.02,-109.96,"-3.2","1.1",".","22.44","21.75"
4174,93,8,31,930831,-0.02,-109.96,"-2.6","1.2",".","22.6","22.12"
4175,93,9,1,930901,-0.02,-109.97,"-0.8","2",".","22.64","22.52"
4176,93,9,2,930902,-0.02,-109.97,"-1.5","2.3",".","23.3","22.77"
4177,93,9,3,930903,-0.02,-109.97,"-1.9","1.8",".","23.41","23.08"
4178,93,9,4,930904,-0.02,-109.96,"-3","1.5",".","23.73","23.21"
4179,93,9,5,930905,-0.02,-109.97,"-3.9","3.4",".","23.73","23.14"
4180,93,9,6,930906,-0.02,-109.97,"-4","4.3",".","23.49","22.82"
4181,93,9,7,930907,-0.02,-109.97,"-5","1.2",".","23.24","22.78"
4182,93,9,8,930908,-0.02,-109.97,"-5.8","1.8",".","22.77","22.35"
4183,93,9,9,930909,-0.03,-109.97,"-5.9","1.1",".","22.31","22.16"
4184,93,9,10,930910,-0.01,-109.98,"-5.9","0.3",".","21.68","21.98"
4185,93,9,11,930911,-0.01,-109.99,"-6","-0.4","87.2","21.29","21.81"
4186,93,9,12,930912,-0.01,-109.99,"-4.7","-0.4","84.7","21.32","21.7"
4187,93,9,13,930913,-0.01,-109.98,"-1.3","2.2","87.9","21.69","21.89"
4188,93,9,14,930914,0,-109.98,"-2.4","2.5","88.2","21.67","21.98"
4189,93,9,15,930915,-0.01,-109.98,"-2.3","2.5","87.8","21.74","21.97"
4190,93,9,16,930916,-0.01,-109.98,"-3.6","1.6","87.5","21.69","22.06"
4191,93,9,17,930917,-0.01,-109.98,"-4.1","0.7","87.1","21.66","22.07"
4192,93,9,18,930918,0,-109.98,"-2.7","0.9","87.7","21.81","22.31"
4193,93,9,19,930919,-0.01,-109.98,"-3.3","0.8","87.6","21.94","22.15"
4194,93,9,20,930920,-0.01,-109.98,"-4","2.1","86.7","21.9","22.2"
4195,93,9,21,930921,-0.01,-109.98,"-3","0.9","85.7","21.92","22.29"
4196,93,9,22,930922,-0.01,-109.98,"-3","0","86.4","22.03","22.54"
4197,93,9,23,930923,-0.01,-109.98,"-5.5","0.4","85.2","21.95","22.21"
4198,93,9,24,930924,-0.01,-109.99,"-2.9","-0.1","87","22.04","22.31"
4199,93,9,25,930925,0,-109.99,"-5.1","2.5","86.8","22.51","22.77"
4200,93,9,26,930926,0,-109.99,"-3.4","2.8","87.3","22.31","22.57"
4201,93,9,27,930927,0,-109.99,"-4.6","-0.4","84.1","22.37","22.73"
4202,93,9,28,930928,0,-109.99,"-5.1","0.1","83.1","22.18","22.72"
4203,93,9,29,930929,0,-109.99,"-2.4","0.5","85.1","22.46","22.93"
4204,93,9,30,930930,-0.01,-109.99,"-3","0.2","84.1","22.72","23.33"
4205,93,10,1,931001,0,-109.99,"-4.1","0.2","85.2","22.67","23.3"
4206,93,10,2,931002,0,-109.99,"-5.3","1.9","83.9","22.88","23.19"
4207,93,10,3,931003,0,-109.99,"-6.6","1.5","81.5","22.94","23.21"
4208,93,10,4,931004,0,-109.99,"-6.3","0.4","81.4","22.95","23.25"
4209,93,10,5,931005,0,-109.99,"-5.7","2.1","81.7","23.16","23.41"
4210,93,10,6,931006,0,-109.99,"-6.4","1","82","23.29","23.5"
4211,93,10,7,931007,0,-109.98,"-5.7","1.9","82.4","23.24","23.57"
4212,93,10,8,931008,0,-109.99,"-4.4","4.2","82","23.43","23.76"
4213,93,10,9,931009,0,-109.98,"-5.8","2.9","83.1","23.4","23.86"
4214,93,10,10,931010,-0.01,-109.99,"-6","2.3","80.9","23.5","23.93"
4215,93,10,11,931011,-0.01,-109.99,"-6","2.3","79.8","23.57","23.81"
4216,93,10,12,931012,0,-109.99,"-5.5","2.8","78.6","23.23","23.79"
4217,93,10,13,931013,-0.01,-109.99,"-5.2","2.5","76.7","23.21","23.73"
4218,93,10,14,931014,-0.02,-109.99,"-5.7","1.7","75.7","23.34","23.71"
4219,93,10,15,931015,-0.02,-109.99,"-6.5","1.7","78.3","23.35","23.69"
4220,93,10,16,931016,-0.02,-110,"-4.8","3.5","77.2","23.53","24.28"
4221,93,10,17,931017,-0.01,-110,"-4.9","3.7","76.1","23.81","24.56"
4222,93,10,18,931018,-0.01,-110,"-6.2","2.5","78.6","23.55","24.66"
4223,93,10,19,931019,-0.01,-109.99,"-6.3","3","73.9","23.83","24.92"
4224,93,10,20,931020,0,-109.99,"-5.9","4.4","77.1","23.72","24.86"
4225,93,10,21,931021,-0.01,-110,"-6.5","3.3","79.1","23.31","24.3"
4226,93,10,22,931022,-0.01,-110,"-6.3","2.5","80.1","22.94","23.56"
4227,93,10,23,931023,-0.01,-109.99,"-5.3","1.1","81.1","22.67","23.04"
4228,93,10,24,931024,-0.01,-109.99,"-3.9","2.1","81.5","22.75","22.82"
4229,93,10,25,931025,0,-109.99,"-3.2","2.9","88.8","22.37","22.8"
4230,93,10,26,931026,0,-109.99,"-4.3","5.4","84.2","22.89","23.02"
4231,93,10,27,931027,0,-109.99,"-5.4","2.9","80.8","22.87","22.94"
4232,93,10,28,931028,-0.02,-109.99,"-4.6","1.9","76.3","23.26","23.47"
4233,93,10,29,931029,0,-109.99,"-5","3","76.3","23.33","23.79"
4234,93,10,30,931030,0,-110,"-5","3.6","78.4","23.24","23.73"
4235,93,10,31,931031,0,-109.99,"-3.5","2.9","82.7","22.94","23.76"
4236,93,11,1,931101,-0.01,-109.99,"-2.2","3.4","81.2","23.1","23.59"
4237,93,11,2,931102,-0.01,-109.99,"-2.5","4.6","81.7","23.15","23.57"
4238,93,11,3,931103,-0.01,-109.99,"-5.8","4","82","23.15","23.67"
4239,93,11,4,931104,-0.01,-109.99,"-6.7","2.8","80.8","23.2","23.43"
4240,93,11,5,931105,-0.01,-110,"-5.7","3.1","83.5","23.13","23.42"
4241,93,11,6,931106,-0.01,-110,"-5.6","4.2","81.6","22.99","23.43"
4242,93,11,7,931107,-0.01,-110,"-5.3","4.1","80.7","22.9","23.49"
4243,93,11,8,931108,-0.01,-110,"-6.2","2.5","81.5","22.83","23.49"
4244,93,11,9,931109,-0.01,-109.99,"-5.2","3.7","85.9","22.66","23.24"
4245,93,11,10,931110,0,-109.99,"-3.6","4.8","88.6","22.38","22.75"
4246,93,11,11,931111,0,-109.99,"-2.2","4.6","88.7","22.21","22.33"
4247,93,11,12,931112,0,-109.99,"-2.8","2.5","87.5","22.09","22.28"
4248,93,11,13,931113,0,-109.98,"-2.4","3.4","87.5","22.22","22.23"
4249,93,11,14,931114,0,-109.98,"-2.8","2.6","88.3","22.11","22.24"
4250,93,11,15,931115,0,-109.99,"-5.2","2.4","84.2","22.32","22.46"
4251,93,11,16,931116,0,-109.98,"-4.4","2.3","85.5","22.18","22.49"
4252,93,11,17,931117,-0.01,-109.98,"-4.1","3.6","85.3","22.47","22.51"
4253,93,11,18,931118,-0.01,-109.99,"-4.3","2.4","85.6","22.24","22.52"
4254,93,11,19,931119,-0.01,-109.98,"-4.2","2.7","86.2","22.27","22.49"
4255,93,11,20,931120,-0.01,-109.98,"-4.6","2.3","87.2","22.06","22.38"
4256,93,11,21,931121,-0.01,-109.99,"-5","2.2","87.5","22.09","22.39"
4257,93,11,22,931122,-0.02,-109.99,"-4.6","2.7","86","22.37","22.82"
4258,93,11,23,931123,-0.01,-110,"-5.9","1.8","81.1","22.7","23.41"
4259,93,11,24,931124,-0.01,-110,"-4.8","2.7","79.8","22.73","23.93"
4260,93,11,25,931125,-0.01,-110,"-5.1","4.9","80.3","22.94","24.67"
4261,93,11,26,931126,-0.01,-110,"-4.4","2.5","81.6","22.92","23.97"
4262,93,11,27,931127,-0.01,-109.99,"-2.8","4","84.4","23.02","23.1"
4263,93,11,28,931128,-0.01,-110,"-3.3","4","86.7","22.73","23.48"
4264,93,11,29,931129,-0.01,-110,"-7.2","3.7","82.9","22.98","24.2"
4265,93,11,30,931130,-0.01,-110,"-7","3.1","82.8","22.71","23.82"
4266,93,12,1,931201,0,-110,"-4.4","2.4","79.9","22.83","23"
4267,93,12,2,931202,0,-109.99,"-1.5","5.3","83.4","22.83","22.91"
4268,93,12,3,931203,0,-109.98,"-2.3","3.3","88.7","22.52","22.8"
4269,93,12,4,931204,-0.01,-109.98,"-4.5","2.8","89.1","22.46","22.82"
4270,93,12,5,931205,-0.01,-109.99,"-4","1.8","88.3","22.53","22.75"
4271,93,12,6,931206,0,-109.98,"-4.6","2.2","91.9","22.59","22.71"
4272,93,12,7,931207,0,-109.99,"-3.8","2.3","90.3","22.66","22.85"
4273,93,12,8,931208,0,-109.98,"-3.4","2.9","89.3","22.73","22.84"
4274,93,12,9,931209,0,-109.98,"-2.8","3.4","90.2","22.94","22.89"
4275,93,12,10,931210,0,-109.98,"-4.3","1.9","89.4","22.69","22.76"
4276,93,12,11,931211,-0.01,-109.98,"-3.5","2.1","88.8","22.93","23.01"
4277,93,12,12,931212,0,-109.98,"-3.4","3.4","87.5","22.98","23.2"
4278,93,12,13,931213,0,-109.98,"-3.4","4.8","85.4","23.3","23.36"
4279,93,12,14,931214,-0.01,-109.98,"-3.9","4.1","85.9","23.17","23.32"
4280,93,12,15,931215,-0.01,-109.98,"-4.3","3","84.5","23.22","23.37"
