"obs","year","month","day","date","latitude","longitude","zon.winds","mer.winds","humidity","air temp.","s.s.temp."
4328,94,2,1,940201,0,-109.98,"-3.4","0.6",".",".","24.34"
4329,94,2,2,940202,-0.01,-109.99,"-3.4","1.2",".",".","25.12"
4330,94,2,3,940203,-0.01,-110,"-2.9","1.9",".",".","25.77"
4331,94,2,4,940204,-0.01,-109.99,"-3.2","1.3",".",".","25.9"
4332,94,2,5,940205,-0.01,-109.99,"-3.6","2.5",".",".","25.84"
4333,94,2,6,940206,-0.01,-109.99,"-4.9","2.2",".",".","25.22"
4334,94,2,7,940207,-0.01,-109.98,"-4.2","0.5",".",".","24.6"
4335,94,2,8,940208,-0.01,-109.98,"-3.9","0.3",".",".","24.27"
4336,94,2,9,940209,-0.01,-109.98,"-2","0.2",".",".","24.34"
4337,94,2,10,940210,0,-109.98,"-2","2",".",".","24.52"
4338,94,2,11,940211,0,-109.98,"-3.4","-0.1",".",".","24.27"
4339,94,2,12,940212,-0.01,-109.98,"-2","-0.3",".",".","24.37"
4340,94,2,13,940213,-0.01,-109.98,"-3.1","0.8",".",".","24.63"
4341,94,2,14,940214,0,-109.98,"-3.5","-0.6",".",".","24.42"
4342,94,2,15,940215,0,-109.98,"-3.1","2.5",".",".","24.44"
4343,94,2,16,940216,0,-109.98,"-2.4","0.7",".",".","24.37"
4344,94,2,17,940217,0,-109.98,"-3.1","0.1",".",".","24.4"
4345,94,2,18,940218,0,-109.98,"-3.1","-0.8",".",".","24.53"
4346,94,2,19,940219,0,-109.99,"-3.8","-0.6",".",".","24.33"
4347,94,2,20,940220,0,-109.98,"-4.9","-1.6",".",".","24.12"
4348,94,2,21,940221,0,-109.98,"-5.6","-1",".",".","24.07"
4349,94,2,22,940222,0,-109.98,"-4","-0.5",".",".","24.53"
4350,94,2,23,940223,-0.01,-109.98,"-2.8","1",".",".","24.99"
4351,94,2,24,940224,-0.01,-109.99,"-3.8","1.1",".",".","25.13"
4352,94,2,25,940225,-0.01,-109.98,"-3.7","0.8",".",".","24.83"
4353,94,2,26,940226,-0.01,-109.99,"-3.4","1.1",".",".","24.85"
4354,94,2,27,940227,-0.01,-109.99,"-2.8","-0.5",".",".","25.08"
4355,94,2,28,940228,-0.01,-109.99,"-2.2","-0.4",".",".","25.22"
4356,94,3,1,940301,-0.01,-109.99,"-0.4","-1.4",".",".","25.33"
4357,94,3,2,940302,-0.01,-109.99,"1","0.6",".",".","26.07"
4358,94,3,3,940303,-0.01,-109.99,"-1.9","3",".",".","26.67"
4359,94,3,4,940304,-0.01,-109.99,"-3.7","0.4",".",".","27.04"
4360,94,3,5,940305,-0.01,-109.99,"-3.4","0.7",".",".","26.49"
4361,94,3,6,940306,-0.01,-109.98,"-2.8","1.5",".",".","26.45"
4362,94,3,7,940307,-0.01,-109.98,"-1.9","0.8",".",".","26.36"
4363,94,3,8,940308,-0.01,-109.99,"-1.8","-0.3",".",".","26.91"
4364,94,3,9,940309,-0.01,-109.98,"-0.9","-1.9",".",".","27.03"
4365,94,3,10,940310,-0.01,-109.98,"-0.3","-3.6",".",".","26.86"
4366,94,3,11,940311,-0.01,-109.98,"-1.2","0.3",".",".","26.67"
4367,94,3,12,940312,-0.01,-109.98,"-3.9","1.7",".",".","25.81"
4368,94,3,13,940313,-0.01,-109.99,"-3.6","-0.6",".",".","24.99"
4369,94,3,14,940314,-0.01,-109.98,"-2.7","-1.7",".",".","24.75"
4370,94,3,15,940315,-0.01,-109.98,"-2.3","-0.6",".",".","25.03"
4371,94,3,16,940316,0,-109.98,"-3.8","0.6",".",".","25.32"
4372,94,3,17,940317,0,-109.99,"-3.5","-2.7",".",".","25.39"
4373,94,3,18,940318,0,-109.98,"-4.1","-2",".",".","25.4"
4374,94,3,19,940319,0,-109.99,"-4.4","0.4",".",".","25.61"
4375,94,3,20,940320,0,-109.98,"-3.5","-1.3",".",".","25.35"
4376,94,3,21,940321,-0.01,-109.98,"-3.5","-1.5",".",".","24.73"
4377,94,3,22,940322,-0.01,-109.99,"-2.7","0.1",".",".","24.65"
4378,94,3,23,940323,-0.01,-109.98,"-3","-1.3",".",".","24.45"
4379,94,3,24,940324,-0.01,-109.98,"-2.2","-2.3",".",".","24.22"
4380,94,3,25,940325,-0.01,-109.98,"-2","0.4",".",".","24.66"
4381,94,3,26,940326,-0.01,-109.98,"-1.9","1.2",".",".","25.32"
4382,94,3,27,940327,-0.01,-109.98,"-2.8","0.5",".",".","25.31"
4383,94,3,28,940328,0,-109.98,"-3.1","-0.1",".",".","25.09"
4384,94,3,29,940329,-0.01,-109.98,"-3","-0.3",".",".","24.67"
4385,94,3,30,940330,-0.01,-109.99,"-3.5","-0.9",".",".","24.11"
4386,94,3,31,940331,-0.01,-109.99,"-1.8","0.5",".",".","23.91"
4387,94,4,1,940401,-0.01,-109.98,"-4","-0.5",".",".","24.71"
4388,94,4,2,940402,0,-109.98,"-4.9","-1.5",".",".","24.85"
4389,94,4,3,940403,-0.01,-109.98,"-4.7","-1.3",".",".","24.51"
4390,94,4,4,940404,-0.01,-109.98,"-3.9","-0.2",".",".","24.31"
4391,94,4,5,940405,-0.01,-109.98,"-2.1","0.5",".",".","24.71"
4392,94,4,6,940406,-0.01,-109.98,"-1.5","-0.1",".",".","24.95"
4393,94,4,7,940407,-0.01,-109.98,"-2.8","-1.2",".",".","24.73"
4394,94,4,8,940408,-0.01,-109.98,"-2.3","-0.9",".",".","24.79"
4395,94,4,9,940409,0,-109.98,"-2.8","0.9",".",".","24.77"
4396,94,4,10,940410,-0.01,-109.98,"-2.2","0.8",".",".","24.62"
4397,94,4,11,940411,-0.01,-109.98,"-2.9","-1.3",".",".","24.69"
4398,94,4,12,940412,-0.01,-109.98,"-4.3","0.4",".",".","24.72"
4399,94,4,13,940413,-0.01,-109.98,"-4.6","0.4",".",".","24.52"
4400,94,4,14,940414,-0.01,-109.98,"-4.5","0.1",".",".","24.61"
4401,94,4,15,940415,-0.01,-109.98,"-4.9","-1.2",".",".","24.56"
4402,94,4,16,940416,-0.01,-109.98,"-3.5","-0.9",".",".","24.71"
4403,94,4,17,940417,-0.01,-109.98,"-3.1","1.6",".",".","24.85"
4404,94,4,18,940418,-0.01,-109.98,"-3.7","2.6",".",".","24.65"
4405,94,4,19,940419,-0.02,-109.98,"-1.5","0.3",".",".","24.55"
4406,94,4,20,940420,-0.01,-109.98,"-1.3","-1.3",".",".","25.16"
4407,94,4,21,940421,-0.01,-109.98,"-4.2","-0.1",".",".","25.03"
4408,94,4,22,940422,-0.01,-109.98,"-4.4","-0.2",".",".","25"
4409,94,4,23,940423,-0.01,-109.98,"-4.5","0.8",".",".","25.29"
4410,94,4,24,940424,-0.01,-109.98,"-3","-0.4",".",".","25.07"
4411,94,4,25,940425,-0.01,-109.98,"-3.4","0",".",".","25.02"
4412,94,4,26,940426,-0.01,-109.98,"-3.8","-0.2",".",".","24.99"
4413,94,4,27,940427,-0.01,-109.98,"-1.6","-0.1",".",".","24.43"
4414,94,4,28,940428,-0.01,-109.98,"-0.8","1.6",".",".","24.49"
4415,94,4,29,940429,0,-109.98,"-2.3","2.2",".",".","24.83"
4416,94,4,30,940430,-0.01,-109.98,"-3","0.5",".",".","24.93"
4417,94,5,1,940501,-0.01,-109.98,"-1.9","0.6",".",".","24.81"
4418,94,5,2,940502,-0.01,-109.98,"-3.6","1.6",".",".","24.91"
4419,94,5,3,940503,0,-109.98,"-3.1","2.3",".",".","24.94"
4420,94,5,4,940504,0,-109.98,"-1.2","2.8",".",".","25.09"
4421,94,5,5,940505,0,-109.97,"-3.8","0.9",".",".","25.29"
4422,94,5,6,940506,0.25,-109.48,"-1.9","-1.2",".",".","24.89"
4423,94,5,7,940507,0.5,-108.57,"-1.5","-3.1",".",".","24.55"
4424,94,5,8,940508,0.58,-108.07,"-2.6","-2.4",".",".","24.31"
4425,94,5,9,940509,0.59,-107.7,"-4.5","-2.6",".",".","24.37"
4426,94,5,10,940510,0.5,-107.17,"-1.6","-4",".",".","24.52"
4427,94,5,11,940511,0.33,-106.78,"-3.4","-1.7",".",".","24.72"
4428,94,5,12,940512,0.34,-106.45,"-3.3","0.1",".",".","24.94"
4429,94,5,13,940513,0.37,-106.18,"-4.6","0.3",".",".","25.07"
4430,94,5,14,940514,-0.01,-109.98,"-3.2","0.6",".",".","25.13"
4431,94,5,15,940515,0.35,-105.93,"-3.6","2.4",".",".","25.22"
4432,94,5,16,940516,0.56,-105.87,"-2.9","3.5",".",".","25.25"
4433,94,5,17,940517,0.85,-105.82,"-2.8","4.2",".",".","25.34"
4434,94,6,7,940607,-0.02,-110.02,"-4","4","81.9","25.23","25.22"
4435,94,6,8,940608,-0.02,-110.02,"-4.6","3","81.5","25.17","25.19"
4436,94,6,9,940609,-0.03,-110.02,"-4.6","2.2","83.1","25.27","25.23"
4437,94,6,10,940610,-0.02,-110.02,"-5.1","3.2","80.6","25.35","25.25"
4438,94,6,11,940611,-0.02,-110.02,"-3.1","0.3","80.6","25.15","25.41"
4439,94,6,12,940612,-0.03,-110.02,"-1.9","2.5","81.9","25.27","25.69"
4440,94,6,13,940613,-0.02,-110.02,"-3","2.7","83.3","25.3","25.64"
4441,94,6,14,940614,-0.02,-110.02,"-4.8","2.6","83.6","25.35","25.47"
4442,94,6,15,940615,-0.02,-110.02,"-5.7","2.5","83.1","25.19","25.24"
4443,94,6,16,940616,-0.02,-110.02,"-4.6","2.7","83.9","25.11","25.12"
4444,94,6,17,940617,-0.02,-110.02,"-4.3","3.6","82.3","25.06","24.93"
4445,94,6,18,940618,-0.02,-110.02,"-5.1","3.4","81.1","25.21","25.09"
4446,94,6,19,940619,-0.02,-110.02,"-6.1","1.4","82.1","24.78","24.86"
4447,94,6,20,940620,-0.03,-110.02,"-6.6","0.2","81.5","24.44","24.61"
4448,94,6,21,940621,-0.03,-110.02,"-5.6","0.5","82","24.17","24.42"
4449,94,6,22,940622,-0.03,-110.02,"-5","3.2","84.4","24.2","24.26"
4450,94,6,23,940623,-0.03,-110.02,"-5.3","2","83.4","23.94","23.97"
4451,94,6,24,940624,-0.03,-110.02,"-6.3","0.9","77.8","23.82","23.85"
4452,94,6,25,940625,-0.03,-110.02,"-5","0.9","76","23.88","24.18"
4453,94,6,26,940626,-0.04,-110.03,"-4.4","1.9","76.5","24.06","25.03"
4454,94,6,27,940627,-0.03,-110.04,"-5.9","1.4","73.8","24.89","26.07"
4455,94,6,28,940628,-0.03,-110.04,"-6.5","1.9","74.4","25.26","26.24"
4456,94,6,29,940629,-0.04,-110.04,"-7.2","2","74.4","24.74","26"
4457,94,6,30,940630,-0.04,-110.03,"-6.6","2.5","78","24.09","25.18"
4458,94,7,1,940701,-0.04,-110.03,"-5.2","1.2","82.3","23.92","25.47"
4459,94,7,2,940702,-0.03,-110.04,"-6.8","0.4","80.4","24.17","25.31"
4460,94,7,3,940703,-0.02,-110.03,"-5.6","2.5","79.9","23.54","24.25"
4461,94,7,4,940704,-0.02,-110.03,"-4.8","2.9","87.8","23.12","23.32"
4462,94,7,5,940705,-0.02,-110.03,"-4.3","1.6","87.3","22.86","22.67"
4463,94,7,6,940706,-0.02,-110.03,"-3.9","0.8","87.6","22.67","22.29"
4464,94,7,7,940707,-0.02,-110.03,"-3.6","-1.6","85.7","22.67","22.69"
4465,94,7,8,940708,-0.02,-110.04,"-4.3","2.8","82.6","23.06","23.03"
4466,94,7,9,940709,-0.02,-110.04,"-4.3","3.2","86.8","23.17","22.87"
4467,94,7,10,940710,-0.02,-110.03,"-4.9","1.3","86.9","22.99","22.68"
4468,94,7,11,940711,-0.02,-110.03,"-5.6","1.3","86.3","22.85","22.67"
4469,94,7,12,940712,-0.02,-110.03,"-5.5","0.4","86.4","22.58","22.51"
4470,94,7,13,940713,-0.02,-110.03,"-4.8","2.1","87.1","22.58","22.34"
4471,94,7,14,940714,-0.02,-110.03,"-4.4","2.7","87.6","22.22","22.18"
4472,94,7,15,940715,-0.02,-110.04,"-3.8","1.6","90.5","22.06","22.11"
4473,94,7,16,940716,-0.02,-110.03,"-3","1.4","89.2","22.04","22.18"
4474,94,7,17,940717,-0.02,-110.03,"-3.5","2.3","88.7","21.94","22.18"
4475,94,7,18,940718,-0.03,-110.03,"-3.5","2.2","89.1","21.78","21.81"
4476,94,7,19,940719,-0.03,-110.04,"-4.6","1.6","88.5","22.03","21.96"
4477,94,7,20,940720,-0.03,-110.03,"-4.5","0.6","87.4","21.98","22.06"
4478,94,7,21,940721,-0.03,-110.03,"-5.9","1.3","82.8","22.26","22.27"
4479,94,7,22,940722,-0.02,-110.02,"-5.6","1.3","85.8","22","22.33"
4480,94,7,23,940723,-0.03,-110.03,"-3.9","1.3","87.2","21.79","21.89"
4481,94,7,24,940724,-0.03,-110.03,"-4.2","2.8","88.1","21.45","21.5"
4482,94,7,25,940725,-0.03,-110.03,"-4.1","2.2","91.2","20.97","20.92"
4483,94,7,26,940726,-0.03,-110.04,"-4.7","0.7","90.1","21","20.92"
4484,94,7,27,940727,-0.03,-110.04,"-3.7","1.6","92.5","20.52","20.76"
4485,94,7,28,940728,-0.02,-110.03,"-2","1.2","94.6","20.55","20.65"
4486,94,7,29,940729,-0.02,-110.03,"-2.2","0.2","95","20.81","20.77"
4487,94,7,30,940730,-0.02,-110.03,"-3.5","1.2","92.3","21.41","21.17"
4488,94,7,31,940731,-0.02,-110.04,"-3.8","1.6","90.9","21.24","20.94"
4489,94,8,1,940801,-0.02,-110.03,"-4.5","1.8","89.8","21.04","20.6"
4490,94,8,2,940802,-0.01,-110.03,"-5","1.9","89.2","21.2","20.69"
4491,94,8,3,940803,-0.01,-110.03,"-5.4","2.5","86.3","21.58","20.95"
4492,94,8,4,940804,-0.02,-110.03,"-5","1.5","87.3","21.67","21.52"
4493,94,8,5,940805,-0.02,-110.03,"-5.3","1.4","85.2","21.83","21.99"
4494,94,8,6,940806,-0.02,-110.03,"-5.5","1.5","86.2","21.76","21.98"
4495,94,8,7,940807,-0.03,-110.04,"-4.6","1.9","87.5","21.98","22.1"
4496,94,8,8,940808,-0.03,-110.04,"-5.2","3.9","84.2","22.51","22.98"
4497,94,8,9,940809,-0.03,-110.04,"-5.7","3.6","79","22.78","23.46"
4498,94,8,10,940810,-0.03,-110.04,"-6.4","2.9","77.6","22.83","23.67"
4499,94,8,11,940811,-0.03,-110.04,"-5.8","3.3","76.3","22.78","24.08"
4500,94,8,12,940812,-0.03,-110.04,"-6.3","3.6","76.2","23.01","24.45"
4501,94,8,13,940813,-0.03,-110.04,"-7.9","3","78.8","23.16","24.6"
4502,94,8,14,940814,-0.02,-110.02,"-7.3","2.9","77.3","23.23","24.65"
4503,94,8,15,940815,-0.03,-110.04,"-7.5","3.6","79.9","22.89","23.89"
4504,94,8,16,940816,-0.02,-110.03,"-6.5","3.1","85.8","22.27","22.78"
4505,94,8,17,940817,-0.02,-110.03,"-6.3","2.5","84.9","21.82","22.02"
4506,94,8,18,940818,-0.02,-110.02,"-6.1","2.4","85.5","21.71","21.68"
4507,94,8,19,940819,-0.02,-110.03,"-5.1","2","86.8","21.62","21.6"
4508,94,8,20,940820,-0.02,-110.02,"-4.3","1.9","87.9","21.7","21.64"
4509,94,8,21,940821,-0.02,-110.02,"-4.1","2.7","89.4","21.71","21.7"
4510,94,8,22,940822,-0.02,-110.02,"-4.8","1.9","85.8","21.95","21.71"
4511,94,8,23,940823,-0.02,-110.03,"-5.2","0.9","85.2","21.95","21.78"
4512,94,8,24,940824,-0.02,-110.02,"-5.6","1.7","86.9","21.99","21.77"
4513,94,8,25,940825,-0.02,-110.02,"-5.6","1.3","87.3","21.88","21.8"
4514,94,8,26,940826,-0.02,-110.03,"-5.6","1.6","87.6","21.5","21.84"
4515,94,8,27,940827,-0.02,-110.03,"-4.8","2.3","81.6","22.2","22.2"
4516,94,8,28,940828,-0.03,-110.02,"-6","3.5","83.5","22.36","22.33"
4517,94,8,29,940829,-0.03,-110.02,"-5.8","2.8","80.5","22.09","22.22"
4518,94,8,30,940830,-0.03,-110.02,"-4.5","2.8","83.7","21.74","22.14"
4519,94,8,31,940831,-0.03,-110.02,"-4.6","3.2","83.7","22.1","22.09"
4520,94,9,1,940901,-0.03,-110.03,"-4.2","3.2","84.8","21.83","21.96"
4521,94,9,2,940902,-0.03,-110.03,"-3.2","3","86.1","21.67","21.95"
4522,94,9,3,940903,-0.03,-110.03,"-4.4","3.6","87.7","21.93","22.22"
4523,94,9,4,940904,-0.04,-110.03,"-4.8","4.3","88.2","22.04","22.27"
4524,94,9,5,940905,-0.04,-110.03,"-4.9","3.8","81.9","22.09","22.19"
4525,94,9,6,940906,-0.03,-110.03,"-3.4","3.8","82.9","22.12","22.28"
4526,94,9,7,940907,-0.02,-110.04,"-4","5","81.1","22.7","23.01"
4527,94,9,8,940908,-0.03,-110.04,"-5.3","4.7","80.4","22.85","23.33"
4528,94,9,9,940909,-0.03,-110.04,"-5.1","5","77.4","23.16","23.81"
4529,94,9,10,940910,-0.03,-110.04,"-5.6","4","78.2","23.01","23.63"
4530,94,9,11,940911,-0.02,-110.04,"-4.4","4.2","82.9","22.49","23.5"
4531,94,9,12,940912,-0.02,-110.04,"-4","4.4","82.1","22.41","23.32"
4532,94,9,13,940913,-0.03,-110.04,"-4","3.6","85.5","22.17","23.34"
4533,94,9,14,940914,-0.03,-110.04,"-3.9","4.8","82.3","22.55","23.74"
4534,94,9,15,940915,-0.03,-110.04,"-4.4","4.1","82.3","22.51","23.48"
4535,94,9,16,940916,-0.02,-110.03,"-2.2","3.8","85.2","22.2","22.93"
4536,94,9,17,940917,-0.03,-110.02,"-2.2","3.1","85.4","21.9","21.94"
4537,94,9,18,940918,-0.02,-110.02,"-2.6","3","86.5","21.93","22.24"
4538,94,9,19,940919,0.02,-110.02,"-3","3","83.2","21.85","23.6"
4539,94,9,20,940920,0.02,-110.02,"-3.3","2.9","81.3","21.76","23.11"
4540,94,9,21,940921,0.02,-110.02,"-2.4","1.7","82.4","21.67","22.35"
4541,94,9,22,940922,0.02,-110.02,"-2.1","3.4","79.8","21.89","22.56"
4542,94,9,23,940923,0.02,-110.02,"-1.9","2.4","84.6","22.27","23.17"
4543,94,9,24,940924,0.02,-110.02,"-4.2","4.1","83.3","22.25","23.01"
4544,94,9,25,940925,0.02,-110.03,"-3.5","3.3","77.5","22.5","22.97"
4545,94,9,26,940926,0.02,-110.03,"-1.2","2.5","82.1","22.21","23.3"
4546,94,9,27,940927,0.02,-110.02,"-2.5","4.9","84.6","22.21","23.01"
4547,94,9,28,940928,0.02,-110.03,"-3.6","5.6","84.6","22.17","22.83"
4548,94,9,29,940929,0.02,-110.03,"-2.8","4.1","78.4","22.29","23.04"
4549,94,9,30,940930,0.02,-110.03,"-3.6","4.6","78.4","22.29","23"
4550,94,10,1,941001,0.02,-110.03,"-5","2.8","81.3","22.38","23.01"
4551,94,10,2,941002,0.01,-110.03,"-5.6","0.8","78.9","22.72","23.24"
4552,94,10,3,941003,0.02,-110.03,"-5.1","2.1","81","22.74","23.55"
4553,94,10,4,941004,0.01,-110.03,"-3.8","4","79.7","22.89","23.77"
4554,94,10,5,941005,0.01,-110.03,"-2.9","4.5","83","22.83","23.66"
4555,94,10,6,941006,0.01,-110.03,"-1.9","3.5","79","23.07","23.97"
4556,94,10,7,941007,0.02,-110.03,"-4.1","3.5","79.7","23.08","24.23"
4557,94,10,8,941008,0.01,-110.03,"-5.5","3.7","79.4","22.95","24.29"
4558,94,10,9,941009,0.02,-110.03,"-6.1","3.6","73.7","23.01","24.22"
4559,94,10,10,941010,0.02,-110.03,"-4.7","3.7","76.1","22.87","24.07"
4560,94,10,11,941011,0.02,-110.03,"-4.2","3.5","77.6","22.91","24.33"
4561,94,10,12,941012,0.01,-110.03,"-6.2","2.7","76.8","22.8","24.28"
4562,94,10,13,941013,0.01,-110.02,"-2.6","3.5","70.3","23.32","25"
4563,94,10,14,941014,0.01,-110.03,"-3.3","3.5","74.3","23.48","25.67"
4564,94,10,15,941015,0.01,-110.03,"-4.2","3.7","75.3","23.93","25.72"
4565,94,10,16,941016,0.01,-110.02,"-5.8","3.1","76.7","23.94","25.72"
4566,94,10,17,941017,0.01,-110.02,"-5.2","2.1","74.8","24.17","25.77"
4567,94,10,18,941018,0.02,-110.02,"-4","4.8","72.3","24.22","25.82"
4568,94,10,19,941019,0.01,-110.02,"-5","4.7","77.9","23.84","25.85"
4569,94,10,20,941020,0.02,-110.03,"-3.6","6.1","78.3","23.85","25.66"
4570,94,10,21,941021,0.02,-110.02,"-4.8","4.8","79.2","23.6","25.23"
4571,94,10,22,941022,0.02,-110.02,"-3.8","3.8","79.6","23.27","24.97"
4572,94,10,23,941023,0.01,-110.02,"-3.2","2.8","80.4","23.04","24.63"
4573,94,10,24,941024,0.01,-110.02,"-4.2","2.5","82.3","23.06","24.41"
4574,94,10,25,941025,0.02,-110.02,"-5.3","3.6","84.7","23.14","24.05"
4575,94,10,26,941026,0.02,-110.02,"-4.9","4.1","81.3","23.09","23.62"
4576,94,10,27,941027,0.02,-110.02,"-5.8","2.6","78.8","23.05","23.64"
4577,94,10,28,941028,0.02,-110.02,"-5.7","3.9","78.2","23.08","23.65"
4578,94,10,29,941029,0.02,-110.02,"-6","4.5","79.3","23.11","23.72"
4579,94,10,30,941030,0.02,-110.02,"-5","4.1","78.4","23.2","23.87"
4580,94,10,31,941031,0.03,-110.02,"-4.3","4.5","79.7","23.31","24.02"
4581,94,11,1,941101,0.03,-110.02,"-4.6","5.4","83.6","23.36","24.09"
4582,94,11,2,941102,0.02,-110.02,"-5.3","5.2","82.6","23.47","24.19"
4583,94,11,3,941103,0.02,-110.02,"-5.7","3.6","76.8","23.45","24.21"
4584,94,11,4,941104,0.02,-110.02,"-4.8","2.6","75.5","23.51","24.36"
4585,94,11,5,941105,0.03,-110.03,"-5.7","3.2","73.6","23.44","24.37"
4586,94,11,6,941106,0.02,-110.02,"-5","3.4","74.3","23.28","24.33"
4587,94,11,7,941107,0.01,-110.02,"-4.3","4.6","76","23.31","24.27"
4588,94,11,8,941108,0.01,-110.02,"-5.2","4.7","75.2","23.3","24.13"
4589,94,11,9,941109,0.01,-110.02,"-5.2","3.7","77.1","23.19","24.09"
4590,94,11,10,941110,0.01,-110.02,"-5.5","3.3","78.2","23.25","24.03"
4591,94,11,11,941111,0.01,-110.02,"-6.4","3.6","77.7","23.16","23.84"
4592,94,11,12,941112,0.01,-110.02,"-4.5","2.6","76.9","23.2","23.64"
4593,94,11,13,941113,0.01,-110.02,"-4.2","2","76.5","23.18","23.68"
4594,94,11,14,941114,0.01,-110.03,"-5.3","3.3","82.1","23.15","23.93"
4595,94,11,15,941115,0.01,-110.03,"-5.1","6.7","81.9","23.19","23.99"
4596,94,11,16,941116,0.02,-110.03,"-5.6","4.8","77","23.36","23.98"
4597,94,11,17,941117,0.02,-110.03,"-5.3","3","77.7","23.14","23.9"
4598,94,11,18,941118,0.02,-110.03,"-3.8","3.7","84","23.02","24.28"
4599,94,11,19,941119,0.01,-110.04,"-4.6","4.5","84.6","23.28","24.36"
4600,94,11,20,941120,0.02,-110.03,"-3.9","6.4","86","23.38","24.21"
4601,94,11,21,941121,0.01,-110.03,"-5","5.1","83.6","23.21","24.09"
4602,94,11,22,941122,0.02,-110.03,"-5.4","3.4","80.6","23.04","24.07"
4603,94,11,23,941123,0.01,-110.03,"-5.2","3.4","79.3","23.03","24.1"
4604,94,11,24,941124,0.01,-110.03,"-4.8","4.5","80.6","23.07","24"
4605,94,11,25,941125,0.02,-110.03,"-5","3.8","81.8","23.19","23.97"
4606,94,11,26,941126,0.01,-110.03,"-6.5","2.7","81.6","23.11","24"
4607,94,11,27,941127,0.02,-110.03,"-4.8","3.4","80.3","22.96","24.11"
4608,94,11,28,941128,0.02,-110.03,"-4.5","4.3","80.9","23.1","24.23"
4609,94,11,29,941129,0.01,-110.03,"-3.3","4.3","78.5","23.21","24.2"
4610,94,11,30,941130,0.02,-110.03,"-3.6","5.3","83.9","23.29","24.19"
4611,94,12,1,941201,0.02,-110.02,"-4.5","5.8","84.3","23.4","24.11"
4612,94,12,2,941202,0.02,-110.02,"-4.2","4.7","84.9","23.16","23.7"
4613,94,12,3,941203,0.02,-110.01,"-4.7","3.9","85.5","23.09","23.66"
4614,94,12,4,941204,0.02,-110.02,"-4.4","3.8","86.5","23.18","23.63"
4615,94,12,5,941205,0.01,-110.02,"-4.6","3","85.4","23.19","23.64"
4616,94,12,6,941206,0.01,-110.02,"-4.1","3.8","84.9","23.25","23.74"
4617,94,12,7,941207,0.02,-110.03,"-5.1","4.8","86.3","23.13","23.86"
4618,94,12,8,941208,0.02,-110.03,"-4.9","4.3","84.6","23.25","23.96"
4619,94,12,9,941209,0.02,-110.03,"-4.4","5","83.1","23.5","24.07"
4620,94,12,10,941210,0.02,-110.03,"-5.3","5.1","79.3","23.48","24.29"
4621,94,12,11,941211,0.02,-110.03,"-3.8","5.9","80.5","23.57","24.33"
