"obs","year","month","day","date","latitude","longitude","zon.winds","mer.winds","humidity","air temp.","s.s.temp."
3244,91,2,13,910213,-0.01,-109.98,"-6.2","4.1",".","25.41","25.26"
3245,91,2,14,910214,-0.01,-109.98,"-4.3","3.7",".","25.04","25.07"
3246,91,2,15,910215,-0.01,-109.99,"-4.5","3",".","24.68","25.11"
3247,91,2,16,910216,-0.01,-109.98,"-4.2","4.2",".","24.93","24.87"
3248,91,2,17,910217,-0.01,-109.98,"-4.9","3.3",".","24.79","24.86"
3249,91,2,18,910218,0,-109.98,"-4.2","1.4",".","24.59","24.93"
3250,91,2,19,910219,-0.01,-109.98,"-3.2","2",".","24.47","24.96"
3251,91,2,20,910220,0,-109.98,"-4.8","1.4",".","24.91","25.08"
3252,91,2,21,910221,-0.01,-109.98,"-4.1","2",".","25.18","25.2"
3253,91,2,22,910222,0,-109.98,"-4.5","2.9",".","25.07","25.37"
3254,91,2,23,910223,0,-109.98,"-5.2","2.7",".","25.11","25.44"
3255,91,2,24,910224,-0.01,-109.99,"-6.3","1.4",".","25.66","25.89"
3256,91,2,25,910225,0,-109.99,"-6.4","2.5",".","25.75","25.96"
3257,91,2,26,910226,-0.01,-109.98,"-3.5","3.9",".","25.81","26.02"
3258,91,2,27,910227,-0.01,-109.98,"-3.7","4.5",".","25.81","26.17"
3259,91,2,28,910228,0,-109.98,"-4.5","3.9",".","25.77","26.07"
3260,91,3,1,910301,-0.01,-109.98,"-4.3","1.9",".","25.85","26.07"
3261,91,3,2,910302,-0.01,-109.98,"-4.4","1.6",".","25.78","25.83"
3262,91,3,3,910303,-0.01,-109.97,"-1.1","2.8",".","25.38","25.7"
3263,91,3,4,910304,-0.01,-109.98,"-0.6","3.2",".","25.7","26.05"
3264,91,3,5,910305,0,-109.97,"-1.5","4.4",".","25.52","25.84"
3265,91,3,6,910306,0,-109.97,"-2.5","3.8",".","25.8","25.81"
3266,91,3,7,910307,-0.01,-109.97,"-1.9","1.5",".","25.73","26.01"
3267,91,3,8,910308,-0.01,-109.97,"-3","3.6",".","25.23","25.96"
3268,91,3,9,910309,-0.01,-109.97,"-4","1.1",".","25.71","26.08"
3269,91,3,10,910310,-0.01,-109.97,"-2.7","0.4",".","25.26","26.37"
3270,91,3,11,910311,-0.02,-109.98,"-2.3","2",".","25.97","26.98"
3271,91,3,12,910312,-0.01,-109.98,"-1.3","3.4",".","25.83","27.33"
3272,91,3,13,910313,-0.01,-109.98,"0.7","-2.4",".","25.44","27.5"
3273,91,3,14,910314,-0.01,-109.97,"-0.3","1.2",".","27.02","27.95"
3274,91,3,15,910315,0,-109.98,"-1.1","-1.4",".","25.46","27.77"
3275,91,3,16,910316,0,-109.98,"-3.8","-0.1",".","26.65","27.36"
3276,91,3,17,910317,0,-109.97,"-2.5","1.8",".","25.06","26.24"
3277,91,3,18,910318,0,-109.97,"-2.9","3.4",".","25.23","25.01"
3278,91,3,19,910319,0,-109.96,"-3.2","1.6",".","25.05","24.9"
3279,91,3,20,910320,-0.01,-109.96,"-2.8","0.1",".","25.28","25.43"
3280,91,3,21,910321,-0.01,-109.96,"-1.6","1.4",".","25.49","25.61"
3281,91,3,22,910322,-0.01,-109.96,"-1.7","1.4",".","25.57","25.65"
3282,91,3,23,910323,-0.01,-109.97,"-2.2","0.6",".","25.65","25.86"
3283,91,3,24,910324,-0.01,-109.96,"-0.9","0.6",".","25.8","26.19"
3284,91,3,25,910325,-0.01,-109.96,"-1","0.9",".","26.14","26.48"
3285,91,3,26,910326,-0.01,-109.96,"-2.3","0.5",".","26.08","26.14"
3286,91,3,27,910327,0,-109.96,"-4.2","1.5",".","25.8","25.96"
3287,91,3,28,910328,0,-109.96,"-4.5","2.8",".","25.34","25.68"
3288,91,3,29,910329,0,-109.96,"-2.9","3.2",".","25.35","25.68"
3289,91,3,30,910330,0,-109.96,"-3.2","2.5",".","25.01","25.26"
3290,91,3,31,910331,0,-109.96,"-3.5","2.1",".","24.65","24.51"
3291,91,4,1,910401,-0.01,-109.96,"-2.8","1.7",".","24.49","24.28"
3292,91,4,2,910402,-0.01,-109.96,"-3.3","1.2",".","24.61","24.58"
3293,91,4,3,910403,0,-109.96,"-2.8","0.7",".","24.78","24.66"
3294,91,4,4,910404,-0.01,-109.96,"-2.4","0.2",".","24.85","24.91"
3295,91,4,5,910405,-0.01,-109.96,"-2.7","-0.2",".","24.85","24.98"
3296,91,4,6,910406,0,-109.96,"-2.9","0.2",".","24.54","24.72"
3297,91,4,7,910407,-0.01,-109.96,"-3.5","0.2",".","24.35","24.56"
3298,91,4,8,910408,0,-109.96,"-3.7","0.4",".","24.16","24.38"
3299,91,4,9,910409,-0.01,-109.96,"-5.2","0.4",".","24.19","24.13"
3300,91,4,10,910410,-0.01,-109.96,"-4.9","0.7",".","24.07","24.12"
3301,91,4,11,910411,-0.01,-109.96,"-3.5","-0.2",".","24.13","24.46"
3302,91,4,12,910412,0,-109.96,"-0.6","-0.7",".","24.78","25.1"
3303,91,4,13,910413,-0.01,-109.96,"0.2","0.4",".","25.49","25.92"
3304,91,4,14,910414,-0.01,-109.96,"-0.8","3",".","26.08","26.42"
3305,91,4,15,910415,-0.01,-109.96,"-0.3","1.9",".","25.94","25.92"
3306,91,4,16,910416,-0.01,-109.96,"0.8","1.3",".","25.99","26.39"
3307,91,4,17,910417,-0.01,-109.96,"0.7","0.7",".","26.01","26.42"
3308,91,4,18,910418,-0.01,-109.96,"0.2","1.4",".","26.39","27.02"
3309,91,4,19,910419,-0.01,-109.96,"-2.4","1.4",".","26.39","26.94"
3310,91,4,20,910420,-0.01,-109.96,"-3.4","2.5",".","26.14","26.6"
3311,91,4,21,910421,-0.01,-109.96,"-3","2",".","25.99","26.28"
3312,91,4,22,910422,-0.01,-109.96,"-5.9","-0.5",".","26.86","27.21"
3313,91,4,23,910423,-0.01,-109.96,"-5.6","0.5",".","26.57","27.05"
3314,91,4,24,910424,-0.01,-109.96,"-2.2","2.5",".","26.38","27.04"
3315,91,4,25,910425,-0.01,-109.96,"-0.7","3",".","26.07","26.55"
3316,91,4,26,910426,-0.01,-109.96,"-0.3","2.1",".","26.19","26.58"
3317,91,4,27,910427,-0.01,-109.96,"-0.9","1.5",".","25.88","26.82"
3318,91,4,28,910428,-0.01,-109.96,"-1.7","1.2",".","26.42","26.67"
3319,91,4,29,910429,-0.01,-109.96,"-1","2.3",".","26.45","26.93"
3320,91,4,30,910430,-0.01,-109.96,"-4.5","3.8",".","26.61","26.89"
3321,91,5,1,910501,-0.01,-109.96,"-6.2","2.2",".","27.03","27.58"
3322,91,5,2,910502,-0.01,-109.96,"-6.4","2.8",".","26.99","27.32"
3323,91,5,3,910503,-0.01,-109.96,"-5","2.8",".","26.82","27.14"
3324,91,5,4,910504,-0.01,-109.96,"-4.4","2.5",".","26.86","27.25"
3325,91,5,5,910505,-0.01,-109.96,"-5.3","3.4",".","26.83","27.52"
3326,91,5,6,910506,-0.01,-109.96,"-5.3","4.3",".","27.04","27.44"
3327,91,5,7,910507,-0.01,-109.96,"-5.9","3.5",".","26.8","27.1"
3328,91,5,8,910508,-0.01,-109.96,"-4.8","3",".","26.55","26.94"
3329,91,5,9,910509,-0.01,-109.96,"-4.3","4.4",".","26.56","27.12"
3330,91,5,10,910510,-0.01,-109.96,"-4.3","4.8",".","26.87","27.31"
3331,91,5,11,910511,-0.01,-109.96,"-4.3","4.3",".","26.7","27.2"
3332,91,5,12,910512,-0.01,-109.96,"-3.3","5.2",".","26.5","27.13"
3333,91,5,13,910513,-0.01,-109.96,"-4.1","5.1",".","26.72","27.51"
3334,91,5,14,910514,-0.01,-109.96,"-1.3","4.6",".","26.57","27.77"
3335,91,5,15,910515,0,-109.96,"-2.4","4.4",".","26.6","27.69"
3336,91,5,16,910516,0.02,-110.03,"-2.8","4.6",".","26.81","27.63"
3337,91,5,17,910517,0.04,-110,"-1.4","7.1",".","26.53","27.43"
3338,91,5,18,910518,0.04,-110,"-1.9","5.2",".","26.32","27.47"
3339,91,5,19,910519,0.04,-110,"-2.2","4",".","26.49","27.71"
3340,91,5,20,910520,0.04,-110,"-1.2","2.9",".","26.64","28.17"
3341,91,5,21,910521,0.04,-110,"-2.5","4.1",".","26.69","28.2"
3342,91,5,22,910522,0.04,-110,"-3.8","4.2",".","26.69","28.02"
3343,91,5,23,910523,0.04,-110,"-4.1","3.9",".","26.73","27.97"
3344,91,5,24,910524,0.04,-110.01,"-5.3","2.8",".","26.73","27.97"
3345,91,5,25,910525,0.05,-110.01,"-6","2.1",".","26.65","27.85"
3346,91,5,26,910526,0.05,-110.01,"-6.4","2.6",".","26.57","27.42"
3347,91,5,27,910527,0.05,-110.01,"-3.8","6.2",".","26.63","27.02"
3348,91,5,28,910528,0.05,-110.01,"-2.7","5.2",".","26.47","26.65"
3349,91,5,29,910529,0.05,-110.01,"-1","5.1",".","26.26","26.5"
3350,91,5,30,910530,0.05,-110,"-2.8","3.8",".","26.32","26.57"
3351,91,5,31,910531,0.05,-110,"-3.4","4",".","26.44","26.47"
3352,91,6,1,910601,0.04,-110,"-5.3","2.8",".","26.37","26.31"
3353,91,6,2,910602,0.04,-110.01,"-5.3","2.1",".","26.32","26.23"
3354,91,6,3,910603,0.04,-110.01,"-1.6","0.8",".","26.29","26.41"
3355,91,6,4,910604,0.04,-110,"-2.6","4",".","26.37","26.49"
3356,91,6,5,910605,0.04,-110,"-5.3","3.7",".","26.46","26.59"
3357,91,6,6,910606,0.04,-110.01,"-5.9","3.5",".","26.16","26.29"
3358,91,6,7,910607,0.05,-110.01,"-3.4","3.5",".","25.85","25.92"
3359,91,6,8,910608,0.05,-110,"-3.3","3.4",".","25.98","25.97"
3360,91,6,9,910609,0.04,-110,"-5.4","2.2",".","26","25.93"
3361,91,6,10,910610,0.04,-110.01,"-4.5","3",".","26.06","25.94"
3362,91,6,11,910611,0.04,-110,"-3.6","4.2",".","26.19","26.09"
3363,91,6,12,910612,0.05,-110.01,"-1.9","4.8",".","26.21","26.15"
3364,91,6,13,910613,0.05,-110,"0.1","4.6",".","26.16","26.36"
3365,91,6,14,910614,0.05,-110,"-1.6","5.1",".","26.07","26.3"
3366,91,6,15,910615,0.05,-110,"-2.6","4.7",".","26.14","26.08"
3367,91,6,16,910616,0.05,-110.01,"-3.7","4.5",".","26.16","26.03"
3368,91,6,17,910617,0.04,-110,"-5.2","3",".","25.92","26.1"
3369,91,6,18,910618,0.04,-110,"-5.8","3.3",".","25.94","26.01"
3370,91,6,19,910619,0.05,-110,"-4.1","3.2",".","26.07","26.08"
3371,91,6,20,910620,0.05,-110.01,"-3.9","3.4",".","26.23","26.24"
3372,91,6,21,910621,0.05,-110.01,"-5.2","4.4",".","26.06","26.22"
3373,91,6,22,910622,0.04,-110,"-4.6","3.9",".","26.06","26.27"
3374,91,6,23,910623,0.04,-110.01,"-3.7","3.8",".","25.9","26.17"
3375,91,6,24,910624,0.04,-110,"-3.9","2.7",".","25.85","26.28"
3376,91,6,25,910625,0.05,-110.01,"-4.8","4.1",".","26.07","26.38"
3377,91,6,26,910626,0.04,-110.01,"-2.8","3.6",".","26.07","26.37"
3378,91,6,27,910627,0.04,-110.01,"-2.9","4.9",".","26.07","26.41"
3379,91,6,28,910628,0.04,-110.01,"-1.5","4.6",".","25.78","26.32"
3380,91,6,29,910629,0.04,-110.01,"-3.2","3",".","25.66","26.27"
3381,91,6,30,910630,0.04,-110.01,"-6.2","3.9",".","25.92","26.16"
3382,91,7,1,910701,0.04,-110.01,"-4.1","4.8",".","25.61","26.12"
3383,91,7,2,910702,0.03,-110.01,"-5.7","2.6",".","26.12","26.81"
3384,91,7,3,910703,0.03,-110.01,"-5.6","2.9",".","26.19","26.86"
3385,91,7,4,910704,0.03,-110.01,"-4.5","5.1",".","26.17","26.79"
3386,91,7,5,910705,0.04,-110.01,"-3.3","5.7",".","25.95","26.9"
3387,91,7,6,910706,0.03,-110.01,"-4.8","4.8",".","26.29","26.99"
3388,91,7,7,910707,0.04,-110.01,"-5.9","5",".","26.36","26.97"
3389,91,7,8,910708,0.04,-110.01,"-4.9","4.6",".","26.08","26.94"
3390,91,7,9,910709,0.04,-110.01,"-5.3","4.3",".","25.9","26.89"
3391,91,7,10,910710,0.04,-110.01,"-4.8","4.1",".","25.64","26.47"
3392,91,7,11,910711,0.05,-110.01,"-4","3.8",".","25.37","25.67"
3393,91,7,12,910712,0.05,-110.01,"-4.7","3.7",".","25.17","25.39"
3394,91,7,13,910713,0.05,-110.01,"-4.5","5.7",".","25.15","25.18"
3395,91,7,14,910714,0.05,-110.01,"-3.2","4.7",".","25.04","24.95"
3396,91,7,15,910715,0.05,-110.01,"-3.7","4.8",".","25.12","24.85"
3397,91,7,16,910716,0.05,-110.01,"-6","4",".","25.16","24.88"
3398,91,7,17,910717,0.05,-110.01,"-7.9","3.8",".","25.33","25.09"
3399,91,7,18,910718,0.05,-110.01,"-7","2.9",".","25.11","25.05"
3400,91,7,19,910719,0.04,-110.01,"-5.6","1.7",".","24.65","24.9"
3401,91,7,20,910720,0.04,-110.01,"-5.7","1.8",".","24.5","24.56"
3402,91,7,21,910721,0.03,-110.01,"-5.1","2.7",".","24.6","24.54"
3403,91,7,22,910722,0.03,-110.02,"-6.1","3.9",".","24.81","25.07"
3404,91,7,23,910723,0.03,-110.02,"-5.8","3.8",".","25.14","25.58"
3405,91,7,24,910724,0.03,-110.02,"-4.7","5.2",".","25.04","25.42"
3406,91,7,25,910725,0.04,-110.02,"-4.6","5",".","25.07","25.75"
3407,91,7,26,910726,0.04,-110.02,"-4.3","5",".","24.59","25.02"
3408,91,7,27,910727,0.04,-110.01,"-2.8","3.5",".","23.73","23.64"
3409,91,7,28,910728,0.05,-110.01,"-3.3","2.2",".","23.36","23.17"
3410,91,7,29,910729,0.05,-110.01,"-3.6","-0.2",".","23.64","23.52"
3411,91,7,30,910730,0.05,-110.01,"-3.9","1.4",".","23.47","23.39"
3412,91,7,31,910731,0.04,-110.01,"-4.5","2.5",".","23.48","23.06"
3413,91,8,1,910801,0.05,-110.01,"-5","2.4",".","23.35","22.94"
3414,91,8,2,910802,0.04,-110.01,"-4.3","1.4",".","23.07","22.97"
3415,91,8,3,910803,0.04,-110.01,"-4.1","2",".","23.05","22.95"
3416,91,8,4,910804,0.05,-110.01,"-4.3","2.5",".","23.07","22.89"
3417,91,8,5,910805,0.05,-110.02,"-5.4","3.6",".","23.64","24.13"
3418,91,8,6,910806,0.04,-110.02,"-4.2","3.2",".","23.73","24.58"
3419,91,8,7,910807,0.04,-110.02,"-6.2","3.2",".","24.07","24.88"
3420,91,8,8,910808,0.04,-110.02,"-7.4","3.7",".","24.06","24.72"
3421,91,8,9,910809,0.04,-110.02,"-7.1","3.7",".","23.71","24.24"
3422,91,8,10,910810,0.04,-110.02,"-5.9","4.3",".","23.32","23.63"
3423,91,8,11,910811,0.04,-110.01,"-6.2","3.4",".","23.26","23.24"
3424,91,8,12,910812,0.04,-110.01,"-5.5","2",".","22.88","23.02"
3425,91,8,13,910813,0.04,-110.01,"-4.3","3.6",".","22.94","22.94"
3426,91,8,14,910814,0.04,-110.01,"-6.2","1.5",".","22.96","22.86"
3427,91,8,15,910815,0.04,-110.01,"-4.6","1.5",".","23","22.8"
3428,91,8,16,910816,0.04,-110.01,"-4.9","2.9",".","22.76","22.6"
3429,91,8,17,910817,0.04,-110,"-4.7","1.9",".","22.8","22.6"
3430,91,8,18,910818,0.05,-110.01,"-4.3","2.3",".","22.85","22.75"
3431,91,8,19,910819,0.04,-110.01,"-5","2.3",".","22.82","22.73"
3432,91,8,20,910820,0.04,-110.01,"-5.2","2.8",".","22.67","22.7"
3433,91,8,21,910821,0.04,-110,"-4.7","2.1",".","22.66","22.83"
3434,91,8,22,910822,0.04,-110,"-5","1.3",".","22.58","22.91"
3435,91,8,23,910823,0.03,-110.01,"-4.4","2.7",".","22.54","22.92"
3436,91,8,24,910824,0.03,-110.01,"-5.9","2.6",".","22.79","22.91"
3437,91,8,25,910825,0.03,-110.02,"-5.5","2",".","22.86","22.86"
3438,91,8,26,910826,0.03,-110.02,"-6.9","2.7",".","22.86","23.09"
3439,91,8,27,910827,0.03,-110.02,"-4.9","2.6",".","22.79","23.03"
3440,91,8,28,910828,0.04,-110.02,"-4.1","4.5",".","22.99","23.02"
3441,91,8,29,910829,0.04,-110.02,"-4.8","6.6",".","22.57","22.3"
3442,91,8,30,910830,0.05,-110.02,"-4.1","4.2",".","22.07","22.02"
3443,91,8,31,910831,0.05,-110.01,"-2.8","2.1",".","21.9","22.05"
3444,91,9,1,910901,0.05,-110.01,"-4.4","2.3",".","22.2","22.17"
3445,91,9,2,910902,0.05,-110.01,"-5.1","1.9",".","21.99","21.56"
3446,91,9,3,910903,0.05,-110.01,"-5.5","1.2",".","21.98","21.45"
3447,91,9,4,910904,0.05,-110.01,"-4.8","2",".","22.29","21.83"
3448,91,9,5,910905,0.05,-110.01,"-4.8","2.5",".","22.39","22.13"
3449,91,9,6,910906,0.04,-110.01,"-5.7","2.3",".","22.36","22.16"
3450,91,9,7,910907,0.03,-110.01,"-6.7","2",".","22.05","21.94"
3451,91,9,8,910908,0.03,-110.02,"-4.6","2.8",".","22.08","22.35"
3452,91,9,9,910909,0.03,-110.02,"-4.4","4",".","22.58","22.96"
3453,91,9,10,910910,0.04,-110.02,"-5.9","4.2",".","22.63","23.12"
3454,91,9,11,910911,0.04,-110.01,"-6.5","2.6",".","22.63","22.89"
3455,91,9,12,910912,0.03,-110.01,"-5.7","1.7",".","22.24","22.54"
3456,91,9,13,910913,0.04,-110.01,"-3.3","0.5",".","21.91","22.57"
3457,91,9,14,910914,0.04,-110.01,"-2","1.5",".","22.12","22.31"
3458,91,9,15,910915,0.05,-110.01,"-2.8","1.8",".","22","22.12"
3459,91,9,16,910916,0.05,-110.01,"-2.4","2.6",".","21.42","21.52"
3460,91,9,17,910917,0.05,-110.01,"-2.8","2.7",".","21.25","21.43"
3461,91,9,18,910918,0.05,-110.01,"-0.8","2.9",".","21.49","21.66"
3462,91,9,19,910919,0.05,-110.01,"-1.5","2.7",".","21.66","21.97"
3463,91,9,20,910920,0.05,-110,"-2.1","3.7",".","22.1","22.24"
3464,91,9,21,910921,0.05,-110.01,"-2.8","4.8",".","22.38","22.49"
3465,91,9,22,910922,0.05,-110.02,"-2.7","5.3",".","22.98","23.55"
3466,91,9,23,910923,0.04,-110.02,"-5.1","4.6",".","23.95","24.75"
3467,91,9,24,910924,0.03,-110.02,"-5.8","4",".","23.98","24.44"
3468,91,9,25,910925,0.04,-110.02,"-6.1","3.1",".","23.93","24.07"
3469,91,9,26,910926,0.03,-110.02,"-5.2","3.2",".","23.5","23.62"
3470,91,9,27,910927,0.03,-110.01,"-4.9","2.7",".","23.15","23.18"
3471,91,9,28,910928,0.03,-110.01,"-4","3.7",".","22.91","23.75"
3472,91,9,29,910929,0.03,-110.01,"-5.4","4",".","23.55","24.45"
3473,91,9,30,910930,0.03,-110.01,"-6.8","4",".","23.68","24.89"
3474,91,10,1,911001,0.04,-110.01,"-5.6","3.4",".","23.73","24.72"
3475,91,10,2,911002,0.04,-110.01,"-4.3","4.2",".","23.32","24.69"
3476,91,10,3,911003,0.04,-110.01,"-6.3","2.6",".","23.27","24.54"
3477,91,10,4,911004,0.05,-110.01,"-6.6","1.9",".","23.02","24.04"
3478,91,10,5,911005,0.05,-110.01,"-5.5","2.2",".","22.92","23.44"
3479,91,10,6,911006,0.05,-110.01,"-5","1.9",".","22.63","22.87"
3480,91,10,7,911007,0.05,-110,"-3.6","3.4",".","22.77","22.66"
3481,91,10,8,911008,0.05,-110.01,"-4.1","2.7",".","22.87","22.76"
3482,91,10,9,911009,0.05,-110.01,"-5.2","1.3",".","22.84","22.93"
3483,91,10,10,911010,0.05,-110.01,"-5.6","0.5",".","22.47","23"
3484,91,10,11,911011,0.05,-110.01,"-4.6","3",".","22.91","23.11"
3485,91,10,12,911012,0.05,-110.01,"-4.7","3.1",".","23.16","23.2"
3486,91,10,13,911013,0.05,-110.01,"-5.5","3.2",".","23.29","23.1"
3487,91,10,14,911014,0.05,-110.01,"-5","3.7",".","23.4","23.25"
3488,91,10,15,911015,0.05,-110,"-5.4","4",".","23.42","23.52"
3489,91,10,16,911016,0.05,-110,"-4.3","3.3",".","23.52","23.64"
3490,91,10,17,911017,0.05,-110,"-5.2","3.1",".","23.54","23.67"
3491,91,10,18,911018,0.05,-110.01,"-4.2","4.9",".","23.75","23.8"
3492,91,10,19,911019,0.04,-110.01,"-2.7","5.2",".","23.75","23.88"
3493,91,10,20,911020,0.05,-110,"-1.2","3.9",".","23.46","24.07"
3494,91,10,21,911021,0.05,-110,"-4.4","3.9",".","23.66","24.13"
3495,91,10,22,911022,0.05,-110,"-6.1","4.2",".","23.93","23.99"
3496,91,10,23,911023,0.05,-110,"-6","3.8",".","23.97","24.06"
3497,91,10,24,911024,0.05,-110.01,"-5.4","3.9",".","24.01","24.13"
3498,91,10,25,911025,0.05,-110,"-3.9","4.6",".","24.07","24.15"
3499,91,10,26,911026,0.04,-110,"-2.1","5.6",".","24.07","24.18"
3500,91,10,27,911027,0.04,-110,"-1.7","5",".","23.88","24.23"
3501,91,10,28,911028,0.04,-110.01,"-4.1","5.2",".","24.46","24.36"
3502,91,10,29,911029,0,-109.97,"-5.4","4",".","24.33","24.28"
3503,91,10,30,911030,0,-109.98,"-4.9","3.8",".","24.28","24.3"
3504,91,10,31,911031,0,-109.97,"-3.5","4.1",".","24.07","24.28"
3505,91,11,1,911101,0,-109.98,"-3","3.8",".","24.13","24.27"
3506,91,11,2,911102,-0.01,-109.97,"-4.1","4.5",".","24.12","24.26"
3507,91,11,3,911103,0,-109.98,"-4.7","4.5",".","24.11","24.23"
3508,91,11,4,911104,-0.01,-109.98,"-4.6","4.6",".","24.06","24.21"
3509,91,11,5,911105,-0.01,-109.97,"-4.2","5.2",".","24.05","24.18"
3510,91,11,6,911106,-0.01,-109.98,"-4.3","4.9",".","23.96","24.16"
3511,91,11,7,911107,-0.01,-109.98,"-5.8","3.4",".","23.72","24.21"
3512,91,11,8,911108,-0.01,-109.98,"-6","2.8",".","23.94","24.28"
3513,91,11,9,911109,-0.01,-109.98,"-6.2","2.1",".","23.93","24.3"
3514,91,11,10,911110,-0.01,-109.98,"-3.7","4.3",".","23.99","24.41"
3515,91,11,11,911111,-0.01,-109.99,"-4.2","5.8",".","24.06","24.44"
3516,91,11,12,911112,0,-109.99,"-5","3.7",".","24.08","24.48"
3517,91,11,13,911113,0,-109.99,"-3.9","2.2",".","23.9","24.61"
3518,91,11,14,911114,0,-109.99,"-4.3","3",".","23.88","24.64"
3519,91,11,15,911115,0,-109.99,"-2.4","3.5",".","24.11","24.74"
3520,91,11,16,911116,0,-109.99,"-4.4","5.7",".","24.37","24.71"
3521,91,11,17,911117,0,-109.99,"-5.6","4.6",".","24.26","24.71"
3522,91,11,18,911118,0.01,-109.99,"-5","3.5",".","24.3","24.67"
3523,91,11,19,911119,0.01,-109.99,"-6.1","3.1",".","24.12","24.47"
3524,91,11,20,911120,0.01,-109.99,"-6","2.8",".","24.11","24.2"
3525,91,11,21,911121,0.01,-109.99,"-6.1","2.4",".","24.01","24.05"
3526,91,11,22,911122,0.01,-109.99,"-5.9","1.3",".","24.05","24.15"
3527,91,11,23,911123,0,-109.99,"-6","3.1",".","24.26","24.22"
3528,91,11,24,911124,0,-109.99,"-5.2","4.5",".","24.21","24.17"
3529,91,11,25,911125,0,-109.99,"-4","4.9",".","24.11","24.26"
3530,91,11,26,911126,0,-109.99,"-4.2","4.5",".","24.17","24.32"
3531,91,11,27,911127,0,-109.99,"-3.6","5.5",".","24.36","24.38"
3532,91,11,28,911128,0,-109.99,"-2.5","5.3",".","24.13","24.39"
3533,91,11,29,911129,0,-109.99,"-3","6.3",".","24.56","24.79"
3534,91,11,30,911130,0,-109.99,"-3.3","5.3",".","24.55","24.83"
3535,91,12,1,911201,0,-109.99,"-4.5","5.8",".","24.56","24.84"
3536,91,12,2,911202,0,-109.99,"-5.8","4",".","24.86","24.94"
