"obs","year","month","day","date","latitude","longitude","zon.winds","mer.winds","humidity","air temp.","s.s.temp."
5764,98,4,2,980402,0.03,-109.96,"-2.7","0.6","85.1","28.41","29.85"
5765,98,4,3,980403,0.03,-109.96,"-3.2","4.4","77.3","29.37","29.72"
5766,98,4,4,980404,0.02,-109.96,"0.9","1.1","78","28.81","29.83"
5767,98,4,5,980405,0.02,-109.96,"3.2","-2.4","85.1","28.37","29.78"
5768,98,4,6,980406,0.02,-109.95,"1.8","-2.5","86.3","27.56","29.47"
5769,98,4,7,980407,0.01,-109.95,"5.2","-1.2","81.8","28.98","29.3"
5770,98,4,8,980408,0.02,-109.96,"2","-2.5","77.7","29.37","29.76"
5771,98,4,9,980409,0.01,-109.96,"1.9","0.4","80.7","28.8","29.97"
5772,98,4,10,980410,0.01,-109.96,"2.7","1.9","81.8","28.95","29.9"
5773,98,4,11,980411,0.02,-109.96,"2.9","-0.7","81.8","29.26","29.93"
5774,98,4,12,980412,0.02,-109.96,"4.4","1.6","88.1","28.02","29.8"
5775,98,4,13,980413,0.02,-109.96,"1.9","2.7","84","28.86","29.85"
5776,98,4,14,980414,0.02,-109.96,"-1.8","-1.1","81.4","29.4","29.96"
5777,98,4,15,980415,0.02,-109.96,"-1","-1.7","81.8","29.65","29.87"
5778,98,4,16,980416,0.02,-109.96,"1.5","2.6","82.5","29.23","29.81"
5779,98,4,17,980417,0.02,-109.96,"4.3","2.4","88.9","28.16","29.74"
5780,98,4,18,980418,0.03,-109.95,"2.9","2.3","88.1","27.77","29.48"
5781,98,4,19,980419,0.02,-109.96,"2.2","3.4","83.6","29.14","29.85"
5782,98,4,20,980420,0.02,-109.96,"6.7","0.2","91.5","27.23","29.57"
5783,98,4,21,980421,0.02,-109.96,"9.4","2.1","87","28.32","28.89"
5784,98,4,22,980422,0.01,-109.91,"5.3","4","90","27.63","28.79"
5785,98,4,23,980423,-0.01,-109.82,"4.8","1.5","86.6","27.49","28.73"
5786,98,4,24,980424,-0.03,-109.79,"3.3","4","87.8","28.16","28.97"
5787,98,4,25,980425,-0.02,-109.8,"0.3","5.7","87.4","28.42","28.85"
5788,98,4,26,980426,-0.02,-109.8,"-2.7","4.9","84","28.79","29.02"
5789,98,4,27,980427,-0.02,-109.79,"-1.1","1.8","79.9","28.96","29.37"
5790,98,4,28,980428,-0.02,-109.8,"0.5","1.6","83.3","28.82","29.54"
5791,98,4,29,980429,-0.02,-109.8,"0","1.5","83.6","28.79","29.59"
5792,98,4,30,980430,-0.02,-109.8,"1.1","0.1","83.6","28.52","29.68"
5793,98,5,1,980501,-0.02,-109.8,"1","-1.4","83.6","28.8","29.65"
5794,98,5,2,980502,-0.02,-109.8,"1","-0.7","84.8","28.54","29.62"
5795,98,5,3,980503,-0.03,-109.79,"-1.8","-1.3","82.5","28.51","29.46"
10116,98,1,1,980101,-0.19,-124.4,"-8.1","1.3",".","26.73","28.75"
10117,98,1,2,980102,-0.19,-124.4,"-4.6","0.1",".","27.24","28.74"
10118,98,1,3,980103,-0.19,-124.4,"-3.8","4.7",".","25.03","28.6"
10119,98,1,4,980104,-0.2,-124.41,"-2.6","-0.9",".","27.04","28.62"
10120,98,1,5,980105,-0.2,-124.41,"-4","-1.5",".","27.18","28.9"
10121,98,1,6,980106,-0.22,-124.4,"-4.9","-2.5",".","27.54","28.87"
10122,98,1,7,980107,-0.22,-124.4,"-2","-4.8",".","27.14","28.95"
10123,98,1,8,980108,-0.21,-124.4,"-3.6","-1.7",".","26.61","29.01"
10124,98,1,9,980109,-0.21,-124.41,"-2","-0.8",".","26.3","28.86"
10125,98,1,10,980110,-0.19,-124.4,"-2.9","2",".","27.2","29.08"
10126,98,1,11,980111,-0.19,-124.4,"-4.2","0.2",".","26.65","28.91"
10127,98,1,12,980112,-0.19,-124.4,"-5.4","0.9",".","27.47","28.95"
10128,98,1,13,980113,-0.18,-124.41,"-5.6","-1.6",".","27.26","28.99"
10129,98,1,14,980114,-0.19,-124.4,"-5.4","-4.6",".","27.3","28.91"
10130,98,1,15,980115,-0.2,-124.41,"-3.8","-1.7",".","26.01","28.76"
10131,98,1,16,980116,-0.21,-124.4,"-4.1","0.9",".","26.48","28.92"
10132,98,1,17,980117,-0.21,-124.4,"-4.2","-1.6",".","26.66","29.03"
10133,98,1,18,980118,-0.22,-124.4,"-3.4","-0.1",".","27.08","29.02"
10134,98,1,19,980119,-0.21,-124.4,"-6.9","1.5",".","27.38","28.98"
10135,98,1,20,980120,-0.2,-124.4,"-6.4","1.6",".","27.73","28.89"
10136,98,1,21,980121,-0.19,-124.4,"-4.9","-0.9",".","27.76","28.93"
10137,98,1,22,980122,-0.19,-124.4,"-4.6","0.1",".","27.2","28.98"
10138,98,1,23,980123,-0.2,-124.41,"-5.1","-0.8",".","26.7","28.94"
10139,98,1,24,980124,-0.19,-124.4,"-2.4","1.3",".","27.33","29.02"
10140,98,1,25,980125,-0.19,-124.4,"1.2","1.9",".","27","29.21"
10141,98,1,26,980126,-0.18,-124.4,"1.2","2",".","26.26","28.68"
10142,98,1,27,980127,-0.19,-124.4,".",".",".","26.88","29.07"
10143,98,1,28,980128,-0.2,-124.4,".",".",".","27.69","29.27"
10144,98,1,29,980129,-0.19,-124.42,".",".",".","27.88","29.23"
10145,98,1,30,980130,-0.2,-124.42,".",".",".","27.75","29.2"
10146,98,1,31,980131,-0.21,-124.42,".",".",".","26.61","29.18"
10147,98,2,1,980201,-0.21,-124.41,".",".",".","26.49","29.02"
10148,98,2,2,980202,-0.22,-124.4,".",".",".","26.1","28.79"
10149,98,2,3,980203,-0.22,-124.39,".",".",".","26.34","28.44"
10150,98,2,4,980204,-0.21,-124.38,".",".",".","26.19","28.71"
10151,98,2,5,980205,-0.21,-124.38,".",".",".","26.43","28.54"
10152,98,2,6,980206,-0.21,-124.38,".",".",".","27.47","28.66"
10153,98,2,7,980207,-0.19,-124.37,".",".",".","27.25","28.88"
10154,98,2,8,980208,-0.18,-124.38,".",".",".","27.47","29.15"
10155,98,2,9,980209,-0.17,-124.39,".",".",".","26.58","28.91"
10156,98,2,10,980210,-0.18,-124.38,".",".",".","27.37","29.02"
10157,98,2,11,980211,-0.2,-124.39,".",".",".","26.86","28.94"
10158,98,2,12,980212,-0.22,-124.4,".",".",".","27.72","28.89"
10159,98,2,13,980213,-0.22,-124.4,".",".",".","26.3","28.74"
10160,98,2,14,980214,-0.22,-124.4,".",".",".","27.23","28.9"
10161,98,2,15,980215,-0.22,-124.4,".",".",".","26.55","28.87"
10162,98,2,16,980216,-0.22,-124.39,".",".",".","26.59","28.72"
10163,98,2,17,980217,-0.22,-124.38,".",".",".","26.36","28.74"
10164,98,2,18,980218,-0.19,-124.38,".",".",".","26.38","28.67"
10165,98,2,19,980219,-0.19,-124.37,".",".",".","26.74","28.74"
10166,98,2,20,980220,-0.19,-124.38,".",".",".","26.11","28.66"
10167,98,2,21,980221,-0.19,-124.38,".",".",".","25.97","28.7"
10168,98,2,22,980222,-0.2,-124.37,".",".",".","24.99","28.66"
10169,98,2,23,980223,-0.21,-124.35,".",".",".","25.7","28.48"
10170,98,2,24,980224,-0.21,-124.37,".",".",".","26.38","28.51"
10171,98,2,25,980225,-0.21,-124.37,".",".",".","27.1","28.93"
10172,98,2,26,980226,-0.2,-124.37,".",".",".","27.16","29.12"
10173,98,2,27,980227,-0.2,-124.37,".",".",".","27.11","28.93"
10174,98,2,28,980228,-0.2,-124.38,".",".",".","27.4","28.75"
10175,98,3,1,980301,-0.2,-124.36,".",".",".","26.99","28.8"
10176,98,3,2,980302,-0.2,-124.37,".",".",".","26.57","28.81"
10177,98,3,3,980303,-0.19,-124.37,".",".",".","27.38","29.25"
10178,98,3,4,980304,-0.19,-124.37,".",".",".","26.72","29.19"
10179,98,3,5,980305,-0.19,-124.37,".",".",".","26.89","29.07"
10180,98,3,6,980306,-0.2,-124.37,".",".",".","27.06","29.27"
10181,98,3,7,980307,-0.19,-124.37,".",".",".","26.47","29.05"
10182,98,3,8,980308,-0.2,-124.36,".",".",".","26.79","29.45"
10183,98,3,9,980309,-0.2,-124.36,".",".",".","25.23","29.16"
10184,98,3,10,980310,-0.2,-124.36,".",".",".","27.19","29.16"
10185,98,3,11,980311,-0.21,-124.37,".",".",".","27.56","29.44"
10186,98,3,12,980312,-0.2,-124.37,".",".",".","25.94","29.32"
10187,98,3,13,980313,-0.2,-124.37,".",".",".","26.84","29.18"
10188,98,3,14,980314,-0.2,-124.37,".",".",".","26.44","28.98"
10189,98,3,15,980315,-0.2,-124.37,".",".",".","26.98","29.06"
10190,98,3,16,980316,-0.19,-124.37,".",".",".","26.6","28.99"
10191,98,3,17,980317,-0.19,-124.38,".",".",".","26.98","28.91"
10192,98,3,18,980318,-0.19,-124.37,".",".",".","28.03","29.38"
10193,98,3,19,980319,-0.19,-124.37,".",".",".","27.88","29.44"
10194,98,3,20,980320,-0.19,-124.37,".",".",".","27.66","29.64"
10195,98,3,21,980321,-0.2,-124.36,".",".",".","27.11","29.67"
10196,98,3,22,980322,-0.21,-124.36,".",".",".","27.65","29.61"
10197,98,3,23,980323,-0.21,-124.37,".",".",".","27.54","29.57"
10198,98,3,24,980324,-0.21,-124.37,".",".",".","27.06","29.34"
10199,98,3,25,980325,-0.19,-124.36,".",".",".","26.76","29.14"
10200,98,3,26,980326,-0.2,-124.36,".",".",".","26.33","28.94"
10201,98,3,27,980327,-0.19,-124.37,".",".",".","27.64","29.09"
10202,98,3,28,980328,-0.2,-124.37,".",".",".","27.91","29.16"
10203,98,3,29,980329,-0.19,-124.37,".",".",".","27.08","29.19"
10204,98,3,30,980330,-0.19,-124.36,".",".",".","27.36","29.16"
10205,98,3,31,980331,-0.2,-124.37,".",".",".","26.59","29.33"
10206,98,4,1,980401,-0.2,-124.37,".",".",".","27.22","29.34"
10207,98,4,2,980402,-0.2,-124.37,".",".",".","27.16","29.51"
10208,98,4,3,980403,-0.2,-124.36,".",".",".","26.94","29.52"
10209,98,4,4,980404,-0.2,-124.37,".",".",".","26.15","29.29"
10210,98,4,5,980405,-0.21,-124.37,".",".",".","26.97","29.24"
10211,98,4,6,980406,-0.2,-124.37,".",".",".","26.15","29.02"
10212,98,4,7,980407,-0.2,-124.37,".",".",".","27.44","29.22"
10213,98,4,8,980408,-0.2,-124.36,".",".",".","27.75","29.27"
10214,98,4,9,980409,-0.2,-124.35,".",".",".","27.38","29.31"
10215,98,4,10,980410,-0.19,-124.37,".",".",".","27.48","29.36"
10216,98,4,11,980411,-0.2,-124.37,".",".",".","27.39","29.24"
10217,98,4,12,980412,-0.2,-124.37,".",".",".","26.42","29.15"
10218,98,4,13,980413,-0.2,-124.37,".",".",".","26.27","29.25"
10219,98,4,14,980414,-0.2,-124.36,".",".",".","26.29","28.91"
10220,98,4,15,980415,-0.2,-124.37,".",".",".","26.88","28.93"
10221,98,4,16,980416,-0.2,-124.36,".",".",".","27.02","29.12"
10222,98,4,17,980417,-0.2,-124.37,".",".",".","27.55","29.09"
10223,98,4,18,980418,-0.2,-124.36,".",".",".","26.78","29.23"
10224,98,4,19,980419,-0.2,-124.36,".",".",".","26.58","29.29"
10225,98,4,20,980420,-0.2,-124.36,".",".",".","27.68","29.33"
10226,98,4,21,980421,-0.2,-124.36,".",".",".","26.21","29.2"
10227,98,4,22,980422,-0.19,-124.36,".",".",".","27.16","29.31"
10228,98,4,23,980423,-0.2,-124.35,".",".",".","26.98","29.43"
10229,98,4,24,980424,-0.2,-124.37,".",".",".","28.28","29.43"
10230,98,4,25,980425,-0.21,-124.37,".",".",".","27.82","29.36"
10231,98,4,26,980426,-0.2,-124.37,".",".",".","26.59","29.04"
10232,98,4,27,980427,-0.21,-124.37,".",".",".","27.2","28.52"
10233,98,4,28,980428,-0.19,-124.36,".",".",".",".","."
10234,98,4,29,980429,-0.2,-124.36,".",".",".",".","."
10235,98,4,30,980430,-0.21,-124.36,"0.2","-1.3","77.2",".","."
10236,98,5,1,980501,-0.2,-124.36,"1.1","-2","81.8",".","."
10237,98,5,2,980502,-0.2,-124.36,"-2.5","0.8","81.4","28.74","28.77"
10238,98,5,3,980503,-0.19,-124.36,"-0.2","1.1","83.1","28.26","29.1"
10239,98,5,4,980504,-0.19,-124.36,"-0.9","-1.9","86","28.06","29.21"
10240,98,5,5,980505,-0.19,-124.37,"-0.6","-1.2","80.2","29.05","29.68"
10241,98,5,6,980506,-0.19,-124.37,"-1.7","-1.8","79.3","29.13","29.87"
10242,98,5,7,980507,-0.19,-124.36,"-2.7","0.8","81.4","28.71","29.9"
10243,98,5,8,980508,-0.18,-124.37,"-1.3","4","89","26.78","29.54"
10244,98,5,9,980509,-0.19,-124.36,"-2.6","0","82.7","28.23","29.03"
10245,98,5,10,980510,-0.2,-124.37,"-3.8","-0.6","82.3","28.39","29.03"
10246,98,5,11,980511,-0.22,-124.37,"-4.6","-2","86.9","28.38","28.48"
10247,98,5,12,980512,-0.22,-124.38,"-2.8","-1","89","27.77","27.74"
10248,98,5,13,980513,-0.21,-124.38,"-3.5","1.4","89","27.02","27.09"
10249,98,5,14,980514,-0.21,-124.38,"-2.8","0.9","92.4","26.97","26.6"
10250,98,5,15,980515,-0.22,-124.38,"-2.9","1.6","92.8","26.9","26.51"
10251,98,5,16,980516,-0.21,-124.39,"-2.2","0.3","90.7","26.75","26.59"
10252,98,5,17,980517,-0.2,-124.4,"-2.3","-0.6","88.2","26.78","26.73"
10253,98,5,18,980518,-0.2,-124.4,"-2.6","0","87.7","26.69","26.52"
10254,98,5,19,980519,-0.19,-124.37,"-2.8","-1.1","88.6","26.42","26.06"
10255,98,5,20,980520,-0.18,-124.37,"-3.4","0.9","89","25.99","25.64"
10256,98,5,21,980521,-0.19,-124.37,"-3.3","0.1","89.4","25.64","25.31"
10257,98,5,22,980522,-0.2,-124.37,"-5","-0.8","88.6","25.48","24.83"
10258,98,5,23,980523,-0.2,-124.37,"-3.6","0","89.8","25.09","24.62"
10259,98,5,24,980524,-0.21,-124.37,"-0.3","-0.6","89.4","25.39","24.82"
10260,98,5,25,980525,-0.22,-124.36,"-1","-0.9","89.4","25.75","25.59"
10261,98,5,26,980526,-0.21,-124.39,"-4.2","1","85.6","25.54","25.21"
10262,98,5,27,980527,-0.2,-124.39,"-3.6","1.2","85.2","25.13","24.71"
10263,98,5,28,980528,-0.2,-124.39,"-4.3","-0.1","84.4","24.7","24.1"
10264,98,5,29,980529,-0.2,-124.4,"-3.8","0","85.6","24.03","23.72"
10265,98,5,30,980530,-0.19,-124.39,"-3.1","-0.7","84.4","23.94","23.82"
10266,98,5,31,980531,-0.2,-124.39,"-3.2","-0.3","84.4","23.87","23.7"
10267,98,6,1,980601,-0.2,-124.38,"-2.6","-1.2","86.5","23.59","23.28"
10268,98,6,2,980602,-0.19,-124.38,"-3.5","-0.6","84.8","23.28","22.79"
10269,98,6,3,980603,-0.19,-124.39,"-3.1","0.7","84.4","22.72","22.44"
10270,98,6,4,980604,-0.19,-124.38,"-3.6","0","84.8","22.74","22.56"
10271,98,6,5,980605,-0.19,-124.38,"-2","-0.9","88.6","22.61","22.37"
10272,98,6,6,980606,-0.2,-124.36,"-3.1","0.5","86.9","23.19","22.91"
10273,98,6,7,980607,-0.21,-124.37,"-3.8","0","86","23.5","23.07"
10274,98,6,8,980608,-0.21,-124.38,"-2.5","-0.2","86.5","23.54","23.13"
10275,98,6,9,980609,-0.21,-124.4,"-2.9","-0.9","86.9","23.66","23.29"
10276,98,6,10,980610,-0.21,-124.4,"-2.8","-1.4","86.9","23.56","23.25"
10277,98,6,11,980611,-0.21,-124.4,"-4.2","-0.7","83.5","23.5","22.76"
10278,98,6,12,980612,-0.21,-124.39,"-2.8","0.2","80.6","23.27","22.68"
14939,98,1,1,980101,0.02,-139.93,"-3.8","2.1","83.5","27.84","29.56"
14940,98,1,2,980102,0.02,-139.93,"1.6","0.5","84.7","27.41","29.62"
14941,98,1,3,980103,0.02,-139.93,"0.2","1.5","81.7","27.6","29.51"
14942,98,1,4,980104,0.02,-139.93,"-1","-1.4","80.9","28.16","29.64"
14943,98,1,5,980105,0.02,-139.93,"-2.4","-0.9","78.7","28.44","29.86"
14944,98,1,6,980106,0.02,-139.93,"-2.9","-1.8","83.9","27.25","29.6"
14945,98,1,7,980107,0.02,-139.93,"-2.6","-0.9","83.2","27.49","29.57"
14946,98,1,8,980108,0.02,-139.93,"-3.2","-3.3","83.5","27.6","29.69"
14947,98,1,9,980109,0.02,-139.93,"-2.7","-2.6","80.6","27.72","29.61"
14948,98,1,10,980110,0.02,-139.93,"-1.9","-4.9","77.2","28.87","29.63"
14949,98,1,11,980111,0.01,-139.93,"-3.6","-3.9","84.7","28.12","29.67"
14950,98,1,12,980112,0.02,-139.93,"-2","-2","88.7","26.53","29.45"
14951,98,1,13,980113,0.02,-139.93,"-0.4","-2.6","82.4","27.17","29.39"
14952,98,1,14,980114,0.02,-139.93,"-2.3","0","84.3","27.37","29.5"
14953,98,1,15,980115,0.02,-139.93,"-1.3","2.5","84.3","27.6","29.49"
14954,98,1,16,980116,0.02,-139.93,"-2.5","-2.8","84.7","27.01","29.39"
14955,98,1,17,980117,0.02,-139.93,"-2","-5.3","82.1","28.08","29.56"
14956,98,1,18,980118,0.01,-139.93,"-2.7","-7.1","83.2","28.04","29.59"
14957,98,1,19,980119,0.01,-139.93,"-3.1","-6.3","81.7","28.08","29.53"
14958,98,1,20,980120,0.01,-139.93,"-2.2","-3","86.1","26.93","29.34"
14959,98,1,21,980121,0.02,-139.93,"-2.5","-2.4","82.8","28.52","29.37"
14960,98,1,22,980122,0.01,-139.93,"-3.7","-0.6","85.4","27.68","29.23"
14961,98,1,23,980123,0.02,-139.93,"-4.6","-1.9","89.5","27.05","29.07"
14962,98,1,24,980124,0.02,-139.93,"-2.3","-1.5","82.8","27.76","29.2"
14963,98,1,25,980125,0.02,-139.93,"1.4","-1","78.3","28.6","29.5"
14964,98,1,26,980126,0.02,-139.93,"1.4","-4.4","79.8","28.2","29.19"
14965,98,1,27,980127,0.01,-139.93,"-1.7","-4.8","80.9","28","29.11"
14966,98,1,28,980128,0.01,-139.93,"-3.9","-4.3","81.3","28.28","29.07"
14967,98,1,29,980129,0.02,-139.93,"-1.4","-2.8","86.1","27.68","29.21"
14968,98,1,30,980130,0.02,-139.93,"0.6","1.4","89.5","26.77","29.42"
14969,98,1,31,980131,0.02,-139.93,"-3.8","3.1","82.1","27.88","29.39"
14970,98,2,1,980201,0.02,-139.93,"-0.3","-6.5","83.5","26.85","29.39"
14971,98,2,2,980202,0.02,-139.93,"0.6","-3.5","75.7","27.88","29.27"
14972,98,2,3,980203,0.02,-139.93,"-0.6","-4","79.8","28.6","29.39"
14973,98,2,4,980204,0.01,-139.93,"-2.8","-2","81.7","26.77","29.22"
14974,98,2,5,980205,0.01,-139.93,"-1.4","-2.8","76.5","28.52","29.27"
14975,98,2,6,980206,0.01,-139.93,"-0.1","-5.8","82.4","28","29.22"
14976,98,2,7,980207,0.02,-139.93,"-2.9","-6.3","76.5","28.4","29.06"
14977,98,2,8,980208,0.01,-139.93,"-3.2","-5.7","78.7","28.24","28.99"
14978,98,2,9,980209,0.01,-139.93,"-5","-4.5","82.4","28.12","29.01"
14979,98,2,10,980210,0.02,-139.93,"-5","-3","82.4","28.2","29"
14980,98,2,11,980211,0.02,-139.93,"-4.5","-7.2","85.8","27.92","28.94"
14981,98,2,12,980212,0.02,-139.93,"-4.4","-5.3","85","27.49","28.75"
14982,98,2,13,980213,0.02,-139.93,"-4.4","-6.4","80.6","28.28","28.92"
14983,98,2,14,980214,0.02,-139.93,"-4.1","-6.5","81.3","28.32","28.95"
14984,98,2,15,980215,0.02,-139.93,"-0.3","-5.6","81.7","28.04","28.88"
14985,98,2,16,980216,0.01,-139.93,"1.5","-3.6","84.7","26.93","28.66"
14986,98,2,17,980217,0.01,-139.93,"-0.1","-5.2","81.7","27.64","28.43"
14987,98,2,18,980218,0.02,-139.93,"-3.1","-6.3","82.4","27.72","28.3"
