"obs","year","month","day","date","latitude","longitude","zon.winds","mer.winds","humidity","air temp.","s.s.temp."
4669,95,1,28,950128,0.02,-110.02,"-0.8","2.6","93","23.77","24.7"
4670,95,1,29,950129,0.02,-110.02,"0","4.3","90.6","24.19","24.94"
4671,95,1,30,950130,0.02,-110.02,"0","3.7","88.6","24.5","25.19"
4672,95,1,31,950131,0.02,-110.02,"1.2","2.8","84.9","24.76","25.75"
4673,95,2,1,950201,0.02,-110.01,"0.4","0.5","84","24.8","25.92"
4674,95,2,2,950202,0.02,-110.01,"0.1","1.6","77.9","25.57","26.74"
4675,95,2,3,950203,0.02,-110.01,"-1.3","3.7","80.1","25.65","26.67"
4676,95,2,4,950204,0.02,-110.01,"-3.1","3.3","85.6","25.41","26.21"
4677,95,2,5,950205,0.02,-110.02,"-4.4","3.4","85.5","25.48","26.02"
4678,95,2,6,950206,0.03,-110.03,"-4.8","4.6","78.9","25.67","26.5"
4679,95,2,7,950207,0.02,-110.02,"-2.8","1.1",".",".","26.87"
4680,95,2,8,950208,0.01,-110.03,".",".",".",".","27.7"
4681,95,2,9,950209,0.02,-110.03,".",".",".",".","27.27"
4682,95,2,10,950210,0.02,-110.03,".",".",".",".","26.67"
4683,95,2,11,950211,0.02,-110.03,".",".",".",".","26.2"
4684,95,2,12,950212,0.01,-110.03,".",".",".",".","26.28"
4685,95,2,13,950213,0.02,-110.03,".",".",".",".","26.22"
4686,95,2,14,950214,0.02,-110.03,".",".",".",".","25.99"
4687,95,2,15,950215,0.02,-110.03,".",".",".",".","26.05"
4688,95,2,16,950216,0.02,-110.03,".",".",".",".","26.18"
4689,95,2,17,950217,0.02,-110.03,".",".",".",".","26.23"
4690,95,2,18,950218,0.01,-110.03,".",".",".",".","26.09"
4691,95,2,19,950219,0.02,-110.03,".",".",".",".","25.89"
4692,95,2,20,950220,0.01,-110.03,".",".",".",".","25.93"
4693,95,2,21,950221,0.02,-110.02,".",".",".",".","25.84"
4694,95,2,22,950222,0.02,-110.02,".",".",".",".","25.98"
4695,95,2,23,950223,0.02,-110.02,".",".",".",".","25.89"
4696,95,2,24,950224,0.01,-110.02,".",".",".",".","26.06"
4697,95,2,25,950225,0.01,-110,"-4.2","-0.5","86.4","25.8","26.08"
4698,95,2,26,950226,0.02,-110,"-5.2","0.5","85.1","25.97","26.06"
4699,95,2,27,950227,0.02,-110,"-5.2","0.5","83.7","25.57","25.78"
4700,95,2,28,950228,0.02,-110,"-4.2","1.9","85.8","25.2","25.44"
4701,95,3,1,950301,0.02,-110,"-3.5","1.7","86.7","25.1","25.16"
4702,95,3,2,950302,0.02,-109.99,"-5.6","1.6","84.4","25.14","25.18"
4703,95,3,3,950303,0.01,-109.99,"-5.7","0.3","86.5","24.87","24.86"
4704,95,3,4,950304,0.01,-110,"-6","-0.2","87.9","24.62","24.64"
4705,95,3,5,950305,0.01,-110,"-4.8","-0.4","89.4","24.5","24.62"
4706,95,3,6,950306,0.01,-110,"-3.3","-0.5","90.4","24.45","24.7"
4707,95,3,7,950307,0.01,-109.99,"-3.8","-0.8","88.2","24.37","24.75"
4708,95,3,8,950308,0.01,-109.99,"-3.5","-0.4","91.9","24.32","24.33"
4709,95,3,9,950309,0.02,-109.99,"-4.3","0.3","92.2","24.11","24.18"
4710,95,3,10,950310,0.01,-110,"-3.6","0","92.9","24.12","24.22"
4711,95,3,11,950311,0.01,-110,"-4","0.3","90.6","24.28","24.57"
4712,95,3,12,950312,0.01,-110,"-2.2","1.1","90.2","24.68","25.04"
4713,95,3,13,950313,0.02,-110.01,"-2.6","1.6","89.3","24.93","25.55"
4714,95,3,14,950314,0.02,-110,"-3.1","1.3","89.8","24.61","25.08"
4715,95,3,15,950315,0.02,-110,"-2","1.7","91.6","23.94","24.22"
4716,95,3,16,950316,0.01,-110,"-1.4","1","94","23.96","23.95"
4717,95,3,17,950317,0.01,-109.99,"-2.1","0.3","96.3","23.47","23.62"
4718,95,3,18,950318,0.01,-109.99,"-3.5","0","93.3","24.08","24.22"
4719,95,3,19,950319,0.01,-109.99,"-2.8","1.4","93.8","24.25","24.27"
4720,95,3,20,950320,0.02,-109.99,"-1.2","0.8","93.6","24.42","24.31"
4721,95,3,21,950321,0.01,-109.99,"-0.7","0.4","92.2","24.31","24.58"
4722,95,3,22,950322,0.01,-109.99,"-0.3","-0.2","87.9","24.54","24.69"
4723,95,3,23,950323,0.01,-109.99,"-1.3","0.7","79.7","25.27","25.51"
4724,95,3,24,950324,0.01,-109.99,"-0.9","1.4","86.7","24.81","25.27"
4725,95,3,25,950325,0.01,-109.99,"-0.5","-0.9","83.1","25.16","25.85"
4726,95,3,26,950326,0.01,-109.99,"-2.5","0.6","82.4","25.16","25.53"
4727,95,3,27,950327,0.01,-110,"-2.9","1.4","83","24.79","24.91"
4728,95,3,28,950328,0.01,-109.99,"-2.7","1.7","90.4","25.04","25.53"
4729,95,3,29,950329,0.01,-109.99,"-4.3","1.6","88.7","25.63","25.76"
4730,95,3,30,950330,0.02,-110,"-2.6","2.6","87.7","25.55","26.02"
4731,95,3,31,950331,0.01,-109.99,"-2.1","-0.5","86.2","25.75","26.31"
4732,95,4,1,950401,0.01,-109.99,"-5.3","1.5","88.5","25.26","25.47"
4733,95,4,2,950402,0.01,-109.99,"-4.6","0.8","90.2","24.75","24.89"
4734,95,4,3,950403,0.01,-109.99,"-4.4","-0.4","90.8","24.42","24.68"
4735,95,4,4,950404,0.01,-109.99,"-3.6","-0.5","89.4","24.3","24.58"
4736,95,4,5,950405,0,-110,"-3","0","90.6","24.45","24.86"
4737,95,4,6,950406,0,-110,"-4.2","1.2","87.6","24.99","25.47"
4738,95,4,7,950407,0.01,-110,"-2.9","2.3","87.7","25.14","25.66"
4739,95,4,8,950408,0.01,-110,"-1.9","3.3","85.8","25.06","25.86"
4740,95,4,9,950409,0.01,-109.99,"0.3","3","85.1","24.88","25.72"
4741,95,4,10,950410,0.02,-109.99,"1.8","2.5","89.9","25.19","25.79"
4742,95,4,11,950411,0.02,-109.99,"-3.2","0.9","90.9","25","25.28"
4743,95,4,12,950412,0.03,-110,"-2.7","0.3","92","25.29","25.58"
4744,95,4,13,950413,0.02,-109.99,"-2.1","0.3","91.5","25.42","25.48"
4745,95,4,14,950414,0.02,-109.99,"-2.5","1.5","90.4","25.59","25.89"
4746,95,4,15,950415,0.02,-110,"-2.5","0.6","90.8","25.38","25.59"
4747,95,4,16,950416,0.02,-109.99,"-2.1","-0.8","89.5","25.47","25.83"
4748,95,4,17,950417,0.02,-110,"-2.6","1.7","88.8","25.81","26.08"
4749,95,4,18,950418,0.02,-109.99,"-3","3.2","88.9","25.69","25.85"
4750,95,4,19,950419,0.02,-109.99,"-4.3","2.9","87.9","25.47","25.62"
4751,95,4,20,950420,0.02,-109.99,"-5.3","3.5","87","24.96","25.17"
4752,95,4,21,950421,0.01,-109.99,"-3.6","3.2","88.8","24.58","24.65"
4753,95,4,22,950422,0.01,-109.99,"-4.2","3.5","89.7","24.45","24.54"
4754,95,4,23,950423,0.02,-109.99,"-3.5","2.5","89.1","24.4","24.61"
4755,95,4,24,950424,0.01,-109.99,"-1.9","2.3","90","24.79","25.04"
4756,95,4,25,950425,0.01,-109.99,"-4","0.8","89.6","24.65","24.94"
4757,95,4,26,950426,0.01,-110,"-4.6","-0.2","90.4","24.24","24.42"
4758,95,4,27,950427,0.01,-109.99,"-4","0","88","24.05","24.24"
4759,95,4,28,950428,0.01,-109.99,"-4.4","1.3","88.5","24.07","24.46"
4760,95,4,29,950429,0.01,-109.99,"-4.2","2.4","87.8","24.29","24.72"
4761,95,4,30,950430,0.01,-110,"-4.3","0.6","87.1","24.18","24.91"
4762,95,5,1,950501,0.01,-110,"-3.9","-0.2","88.9","24.14","24.67"
4763,95,5,2,950502,0.01,-109.99,"-3.1","-1.3","93","22.94","22.87"
4764,95,5,3,950503,0.01,-110,"-2.5","-0.5","93","22.48","22.44"
4765,95,5,4,950504,0.02,-109.99,"-1.8","1.5","94.3","22.04","21.87"
4766,95,5,5,950505,0.02,-110,"-0.9","0.4","96.7","22.08","22.98"
4767,95,5,6,950506,0.02,-109.99,"-0.9","1","92.9","23.55","23.73"
4768,95,5,7,950507,0.02,-109.99,"-2","-0.3","94.9","23.33","23.59"
4769,95,5,8,950508,0.02,-109.99,"-1.8","-0.6","93.9","23.21","23.48"
4770,95,5,9,950509,0.02,-109.99,"-3","-0.4","93.3","23.21","23.39"
4771,95,5,10,950510,0.03,-109.99,"-2.7","-1.8","92.6","23.09","23.39"
4772,95,5,11,950511,0.02,-109.99,"-2.8","0.2","90.3","23.7","23.93"
4773,95,5,12,950512,0.01,-109.99,"-3","1.6","90.1","23.94","23.98"
4774,95,5,13,950513,0.02,-109.99,"-3.4","0.3","92.1","23.77","23.95"
4775,95,5,14,950514,0.02,-109.99,"-4.6","-0.3","90.8","23.65","23.93"
4776,95,5,15,950515,0.02,-109.99,"-4.1","-0.2","90.2","23.17","23.27"
4777,95,5,16,950516,0.02,-109.99,"-2.2","0.6","87.4","23.28","23.71"
4778,95,5,17,950517,0.01,-109.99,"-0.5","1","85.7","24.19","24.59"
4779,95,5,18,950518,0.02,-109.99,"-3.1","2","90","24","24.29"
4780,95,5,19,950519,0.01,-109.99,"-4.3","2.2","90.6","23.37","23.45"
4781,95,5,20,950520,0.01,-109.99,"-3.4","1.4","92.2","23.11","23.31"
4782,95,5,21,950521,0.01,-109.99,"-4.4","0.7","90.4","23.16","23.47"
4783,95,5,22,950522,0.01,-109.99,"-3.3","0.4","84.5","23.3","23.82"
4784,95,5,23,950523,0.01,-109.99,"-3.2","-0.1","85.1","23.29","24.04"
4785,95,5,24,950524,0.01,-109.99,"-3.1","2.1","88.1","23.8","24.1"
4786,95,5,25,950525,0.01,-109.99,"-2.7","2.1","89.7","23.84","24.16"
4787,95,5,26,950526,0.01,-109.99,"-4.1","1.1","88.7","23.82","24.3"
4788,95,5,27,950527,0.01,-109.99,"-5.5","0.5","87.1","23.55","24.09"
4789,95,5,28,950528,0.01,-109.99,"-4.6","0.7","85.7","23.5","24.01"
4790,95,5,29,950529,0.01,-109.99,"-4.5","2.4","88.8","23.6","23.91"
4791,95,5,30,950530,0.01,-109.99,"-2.8","2.1","92.5","23.62","23.82"
4792,95,5,31,950531,0.01,-109.99,"-2.6","3.1","89.1","24.11","24.64"
4793,95,6,1,950601,0.01,-109.99,"-4.7","2.7","84.9","23.99","24.57"
4794,95,6,2,950602,0.01,-109.99,"-4.1","2","85.2","23.93","24.44"
4795,95,6,3,950603,0.01,-109.99,"-3","3","85.9","23.98","24.79"
4796,95,6,4,950604,0.01,-109.99,"-4.3","2","83.6","24.24","25.11"
4797,95,6,5,950605,0.01,-109.99,"-4.2","3","81.3","24.57","26.26"
4798,95,6,6,950606,0.01,-110,"-4.3","4.5","80.2","24.96","26.51"
4799,95,6,7,950607,0.02,-109.99,"-5","2.8","83.3","25","26.08"
4800,95,6,8,950608,0.01,-109.99,"-4.9","2.6","84.1","24.63","25.36"
4801,95,6,9,950609,0.01,-109.99,"-3.9","3.8","86.9","24.5","24.96"
4802,95,6,10,950610,0.01,-109.99,"-4","2.8","87.3","24.39","24.87"
4803,95,6,11,950611,0.01,-109.99,"-2.7","2","87.1","24.46","25.01"
4804,95,6,12,950612,0.02,-109.99,"-3.3","2.5","83.7","24.34","25.02"
4805,95,6,13,950613,0.01,-109.99,"-4.7","2.9","80.7","24.28","24.92"
4806,95,6,14,950614,0.01,-109.99,"-4.3","2.6","81.8","24.24","24.77"
4807,95,6,15,950615,0.01,-109.99,"-4.4","2.3","84.6","24.41","24.78"
4808,95,6,16,950616,0.02,-109.99,"-4.8","1.9","83.6","24.43","24.81"
4809,95,6,17,950617,0.01,-109.99,"-5.9","2.4","81.3","24.36","24.73"
4810,95,6,18,950618,0.01,-109.99,"-5.8","1.8","83.2","24.2","24.58"
4811,95,6,19,950619,0.01,-109.99,"-5.7","1","85.1","24.04","24.45"
4812,95,6,20,950620,0.02,-109.99,"-6","1.6","84.6","24","24.34"
4813,95,6,21,950621,0.02,-109.99,"-5","0.9","85.9","23.94","24.21"
4814,95,6,22,950622,0.01,-109.99,"-5","0.4","88.4","23.7","24.22"
4815,95,6,23,950623,0.01,-110,"-5.6","0.4","84.3","23.75","23.97"
4816,95,6,24,950624,0.01,-109.99,"-1.3","1.6","87.4","23.82","24.25"
4817,95,6,25,950625,0.01,-109.99,"-2.5","3.5","87.3","23.86","24.23"
4818,95,6,26,950626,0.01,-109.99,"-4.4","3.5","87.1","23.72","23.99"
4819,95,6,27,950627,0.01,-109.99,"-5","2.2","85.3","23.44","23.83"
4820,95,6,28,950628,0.01,-109.99,"-5.2","2","85.1","23.29","23.74"
4821,95,6,29,950629,0.01,-109.99,"-5.2","2","87.2","23.32","23.8"
4822,95,6,30,950630,0.01,-109.99,"-3.6","3.2","86.5","23.5","23.93"
4823,95,7,1,950701,0.01,-109.99,"-3.2","3","88.4","23.6","24.02"
4824,95,7,2,950702,0.01,-109.99,"-4.5","3.5","87.6","23.69","24.08"
4825,95,7,3,950703,0.01,-109.99,"-4.4","2.4","84.5","23.39","23.92"
4826,95,7,4,950704,0.01,-110,"-4.7","1.8","87.1","23.14","23.61"
4827,95,7,5,950705,0.01,-110,"-4.7","2.6","91.3","22.87","23.11"
4828,95,7,6,950706,0.01,-110,"-4.1","2.2","90.7","22.69","22.91"
4829,95,7,7,950707,0.01,-110.01,"-4.7","2.8","90.5","22.81","23.25"
4830,95,7,8,950708,0.01,-110.01,"-6.3","2.3","89.8","23.05","23.7"
4831,95,7,9,950709,0.01,-110.01,"-5.6","1.1","86.2","23.25","23.7"
4832,95,7,10,950710,0.01,-110.01,"-4.9","3.1","87.8","23.26","24.23"
4833,95,7,11,950711,0.01,-110.01,"-4.8","3.1","88.3","23.43","24.75"
4834,95,7,12,950712,0.01,-110.01,"-4.8","2.3","85.1","23.66","24.83"
4835,95,7,13,950713,0.01,-110.01,"-3.5","4.3","84.7","23.66","25.06"
4836,95,7,14,950714,0.01,-110.01,"-4.9","3.6","83.2","23.64","24.96"
4837,95,7,15,950715,0.01,-110.01,"-6.1","2.3","81.8","24.01","25.44"
4838,95,7,16,950716,0.01,-110.01,"-5.9","2.9","84.3","24.06","25.58"
4839,95,7,17,950717,0.01,-110.01,"-4","4.8","84.8","24.01","25.37"
4840,95,7,18,950718,0.02,-110,"-5.3","4.7","86.8","23.44","24.2"
4841,95,7,19,950719,0.02,-110,"-4.1","1.2","91.2","22.83","23.05"
4842,95,7,20,950720,0.02,-110.01,"-4.3","0.3","88.9","22.52","22.86"
4843,95,7,21,950721,0.01,-110,"-3","2.7","87.1","22.54","22.9"
4844,95,7,22,950722,0.02,-110,"-3","4","86.2","22.82","22.96"
4845,95,7,23,950723,0.02,-110,"-2.1","3.1","88.6","22.91","23.11"
4846,95,7,24,950724,0.02,-110,"-5.2","0.2","88.5","22.58","23.15"
4847,95,7,25,950725,0.02,-110,"-5.2","1.3","84.1","22.35","23.13"
4848,95,7,26,950726,0.01,-110.01,"-4.9","2.3","87.9","22.35","22.9"
4849,95,7,27,950727,0.01,-110.01,"-5.2","2.2","89.5","22.14","22.55"
4850,95,7,28,950728,0.01,-110.01,"-5.7","1.6","90.7","21.8","22.17"
4851,95,7,29,950729,0.01,-110.01,"-5.2","1.9","90.4","22.07","22.19"
4852,95,7,30,950730,0.01,-109.99,"-5","3.8","87.2","22.39","22.86"
4853,95,7,31,950731,0.01,-110.01,"-4.9","4.9","86.8","22.61","23.18"
4854,95,8,1,950801,0.01,-110.01,"-4.5","5.8","88","22.37","23.01"
4855,95,8,2,950802,0.01,-110.01,"-5.4","4.3","88.9","21.74","22.26"
4856,95,8,3,950803,0.01,-110,"-5.5","2.1","92.8","21.05","21.32"
4857,95,8,4,950804,0.01,-110,"-3.9","0.6","96.3","20.48","20.62"
4858,95,8,5,950805,0.02,-110,"-3.8","0.9","96.8","20.44","20.52"
4859,95,8,6,950806,0.02,-110,"-3.5","1.8","97","20.53","20.57"
4860,95,8,7,950807,0.02,-110,"-4.1","1.3","95.3","20.6","20.55"
4861,95,8,8,950808,0.01,-110.01,"-4.8","1.2","92.6","20.97","20.87"
4862,95,8,9,950809,0.01,-110.01,"-4.7","1.9","92.5","21.44","21.82"
4863,95,8,10,950810,0.01,-110.01,"-4","3.3","89.8","21.58","22.27"
4864,95,8,11,950811,0.02,-110.02,"-4.6","3.8","88.6",".","22.42"
4865,95,8,12,950812,0.01,-109.99,"-4.1","4.5","88.6",".","22.24"
4866,95,8,13,950813,0.01,-109.98,"-5.4","4.4","88.8",".","22.2"
4867,95,8,14,950814,0.01,-109.98,"-5.5","3.5","88.8",".","21.99"
4868,95,8,15,950815,0.01,-109.98,"-3.8","2.2","90.8",".","21.32"
4869,95,8,16,950816,0.01,-109.98,"-4.4","2.1","90.8",".","21.15"
4870,95,8,17,950817,0.01,-109.97,"-4.3","1.7","90",".","20.99"
4871,95,8,18,950818,0.01,-109.97,"-3.7","1.6","89.2",".","20.95"
4872,95,8,19,950819,0.01,-109.97,"-4.1","2.8","91.5",".","20.94"
4873,95,8,20,950820,0.01,-109.97,"-3.4","2.2","91.2",".","20.93"
4874,95,8,21,950821,0.01,-109.97,"-3.9","1.6","90.8",".","21.06"
4875,95,8,22,950822,0.01,-109.97,"-4.6","0.7","87.7",".","20.95"
4876,95,8,23,950823,0.01,-109.97,"-3.5","1.8","89.6",".","20.94"
4877,95,8,24,950824,0.01,-109.97,"-3.9","1.6","91.2",".","21.03"
4878,95,8,25,950825,0.01,-109.97,"-3.8","1","90",".","21.01"
4879,95,8,26,950826,0,-109.97,"-4.8","1.8","88.8",".","20.83"
4880,95,8,27,950827,0,-109.97,"-4.2","2.1","87.3",".","20.65"
4881,95,8,28,950828,0.01,-109.98,"-4.5","2.5","85.4",".","21.04"
4882,95,8,29,950829,0.01,-109.98,"-4.6","4.3","84.6",".","22.48"
4883,95,8,30,950830,0.01,-109.98,"-5","3.4","80.7",".","22.36"
4884,95,8,31,950831,0.01,-109.98,"-5.2","2.8","78.8",".","22.7"
4885,95,9,1,950901,0.01,-109.98,"-6.3","2","80",".","22.69"
4886,95,9,2,950902,0,-109.98,"-4.2","2.1","85.4",".","22.43"
4887,95,9,3,950903,0.01,-109.97,"-2.3","1.8","89.6",".","21.62"
4888,95,9,4,950904,0.01,-109.97,"-1.5","2.8","92.3",".","21.11"
4889,95,9,5,950905,0.01,-109.97,"-2.4","2.4","92.7",".","20.63"
4890,95,9,6,950906,0.01,-109.97,"-3.6","2.2","92.3",".","20.4"
4891,95,9,7,950907,0.01,-109.97,"-3.9","3","91.9",".","20.26"
4892,95,9,8,950908,0.01,-109.97,"-3.4","2","90",".","20.57"
4893,95,9,9,950909,0.01,-109.97,"-3.6","2","90",".","20.93"
4894,95,9,10,950910,0.01,-109.97,"-3.4","2.2","90",".","21.03"
4895,95,9,11,950911,0.02,-109.98,"-5.1","2.8","87.7",".","21.13"
4896,95,9,12,950912,0.01,-109.98,"-5.6","3.1","86.9",".","21.02"
4897,95,9,13,950913,0.01,-109.97,"-4.9","2.4","86.5",".","20.87"
4898,95,9,14,950914,0.01,-109.97,"-3.7","1.6","90.8",".","20.86"
4899,95,9,15,950915,0.01,-109.97,"-4.4","2.3","90.8",".","20.84"
4900,95,9,16,950916,0,-109.97,"-4.9","2.4","85.8",".","21.06"
4901,95,9,17,950917,0,-109.97,"-4.7","1.4","85",".","20.94"
4902,95,9,18,950918,0,-109.98,"-5.2","1.7","80",".","22.18"
4903,95,9,19,950919,0,-109.98,"-5.7","3.5","74.6",".","22.63"
4904,95,9,20,950920,0,-109.98,"-5.4","3","74.9",".","22.3"
4905,95,9,21,950921,0,-109.98,"-6.1","-0.1","78.4",".","22.16"
4906,95,9,22,950922,0,-109.98,"-4.5","1.4","82.7",".","21.87"
4907,95,9,23,950923,0.01,-109.97,"-2.7","3","87.7",".","21.57"
4908,95,9,24,950924,0,-109.96,"-1.2","1.6","89.2",".","21.32"
4909,95,9,25,950925,0.01,-109.97,"-2","3.9","89.6",".","20.95"
4910,95,9,26,950926,0.01,-109.97,"-2","3.5","91.9",".","20.4"
4911,95,9,27,950927,0.01,-109.97,"-2.6","2.2","88.5",".","20.45"
4912,95,9,28,950928,0.01,-109.98,"-4.1","1.5","87.7",".","21.2"
4913,95,9,29,950929,0.01,-109.97,"-4.9","0.1","85",".","21.39"
4914,95,9,30,950930,0.01,-109.97,"-3","3.3","84.6",".","21.41"
4915,95,10,1,951001,0.01,-109.98,"-3.3","3.1","88.5",".","21.49"
4916,95,10,2,951002,0,-109.98,"-5.2","3.2","83",".","22.25"
4917,95,10,3,951003,0,-109.98,"-6.6","2.7","75.7",".","22.91"
4918,95,10,4,951004,0.01,-109.98,"-5.3","2.5","81.5",".","21.72"
4919,95,10,5,951005,0,-109.98,"-7.1","2.2","83",".","21.56"
4920,95,10,6,951006,0,-109.98,"-6.8","1.7","84.2",".","21.98"
4921,95,10,7,951007,0.01,-109.99,"-4.8","3.5","80.7",".","22.85"
4922,95,10,8,951008,0,-109.98,"-3.2","2.5","80.3",".","23.32"
4923,95,10,9,951009,0.01,-109.98,"-3.6","3.2","84.6",".","22.31"
4924,95,10,10,951010,0.01,-109.98,"-4.3","1.5","84.6",".","21.45"
4925,95,10,11,951011,0.01,-109.97,"-4","0.6","83.8",".","20.64"
4926,95,10,12,951012,0.01,-109.97,"-2.1","-0.9","86.9",".","20.25"
4927,95,10,13,951013,0.01,-109.98,"-2.6","1.2","88.1",".","20.78"
4928,95,10,14,951014,0.01,-109.98,"-4.1","1.3","85",".","20.95"
4929,95,10,15,951015,0.01,-109.98,"-4.9","0.1","82.3",".","20.73"
4930,95,10,16,951016,0.01,-109.98,"-4.5","1.4","82.7",".","20.95"
4931,95,10,17,951017,0.01,-109.98,"-4.1","1.5","80",".","21.1"
4932,95,10,18,951018,0.01,-109.98,"-4.3","0.2","80",".","21.23"
4933,95,10,19,951019,0.01,-109.97,"-4.5","1.4","80.3",".","20.9"
4934,95,10,20,951020,0.01,-109.97,"-4.3","1.3","78.8",".","20.86"
4935,95,10,21,951021,0.01,-109.97,"-4.5","1.2","79.6",".","20.75"
4936,95,10,22,951022,0.01,-109.97,"-4","0.6","79.6",".","20.67"
4937,95,10,23,951023,0,-109.98,"-4.2","2.3","78.8",".","21.36"
4938,95,10,24,951024,0,-109.98,"-4.2","2.1","80.7",".","21.48"
4939,95,10,25,951025,0,-109.97,"-3.8","1.2","84.2",".","20.96"
4940,95,10,26,951026,0,-109.97,"-2.3","1.8",".",".","20.81"
4941,95,10,27,951027,0.01,-109.97,"-2.2","1.4",".",".","20.77"
4942,95,10,28,951028,0.01,-109.97,"-2.6","1",".",".","20.35"
4943,95,10,29,951029,0,-109.97,"-3","-0.2",".",".","20.66"
4944,95,10,30,951030,0.01,-109.97,"-4","0",".",".","20.39"
4945,95,10,31,951031,0.01,-109.97,"-2.6","-0.2",".",".","20.24"
4946,95,11,1,951101,0.01,-109.97,"-3","-0.3",".",".","20.4"
4947,95,11,2,951102,0.01,-109.97,"-3.1","0.5",".",".","20.52"
4948,95,11,3,951103,0.01,-109.97,"-2.7","1.5",".",".","20.52"
4949,95,11,4,951104,0.01,-109.97,"-3","2.5",".",".","20.52"
4950,95,11,5,951105,0.01,-109.97,"-3","0.9",".",".","20.77"
4951,95,11,6,951106,0.01,-109.97,"-2.1","1.6",".",".","20.98"
4952,95,11,7,951107,0.01,-109.97,"-2.6","2.2",".",".","21.22"
4953,95,11,8,951108,0.01,-109.97,"-4.2","3.2",".",".","20.98"
4954,95,11,9,951109,0.01,-109.97,"-3.3","2.7",".",".","21.01"
4955,95,11,10,951110,0.01,-109.97,"-2.5","2.8",".",".","21.25"
4956,95,11,11,951111,0.01,-109.97,"-3.6","1",".",".","21.44"
4957,95,11,12,951112,0.01,-109.97,"-4.5","1.5",".",".","21.22"
4958,95,11,13,951113,0.01,-109.96,"-4.4","2.3",".",".","21.2"
4959,95,11,14,951114,0,-109.97,"-5.7","-0.1",".",".","21.62"
4960,95,11,15,951115,0,-109.97,"-5.1","2.4",".",".","21.62"
4961,95,11,16,951116,0,-109.97,"-5","3.4",".",".","21.36"
4962,95,11,17,951117,0,-109.97,"-4.6","2.3",".",".","21.22"
4963,95,11,18,951118,0.01,-109.96,"-3.8","2",".",".","21.27"
4964,95,11,19,951119,0.01,-109.97,"-4.2","3.1",".",".","21.42"
4965,95,11,20,951120,0,-109.97,"-4.1","1.7",".",".","21.6"
4966,95,11,21,951121,0,-109.97,"-4.3","2.9",".",".","21.63"
4967,95,11,22,951122,0.01,-109.97,"-4","2.2",".",".","21.51"
4968,95,11,23,951123,0.01,-109.97,"-3","1.1",".",".","21.47"
4969,95,11,24,951124,0.01,-109.97,"-3.3","2.5",".",".","21.48"
4970,95,11,25,951125,0.01,-109.97,"-3.8","2.2",".",".","21.53"
4971,95,11,26,951126,0.01,-109.97,"-3.1","3.1",".",".","21.26"
4972,95,11,27,951127,0.01,-109.97,"-2.4","2.4",".",".","21.26"
4973,95,11,28,951128,0.01,-109.97,"-2.7","3.2",".",".","21.31"
4974,95,11,29,951129,0.02,-109.97,"-4.5","1.5",".",".","21.07"
4975,95,11,30,951130,0.01,-109.97,"-4.8","-0.5",".",".","21.08"
