"obs","year","month","day","date","latitude","longitude","zon.winds","mer.winds","humidity","air temp.","s.s.temp."
2969,90,5,14,900514,0,-110.02,"-4.5","4.2",".","26.23","26.15"
2970,90,5,15,900515,0,-110.06,"-3.2","6",".","27.59","26.03"
2971,90,5,16,900516,0,-110.06,"-1.5","5.1",".",".","26.02"
2972,90,5,17,900517,0,-110.06,"-3.8","5.1",".",".","25.93"
2973,90,5,18,900518,0,-110.06,"-3.2","5.2",".",".","25.69"
2974,90,5,19,900519,0,-110.07,"-0.9","5.6",".",".","25.56"
2975,90,5,20,900520,0,-110.06,"-2.6","3.5",".",".","25.6"
2976,90,5,21,900521,0,-110.06,"-3.9","1.2",".",".","25.72"
2977,90,5,22,900522,0,-110.06,"-4.5","3",".",".","25.74"
2978,90,5,23,900523,0,-110.06,"-3.2","4",".",".","25.85"
2979,90,5,24,900524,0,-110.06,"-3.9","2.7",".",".","25.92"
2980,90,5,25,900525,0,-110.07,"-4.6","3.8",".",".","25.94"
2981,90,5,26,900526,0,-110.06,"-4.7","4",".",".","26.25"
2982,90,5,27,900527,0,-110.06,"-3.9","5.9",".",".","26.38"
2983,90,5,28,900528,0,-110.06,"-4.6","5.9",".",".","26.32"
2984,90,5,29,900529,0,-110.06,"-4.7","4.1",".",".","26.22"
2985,90,5,30,900530,0,-110.06,"-4.7","2.5",".",".","26.24"
2986,90,5,31,900531,-0.01,-110.06,"-4.9","3.8",".",".","26.28"
2987,90,6,1,900601,-0.01,-110.06,"-4.8","4.7",".",".","26.06"
2988,90,6,2,900602,0,-110.07,"-4.8","4.1",".",".","25.6"
2989,90,6,3,900603,0,-110.07,"-5.1","3.2",".",".","25.2"
2990,90,6,4,900604,0,-110.06,"-4.8","3.7",".",".","25.32"
2991,90,6,5,900605,0,-110.06,"-5","3.4",".",".","25.54"
2992,90,6,6,900606,-0.01,-110.07,"-5.3","4.2",".",".","25.75"
2993,90,6,7,900607,0.01,-110.07,"-5","2.1",".",".","25.4"
2994,90,6,8,900608,0.01,-110.07,"-3.7","2.7",".",".","24.88"
2995,90,6,9,900609,0,-110.07,"-4.3","3.3",".",".","24.81"
2996,90,6,10,900610,0.01,-110.07,"-5.2","3",".",".","24.64"
2997,90,6,11,900611,0.01,-110.08,"-5.6","2.6",".",".","24.79"
2998,90,6,12,900612,0,-110.08,"-6","3.4",".",".","24.88"
2999,90,6,13,900613,0,-110.07,"-6.1","1.2",".",".","24.53"
3000,90,6,14,900614,-0.01,-110.08,"-3.4","2.9",".",".","24.4"
3001,90,6,15,900615,0,-110.08,"-3.1","5",".",".","25.68"
3002,90,6,16,900616,0,-110.09,"-4.4","4.8",".",".","26.24"
3003,90,6,17,900617,0,-110.08,"-5.2","4.8",".",".","26.87"
3004,90,6,18,900618,0,-110.08,"-7.3","4",".",".","26.95"
3005,90,6,19,900619,-0.01,-110.08,"-9","2.1",".",".","26.86"
3006,90,6,20,900620,-0.01,-110.08,"-7.6","4.1",".",".","26.68"
3007,90,6,21,900621,0,-110.08,"-6.3","4.4",".",".","26.1"
3008,90,6,22,900622,-0.01,-110.08,"-2.8","5.2",".",".","25.13"
3009,90,6,23,900623,0,-110.07,"-2.8","4.6",".",".","24.35"
3010,90,6,24,900624,0,-110.07,"-3.4","2.3",".",".","23.72"
3011,90,6,25,900625,0,-110.07,"-3","1.6",".",".","23.16"
3012,90,6,26,900626,0.01,-110.07,"-3.8","1.8",".",".","23.18"
3013,90,6,27,900627,0.01,-110.07,"-3.7","3.9",".",".","23.23"
3014,90,6,28,900628,0,-110.06,"-2.6","4.5",".",".","23.54"
3015,90,6,29,900629,0.01,-110.06,"-3.8","3.9",".",".","23.56"
3016,90,6,30,900630,0,-110.07,"-4.9","2",".",".","23.55"
3017,90,7,1,900701,0,-110.06,"-5.7","1.8",".",".","23.33"
3018,90,7,2,900702,0,-110.06,"-4","2.7",".",".","23.22"
3019,90,7,3,900703,0,-110.07,"-3.4","2.7",".",".","23.27"
3020,90,7,4,900704,0,-110.07,"-3.2","3.7",".",".","23.22"
3021,90,7,5,900705,0,-110.07,"-3.9","4.7",".",".","22.93"
3022,90,7,6,900706,0,-110.07,"-4.5","4",".",".","22.72"
3023,90,7,7,900707,0,-110.07,"-6.2","2.8",".",".","22.52"
3024,90,7,8,900708,0,-110.07,"-4.2","1.6",".",".","22.44"
3025,90,7,9,900709,0,-110.07,"-4.8","2.2",".",".","22.38"
3026,90,7,10,900710,0,-110.06,"-4.9","2.9",".",".","22.22"
3027,90,7,11,900711,-0.01,-110.06,"-4.5","1.8",".",".","22.3"
3028,90,7,12,900712,0,-110.07,"-6.3","1.7",".",".","22.47"
3029,90,7,13,900713,-0.01,-110.08,"-6.2","0.8",".",".","23.34"
3030,90,7,14,900714,-0.01,-110.09,"-5.8","1.2",".",".","24.26"
3031,90,7,15,900715,-0.01,-110.09,"-6.6","2",".",".","25.51"
3032,90,7,16,900716,0,-110.09,"-8.3","3.5",".",".","25.32"
3033,90,7,17,900717,0,-110.08,"-7.8","2",".",".","24.42"
3034,90,7,18,900718,0,-110.08,"-5.6","0.4",".",".","23.39"
3035,90,7,19,900719,0.01,-110.07,"-5.9","2.3",".",".","22.58"
3036,90,7,20,900720,0.01,-110.07,"-4.7","2",".",".","21.85"
3037,90,7,21,900721,0,-110.07,"-4.8","1.1",".",".","21.87"
3038,90,7,22,900722,0.01,-110.07,"-4.2","0.7",".",".","21.86"
3039,90,7,23,900723,0.01,-110.06,"-4","2.7",".",".","21.98"
3040,90,7,24,900724,0.01,-110.06,"-3.9","2.2",".",".","22.1"
3041,90,7,25,900725,0,-110.06,"-3.9","1.9",".",".","22.16"
3042,90,7,26,900726,0,-110.06,"-4.8","0.7",".",".","22.26"
3043,90,7,27,900727,0,-110.06,"-5.7","1.3",".",".","22.18"
3044,90,7,28,900728,0,-110.06,"-4.3","2.2",".",".","22.21"
3045,90,7,29,900729,0,-110.06,"-5.3","2.5",".",".","22.25"
3046,90,7,30,900730,0,-110.06,"-5.8","1.2",".",".","22.36"
3047,90,7,31,900731,0,-110.06,"-5.4","1.3",".",".","22.5"
3048,90,8,1,900801,0,-110.06,"-4.2","0.6",".",".","22.73"
3049,90,8,2,900802,0,-110.06,"-3.2","3.2",".",".","23.03"
3050,90,8,3,900803,0,-110.06,"-5.1","3.5",".",".","22.86"
3051,90,8,4,900804,0,-110.06,"-5.3","2",".",".","22.91"
3052,90,8,5,900805,-0.01,-110.06,"-5.3","1.1",".",".","22.9"
3053,90,8,6,900806,-0.01,-110.07,"-5.4","1.3",".",".","22.73"
3054,90,8,7,900807,-0.01,-110.07,"-4.8","2.3",".",".","22.54"
3055,90,8,8,900808,-0.01,-110.07,"-3.9","3.1",".",".","22.75"
3056,90,8,9,900809,-0.01,-110.07,"-4.5","4.3",".",".","23.36"
3057,90,8,10,900810,-0.01,-110.08,"-5.8","4.7",".",".","23.97"
3058,90,8,11,900811,0,-110.08,"-5.3","4.4",".",".","24.45"
3059,90,8,12,900812,0,-110.08,"-6.7","4",".",".","24.61"
3060,90,8,13,900813,0,-110.08,"-6.6","3",".",".","24.66"
3061,90,8,14,900814,0,-110.08,"-7.8","3.1",".",".","24.35"
3062,90,8,15,900815,0,-110.08,"-7.7","3.8",".",".","24.08"
3063,90,8,16,900816,0,-110.08,"-7.6","3.3",".",".","24.17"
3064,90,8,17,900817,0.01,-110.08,"-6.6","2.6",".",".","23.1"
3065,90,8,18,900818,0.01,-110.07,"-6.6","2.5",".",".","22.31"
3066,90,8,19,900819,0.01,-110.07,"-3.9","3",".",".","21.99"
3067,90,8,20,900820,0.01,-110.07,"-2.9","3.8",".",".","22.38"
3068,90,8,21,900821,0.01,-110.07,"-4.5","2.4",".",".","22.65"
3069,90,8,22,900822,0.01,-110.07,"-4.8","2.5",".",".","22.9"
3070,90,8,23,900823,0,-110.07,"-4.8","4.1",".",".","22.95"
3071,90,8,24,900824,0,-110.06,"-6","3.4",".",".","22.98"
3072,90,8,25,900825,0,-110.07,"-7","1.5",".",".","23.05"
3073,90,8,26,900826,0,-110.06,"-5.7","2.7",".",".","23.05"
3074,90,8,27,900827,0,-110.07,"-6.1","4.6",".",".","23.87"
3075,90,8,28,900828,-0.01,-110.07,"-5.4","5.4",".",".","23.83"
3076,90,8,29,900829,0,-110.07,"-5.7","2.3",".",".","23.67"
3077,90,8,30,900830,-0.01,-110.07,"-5.4","3",".",".","23.37"
3078,90,8,31,900831,-0.01,-110.07,"-5.6","2.5",".",".","23.03"
3079,90,9,1,900901,-0.01,-110.07,"-6.3","1.4",".",".","22.83"
3080,90,9,2,900902,-0.01,-110.07,"-6.3","2.3",".",".","22.66"
3081,90,9,3,900903,0,-110.07,"-5.6","2.8",".",".","22.81"
3082,90,9,4,900904,-0.01,-110.07,"-5","2.6",".",".","22.79"
3083,90,9,5,900905,-0.01,-110.07,"-5.3","2.2",".",".","22.61"
3084,90,9,6,900906,0,-110.07,"-3.8","3.5",".",".","22.52"
3085,90,9,7,900907,0,-110.08,"-3.5","1.9",".",".","22.59"
3086,90,9,8,900908,0,-110.07,"-4.5","3.6",".",".","22.61"
3087,90,9,9,900909,0.01,-110.07,"-4.1","2.5",".",".","22.34"
3088,90,9,10,900910,0,-110.07,"-4.4","2.8",".",".","22.46"
3089,90,9,11,900911,0,-110.07,"-5.2","3.3",".",".","22.62"
3090,90,9,12,900912,0,-110.07,"-4.6","3.6",".",".","22.81"
3091,90,9,13,900913,0,-110.07,"-4.4","4.1",".",".","22.78"
3092,90,9,14,900914,-0.01,-110.07,"-4.4","4.8",".",".","22.72"
3093,90,9,15,900915,-0.01,-110.08,"-5.3","4.5",".",".","22.58"
3094,90,9,16,900916,0,-110.08,"-4.8","4.1",".",".","22.54"
3095,90,9,17,900917,0,-110.08,"-5.1","3.7",".",".","22.57"
3096,90,9,18,900918,0,-110.08,"-3.8","4.2",".",".","22.81"
3097,90,9,19,900919,0,-110.08,"-2.9","4",".",".","23.41"
3098,90,9,20,900920,0,-110.08,"-3.3","4.4",".",".","23.77"
3099,90,9,21,900921,0,-110.08,"-4.1","5.1",".",".","23.81"
3100,90,9,22,900922,0,-110.08,"-6.7","4.9",".",".","24.49"
3101,90,9,23,900923,0,-110.08,"-5.6","4.2",".",".","24.39"
3102,90,9,24,900924,0,-110.08,"-6.5","2.9",".",".","23.57"
3103,90,9,25,900925,0.01,-110.08,"-7.2","2.6",".",".","23.01"
3104,90,9,26,900926,0.01,-110.08,"-6.1","2.3",".",".","22.64"
3105,90,9,27,900927,0.01,-110.07,"-5.5","2.7",".",".","22.25"
3106,90,9,28,900928,0.01,-110.07,"-4.7","3.9",".",".","22.05"
3107,90,9,29,900929,0.01,-110.06,"-3.5","2.8",".",".","22.17"
3108,90,9,30,900930,0,-110.06,"-4.2","1.6",".",".","22.43"
3109,90,10,1,901001,0,-110.06,"-6.1","0.8",".",".","22.32"
3110,90,10,2,901002,0,-110.06,"-4.6","-0.3",".",".","22.33"
3111,90,10,3,901003,0,-110.07,"-4.8","0.8",".",".","22.42"
3112,90,10,4,901004,0,-110.06,"-6.2","3.2",".",".","22.29"
3113,90,10,5,901005,0,-110.06,"-5.3","2.4",".",".","22.19"
3114,90,10,6,901006,0,-110.06,"-4.4","3.7",".",".","22.18"
3115,90,10,7,901007,0,-110.06,"-4.8","3.5",".",".","22.24"
3116,90,10,8,901008,0,-110.06,"-6.1","2.8",".",".","22.18"
3117,90,10,9,901009,0,-110.06,"-5.7","3.3",".",".","22.11"
3118,90,10,10,901010,-0.01,-110.07,"-5.2","1.8",".",".","22.07"
3119,90,10,11,901011,-0.01,-110.07,"-4.8","2",".",".","21.83"
3120,90,10,12,901012,-0.01,-110.08,"-4.8","2.7",".",".","21.97"
3121,90,10,13,901013,0,-110.09,"-6.6","2.9",".",".","22.51"
3122,90,10,14,901014,0,-110.08,"-6.1","1.5",".",".","23.45"
3123,90,10,15,901015,0,-110.09,"-6.2","1.8",".",".","24.38"
3124,90,10,16,901016,0,-110.09,"-6.1","3.3",".",".","24.81"
3125,90,10,17,901017,0,-110.08,"-5.4","5.3",".",".","24.7"
3126,90,10,18,901018,0.01,-110.08,"-5.4","2.9",".",".","24"
3127,90,10,19,901019,0.01,-110.07,"-3.7","3.3",".",".","23.25"
3128,90,10,20,901020,0.01,-110.07,"-4","4.2",".",".","22.29"
3129,90,10,21,901021,0.01,-110.07,"-2.7","2.1",".",".","22.2"
3130,90,10,22,901022,0.01,-110.07,"-1.4","3.3",".",".","22.55"
3131,90,10,23,901023,0.01,-110.06,"-3.8","3.5",".",".","22.49"
3132,90,10,24,901024,0.01,-110.06,"-5.1","1.6",".",".","22.32"
3133,90,10,25,901025,0.01,-110.06,"-5.5","0.8",".",".","22.39"
3134,90,10,26,901026,0.01,-110.06,"-5.4","1.7",".",".","22.33"
3135,90,10,27,901027,0.01,-110.06,"-4.6","4.9",".",".","22.57"
3136,90,10,28,901028,0,-110.06,"-4.7","4.9",".",".","22.73"
3137,90,10,29,901029,0.01,-110.06,"-5.1","3.1",".",".","22.88"
3138,90,10,30,901030,0,-110.06,"-6.1","2.1",".",".","22.97"
3139,90,10,31,901031,0,-110.06,"-6.1","1.2",".",".","23.03"
3140,90,11,1,901101,-0.01,-110.06,"-4.7","2.1",".",".","23.14"
3141,90,11,2,901102,-0.01,-110.06,"-3.9","3",".",".","23.14"
3142,90,11,3,901103,-0.01,-110.06,"-4","3.9",".",".","23.09"
3143,90,11,4,901104,-0.01,-110.07,"-5.5","4.1",".",".","22.96"
3144,90,11,5,901105,-0.01,-110.07,"-6.8","2.9",".",".","22.97"
3145,90,11,6,901106,-0.01,-110.07,"-7.8","2.7",".",".","22.73"
3146,90,11,7,901107,-0.01,-110.07,"-6.6","2.5",".",".","22.33"
3147,90,11,8,901108,0,-110.08,"-6.3","2.7",".",".","22.54"
3148,90,11,9,901109,0,-110.08,"-6.6","4.1",".",".","22.66"
3149,90,11,10,901110,0,-110.08,"-6.7","4",".",".","22.59"
3150,90,11,11,901111,0,-110.08,"-6.9","2.7",".",".","22.4"
3151,90,11,12,901112,0,-110.08,"-5.7","2.8",".",".","22.31"
3152,90,11,13,901113,0,-110.08,"-4.5","3.2",".",".","22.27"
3153,90,11,14,901114,0.01,-110.08,"-4.3","2.8",".",".","22.26"
3154,90,11,15,901115,0,-110.07,"-5.1","3.2",".",".","22.18"
3155,90,11,16,901116,0.01,-110.07,"-3.7","4",".",".","22.19"
3156,90,11,17,901117,0.01,-110.07,"-3.7","3.3",".",".","22.29"
3157,90,11,18,901118,0,-110.07,"-4","3.2",".",".","22.38"
3158,90,11,19,901119,0.01,-110.07,"-4.4","3",".",".","22.61"
3159,90,11,20,901120,0,-110.07,"-4.5","2.9",".",".","22.55"
3160,90,11,21,901121,0,-110.06,"-5.2","3.5",".",".","22.49"
3161,90,11,22,901122,0,-110.06,"-5","2.8",".",".","22.53"
3162,90,11,23,901123,0,-110.07,"-5.5","2.7",".",".","22.68"
3163,90,11,24,901124,-0.01,-110.07,"-5.7","2.7",".",".","22.74"
3164,90,11,25,901125,-0.01,-110.07,"-6.3","1.9",".",".","22.59"
3165,90,11,26,901126,-0.01,-110.07,"-5.4","2.8",".",".","22.5"
3166,90,11,27,901127,-0.01,-110.07,"-5.4","2.8",".",".","22.65"
3167,90,11,28,901128,-0.01,-110.07,"-4.7","3.7",".",".","22.7"
3168,90,11,29,901129,0,-110.07,"-5.8","3.2",".","25.4","22.56"
3169,90,11,30,901130,0,-110.06,"-5.2","2.5",".","23.57","22.36"
3170,90,12,1,901201,0,-109.97,"-3.6","2.8",".","22.31","22.19"
3171,90,12,2,901202,0,-109.98,"-3.4","4.6",".","22.18","22.4"
3172,90,12,3,901203,0,-109.98,"-3.8","3.7",".","22.25","22.36"
3173,90,12,4,901204,0,-109.97,"-4","2.6",".","22.18","22.24"
3174,90,12,5,901205,0,-109.97,"-4.8","2.6",".","22.15","22.15"
3175,90,12,6,901206,0,-109.97,"-2.7","4.4",".","22.08","22.03"
3176,90,12,7,901207,0,-109.97,"-2.5","5",".","22.01","22.01"
3177,90,12,8,901208,0,-109.97,"-3.8","4.2",".","21.99","21.88"
3178,90,12,9,901209,0,-109.96,"-3.6","2.3",".","22.09","21.98"
3179,90,12,10,901210,-0.01,-109.96,"-4.9","1.3",".","21.94","21.98"
3180,90,12,11,901211,-0.01,-109.96,"-4.4","4",".","21.97","21.73"
3181,90,12,12,901212,-0.01,-109.96,"-4.6","3.1",".","21.84","21.65"
3182,90,12,13,901213,-0.01,-109.96,"-4.7","2.3",".","21.68","21.72"
3183,90,12,14,901214,-0.01,-109.96,"-5","2.5",".","21.67","21.63"
3184,90,12,15,901215,-0.01,-109.97,"-3.5","3.4",".","21.74","21.62"
3185,90,12,16,901216,-0.01,-109.97,"-3.7","3.7",".","21.87","21.94"
3186,90,12,17,901217,0,-109.98,"-4.7","3.9",".","22.05","22.39"
3187,90,12,18,901218,0,-109.97,"-3.4","3.8",".","21.9","22.34"
3188,90,12,19,901219,0,-109.97,"-3.2","3",".","21.92","22.5"
3189,90,12,20,901220,0,-109.97,"-3.8","1.9",".","22.28","22.81"
